Date,KMLMSIM_Return,NAV_10000
2010-02-12,-0.00494,110209.56
2010-02-16,0.015229999999999999,111887.69
2010-02-17,-0.0039700000000000004,111443.31
2010-02-18,0.010129999999999998,112572.31
2010-02-19,0.0026,112865.41
2010-02-22,-0.005849999999999999,112204.81
2010-02-23,-0.00185,111997.14
2010-02-24,0.0011200000000000001,112123.08
2010-02-25,-0.00113,111996.39
2010-02-26,0.00625,112696.25
2010-03-01,0.00409,113157.44
2010-03-02,0.00697,113945.61
2010-03-03,-0.00221,113693.28
2010-03-04,0.00124,113833.92
2010-03-05,0.00393,114280.73
2010-03-08,-0.00063,114208.43
2010-03-09,0.00034,114246.74
2010-03-10,-0.00314,113888.52
2010-03-11,-0.00031,113853.62
2010-03-12,-0.00484,113302.44
2010-03-15,-0.0012,113166.81
2010-03-16,0.00388,113606.0
2010-03-17,0.0032,113969.18
2010-03-18,0.00356,114374.74
2010-03-19,-0.00468,113839.17
2010-03-22,0.00201,114067.92
2010-03-23,0.0033,114444.37
2010-03-24,-0.00945,113362.68
2010-03-25,0.0028000000000000004,113680.4
2010-03-26,-0.0029,113351.27
2010-03-29,0.00975,114455.93
2010-03-30,-0.00058,114389.09
2010-03-31,0.01157,115713.09
2010-04-01,0.00083,115809.63
2010-04-05,0.00187,116026.56
2010-04-06,0.00358,116442.39
2010-04-07,-0.00264,116134.98
2010-04-08,0.00532,116752.47
2010-04-09,-0.00711,115922.86
2010-04-12,-0.00425,115429.91
2010-04-13,-0.00496,114857.39
2010-04-14,-0.00096,114747.04
2010-04-15,0.00512,115335.03
2010-04-16,-0.00419,114852.27
2010-04-19,0.0011200000000000001,114980.34
2010-04-20,0.00375,115411.89
2010-04-21,0.0010199999999999999,115529.54
2010-04-22,-0.00159,115345.65
2010-04-23,0.00411,115819.27
2010-04-26,0.0019500000000000001,116045.18
2010-04-27,-0.00028000000000000003,116013.02
2010-04-28,0.0072699999999999996,116856.67
2010-04-29,0.00271,117172.79
2010-04-30,0.0023899999999999998,117452.34
2010-05-03,0.00512,118053.92
2010-05-04,-0.00779,117134.04
2010-05-05,-0.0023699999999999997,116856.82
2010-05-06,-0.00809,115911.71
2010-05-07,0.00104,116031.99
2010-05-10,0.00435,116536.37
2010-05-11,0.00396,116997.76
2010-05-12,-0.00297,116650.01
2010-05-13,0.004030000000000001,117119.72
2010-05-14,0.0014399999999999999,117288.45
2010-05-17,-0.00998,116117.73
2010-05-18,0.0021,116361.89
2010-05-19,-0.0060799999999999995,115654.91
2010-05-20,-0.00882,114634.91
2010-05-21,-0.00156,114456.53
2010-05-24,0.011000000000000001,115715.15
2010-05-25,0.0028599999999999997,116046.41
2010-05-26,-0.0013800000000000002,115886.3
2010-05-27,-0.00653,115129.8
2010-05-28,0.010960000000000001,116392.07
2010-06-01,0.00244,116676.35
2010-06-02,0.00222,116935.84
2010-06-03,-0.01058,115699.15
2010-06-04,0.01371,117285.85
2010-06-07,0.00161,117474.73
2010-06-08,0.00217,117729.32
2010-06-09,-0.010029999999999999,116548.39
2010-06-10,-0.013720000000000001,114949.13
2010-06-11,0.00291,115283.33
2010-06-14,-0.021030000000000004,112859.0
2010-06-15,-0.00977,111756.45
2010-06-16,-0.0013700000000000001,111603.65
2010-06-17,0.00095,111709.89
2010-06-18,0.00047,111762.64
2010-06-21,-0.0032,111404.47
2010-06-22,0.010360000000000001,112558.97
2010-06-23,0.003,112897.18
2010-06-24,0.00165,113083.76
2010-06-25,-0.00873,112096.38
2010-06-28,0.00999,113215.76
2010-06-29,0.01802,115255.54
2010-06-30,-0.01163,113915.15
2010-07-01,-0.01024,112748.94
2010-07-02,-0.00469,112219.67
2010-07-06,0.00068,112295.72
2010-07-07,-0.01566,110537.39
2010-07-08,-0.00903,109538.93
2010-07-09,0.00511,110099.04
2010-07-12,0.00491,110639.76
2010-07-13,-0.010589999999999999,109467.62
2010-07-14,-0.00263,109179.22
2010-07-15,-0.013340000000000001,107723.11
2010-07-16,0.00867,108657.55
2010-07-19,-0.00105,108543.12
2010-07-20,0.0014099999999999998,108696.03
2010-07-21,0.00322,109045.89
2010-07-22,-0.01626,107273.0
2010-07-23,-0.0049499999999999995,106741.49
2010-07-26,-0.00245,106479.56
2010-07-27,-0.00413,106039.75
2010-07-28,-0.0027800000000000004,105744.95
2010-07-29,-0.0045000000000000005,105268.75
2010-07-30,0.00512,105808.24
2010-08-02,-0.00492,105288.13
2010-08-03,0.00498,105812.52
2010-08-04,-0.001,105706.56
2010-08-05,0.013300000000000001,107112.49
2010-08-06,0.0028599999999999997,107418.75
2010-08-09,0.00156,107586.47
2010-08-10,-0.00164,107410.05
2010-08-11,0.01064,108552.38
2010-08-12,0.00407,108994.31
2010-08-13,-0.0005899999999999999,108930.21
2010-08-16,0.00864,109871.33
2010-08-17,-0.00457,109369.53
2010-08-18,0.00272,109666.6
2010-08-19,0.00511,110226.85
2010-08-20,-0.00073,110146.68
2010-08-23,0.00458,110651.24
2010-08-24,0.00549,111258.6
2010-08-25,-0.00368,110848.99
2010-08-26,0.0057799999999999995,111489.3
2010-08-27,-0.00555,110870.18
2010-08-30,0.007169999999999999,111665.09
2010-08-31,0.00415,112128.46
2010-09-01,-0.00603,111452.14
2010-09-02,-0.0011899999999999999,111319.17
2010-09-03,-0.00025,111290.94
2010-09-07,0.010009999999999998,112405.42
2010-09-08,-0.00807,111498.45
2010-09-09,-0.00147,111335.02
2010-09-10,-0.00927,110302.81
2010-09-13,0.00407,110752.27
2010-09-14,0.00783,111619.86
2010-09-15,-0.00915,110598.07
2010-09-16,-0.00437,110114.41
2010-09-17,0.013720000000000001,111624.89
2010-09-20,-0.00017999999999999998,111604.67
2010-09-21,0.0032600000000000003,111968.43
2010-09-22,0.011779999999999999,113286.86
2010-09-23,-0.00028000000000000003,113255.49
2010-09-24,0.00386,113692.2
2010-09-27,0.007980000000000001,114599.22
2010-09-28,0.0014299999999999998,114763.28
2010-09-29,-0.00565,114115.15
2010-09-30,-0.01229,112712.19
2010-10-01,-0.01343,111199.0
2010-10-04,0.00223,111446.98
2010-10-05,0.00823,112363.66
2010-10-06,0.0028599999999999997,112684.91
2010-10-07,0.008579999999999999,113652.08
2010-10-08,0.02536,116534.5
2010-10-11,0.00499,117115.66
2010-10-12,0.01049,118344.43
2010-10-13,-0.0022500000000000003,118078.73
2010-10-14,0.00253,118377.13
2010-10-15,-0.00567,117705.56
2010-10-18,0.00161,117894.81
2010-10-19,-0.015220000000000001,116100.38
2010-10-20,0.0159,117946.18
2010-10-21,-0.00733,117081.08
2010-10-22,-0.00328,116696.62
2010-10-25,0.012450000000000001,118148.95
2010-10-26,-0.01443,116443.72
2010-10-27,-0.00947,115341.35
2010-10-28,0.01142,116658.95
2010-10-29,0.0042699999999999995,117157.38
2010-11-01,0.0034200000000000003,117558.07
2010-11-02,0.00788,118484.8
2010-11-03,0.0028599999999999997,118824.12
2010-11-04,0.02817,122171.88
2010-11-05,-0.0046,121610.36
2010-11-08,-0.005560000000000001,120934.77
2010-11-09,-0.00426,120419.54
2010-11-10,-0.00484,119836.99
2010-11-11,-0.01137,118474.38
2010-11-12,-0.02686,115292.75
2010-11-15,-0.0051,114704.29
2010-11-16,-0.02964,111304.64
2010-11-17,-0.00315,110954.12
2010-11-18,0.01224,112312.37
2010-11-19,-0.01303,110848.97
2010-11-22,0.00075,110932.45
2010-11-23,-0.00048,110879.13
2010-11-24,0.00264,111171.7
2010-11-26,-0.0097,110093.27
2010-11-29,0.0045000000000000005,110588.8
2010-11-30,0.00199,110808.42
2010-12-01,0.01204,112142.95
2010-12-02,0.0023699999999999997,112408.79
2010-12-03,0.02023,114682.68
2010-12-06,0.00187,114896.84
2010-12-07,-0.01711,112930.87
2010-12-08,-0.00801,112025.74
2010-12-09,0.00517,112605.12
2010-12-10,-0.00194,112386.37
2010-12-13,0.016390000000000002,114228.66
2010-12-14,-0.00526,113627.5
2010-12-15,-0.00879,112628.47
2010-12-16,0.00179,112830.62
2010-12-17,0.01298,114295.42
2010-12-20,0.006540000000000001,115042.67
2010-12-21,0.00739,115892.3
2010-12-22,0.00501,116473.18
2010-12-23,0.00628,117205.16
2010-12-27,0.00013,117219.97
2010-12-28,0.00758,118108.67
2010-12-29,0.0034799999999999996,118520.01
2010-12-30,-0.01127,117184.37
2010-12-31,0.01952,119472.37
2011-01-03,-0.00705,118629.85
2011-01-04,-0.02258,115951.02
2011-01-05,0.00264,116256.74
2011-01-06,-0.01039,115048.82
2011-01-07,0.0014299999999999998,115213.39
2011-01-10,0.0074,116066.08
2011-01-11,0.00104,116186.74
2011-01-12,0.009899999999999999,117336.91
2011-01-13,0.00415,117823.8
2011-01-14,-0.0053,117199.26
2011-01-18,0.00526,117815.54
2011-01-19,-0.00211,117566.68
2011-01-20,-0.01589,115699.13
2011-01-21,0.00827,116656.02
2011-01-24,0.00333,117044.21
2011-01-25,-0.00712,116211.3
2011-01-26,0.01173,117574.59
2011-01-27,0.00261,117881.34
2011-01-28,0.0064800000000000005,118644.95
2011-01-31,0.00887,119697.25
2011-02-01,0.00995,120888.79
2011-02-02,0.00016,120908.51
2011-02-03,-0.00927,119787.28
2011-02-04,-0.00712,118934.57
2011-02-07,0.0012,119077.59
2011-02-08,-0.00322,118694.31
2011-02-09,0.00955,119827.77
2011-02-10,-0.00976,118658.66
2011-02-11,-0.00316,118283.98
2011-02-14,0.00293,118630.28
2011-02-15,-0.00872,117595.66
2011-02-16,0.008289999999999999,118570.75
2011-02-17,0.00853,119581.78
2011-02-18,8.999999999999999e-05,119592.38
2011-02-22,-0.01616,117660.14
2011-02-23,0.00924,118747.51
2011-02-24,0.00458,119290.92
2011-02-25,0.011739999999999999,120690.89
2011-02-28,0.00505,121300.88
2011-03-01,0.00598,122026.64
2011-03-02,0.01024,123276.29
2011-03-03,0.0054600000000000004,123949.24
2011-03-04,-0.0016200000000000001,123747.88
2011-03-07,-0.01004,122505.74
2011-03-08,-0.0046700000000000005,121933.34
2011-03-09,-0.0025900000000000003,121617.54
2011-03-10,-0.017669999999999998,119468.77
2011-03-11,-0.00233,119190.62
2011-03-14,-0.0025,118893.17
2011-03-15,-0.03299,114970.96
2011-03-16,-0.00243,114691.65
2011-03-17,0.025939999999999998,117667.0
2011-03-18,0.00832,118646.12
2011-03-21,0.00803,119599.1
2011-03-22,0.00321,119983.06
2011-03-23,-0.0059499999999999996,119269.11
2011-03-24,0.00866,120301.65
2011-03-25,-0.00819,119316.61
2011-03-28,-0.006520000000000001,118538.28
2011-03-29,0.00302,118896.17
2011-03-30,0.00068,118976.64
2011-03-31,0.012669999999999999,120484.54
2011-04-01,0.00361,120919.45
2011-04-04,0.0058,121620.99
2011-04-05,0.00166,121822.8
2011-04-06,0.00385,122292.23
2011-04-07,0.00133,122454.67
2011-04-08,0.013560000000000001,124115.1
2011-04-11,-0.005390000000000001,123446.58
2011-04-12,-0.01151,122025.13
2011-04-13,-0.00055,121957.92
2011-04-14,0.00227,122235.23
2011-04-15,0.00054,122300.82
2011-04-18,-0.00614,121549.34
2011-04-19,0.00227,121825.59
2011-04-20,0.01496,123647.85
2011-04-21,0.00771,124601.51
2011-04-25,0.00066,124683.84
2011-04-26,0.0009299999999999999,124799.32
2011-04-27,0.00079,124897.41
2011-04-28,-0.006979999999999999,124025.61
2011-04-29,0.01045,125321.79
2011-05-02,-0.0076,124369.86
2011-05-03,-0.00846,123317.78
2011-05-04,-0.00779,122357.48
2011-05-05,-0.03417,118176.94
2011-05-06,-0.0085,117172.16
2011-05-09,0.021,119632.33
2011-05-10,0.00594,120343.49
2011-05-11,-0.027309999999999997,117056.66
2011-05-12,0.0003,117092.02
2011-05-13,-0.00604,116385.27
2011-05-16,-0.0012,116245.62
2011-05-17,0.00504,116831.15
2011-05-18,0.01115,118134.33
2011-05-19,-0.00068,118053.43
2011-05-20,0.00538,118688.29
2011-05-23,-0.01778,116577.59
2011-05-24,0.00598,117274.2
2011-05-25,0.00915,118346.86
2011-05-26,0.00964,119487.65
2011-05-27,0.009559999999999999,120629.8
2011-05-31,-8.999999999999999e-05,120618.74
2011-06-01,0.00115,120757.3
2011-06-02,0.00251,121060.94
2011-06-03,0.00901,122152.12
2011-06-06,-0.00885,121071.26
2011-06-07,0.00561,121750.32
2011-06-08,0.00226,122025.51
2011-06-09,0.00344,122445.68
2011-06-10,-0.00486,121851.08
2011-06-13,0.00133,122013.6
2011-06-14,-0.00208,121760.41
2011-06-15,-0.01894,119454.58
2011-06-16,0.00409,119942.62
2011-06-17,0.00311,120315.48
2011-06-20,-0.00117,120174.11
2011-06-21,0.0027,120498.91
2011-06-22,0.00214,120756.26
2011-06-23,-0.010289999999999999,119514.19
2011-06-24,-0.00187,119290.55
2011-06-27,-0.00272,118965.55
2011-06-28,0.00598,119676.7
2011-06-29,0.00642,120445.47
2011-06-30,-0.00116,120305.46
2011-07-01,-0.00189,120077.49
2011-07-05,0.00442,120608.69
2011-07-06,0.00559,121282.73
2011-07-07,0.01198,122736.13
2011-07-08,0.01083,124064.93
2011-07-11,0.00251,124376.76
2011-07-12,0.0078000000000000005,125346.96
2011-07-13,0.006939999999999999,126216.61
2011-07-14,-0.0034899999999999996,125775.51
2011-07-15,0.0051,126416.64
2011-07-18,-0.00244,126108.13
2011-07-19,0.0028799999999999997,126471.83
2011-07-20,-0.00082,126367.75
2011-07-21,0.00261,126697.61
2011-07-22,0.00887,127820.9
2011-07-25,0.00229,128113.75
2011-07-26,0.01159,129598.24
2011-07-27,-0.00154,129398.77
2011-07-28,-0.00015,129378.95
2011-07-29,0.0131,131074.24
2011-08-01,-0.00125,130910.89
2011-08-02,0.0059099999999999995,131684.59
2011-08-03,-0.0017599999999999998,131452.85
2011-08-04,-0.01361,129664.22
2011-08-05,-0.00153,129465.33
2011-08-08,-0.00047,129403.97
2011-08-09,0.00799,130438.01
2011-08-10,0.013040000000000001,132139.04
2011-08-11,-0.00862,130999.63
2011-08-12,-0.00145,130809.09
2011-08-15,0.0066500000000000005,131679.0
2011-08-16,0.00221,131969.92
2011-08-17,0.015300000000000001,133989.59
2011-08-18,0.00084,134101.74
2011-08-19,0.00599,134905.14
2011-08-22,0.00083,135017.46
2011-08-23,-0.00189,134762.74
2011-08-24,-0.0124,133091.2
2011-08-25,-0.001,132958.69
2011-08-26,0.00849,134087.08
2011-08-29,-0.00185,133838.76
2011-08-30,0.0067,134734.94
2011-08-31,-0.00729,133752.33
2011-09-01,0.0046300000000000004,134370.95
2011-09-02,0.009689999999999999,135673.22
2011-09-06,-0.01688,133383.48
2011-09-07,-4e-05,133378.75
2011-09-08,-0.00489,132726.65
2011-09-09,0.0027700000000000003,133094.07
2011-09-12,-0.0046,132482.36
2011-09-13,-0.00025,132448.87
2011-09-14,-0.0028000000000000004,132078.47
2011-09-15,-0.00247,131752.34
2011-09-16,-0.00083,131642.98
2011-09-19,0.0020599999999999998,131914.71
2011-09-20,0.00123,132076.43
2011-09-21,-0.0058,131309.9
2011-09-22,-0.0049499999999999995,130660.56
2011-09-23,-0.01111,129208.75
2011-09-26,-0.00911,128031.48
2011-09-27,-0.00458,127445.34
2011-09-28,-0.0002,127419.92
2011-09-29,0.00013,127436.07
2011-09-30,0.00617,128221.81
2011-10-03,0.0063,129029.59
2011-10-04,0.0041199999999999995,129560.71
2011-10-05,-0.00879,128421.41
2011-10-06,-0.00893,127274.69
2011-10-07,-0.00504,126633.49
2011-10-10,-0.01052,125301.05
2011-10-11,-0.00509,124663.68
2011-10-12,-0.00826,123634.21
2011-10-13,0.012509999999999999,125180.35
2011-10-14,-0.01389,123442.04
2011-10-17,0.013300000000000001,125083.43
2011-10-18,0.00374,125551.4
2011-10-19,-7.000000000000001e-05,125542.94
2011-10-20,-0.00154,125349.18
2011-10-21,-0.01158,123897.28
2011-10-24,-0.012110000000000001,122396.95
2011-10-25,0.00736,123297.73
2011-10-26,0.0034300000000000003,123720.19
2011-10-27,-0.03228,119726.68
2011-10-28,-0.00251,119426.62
2011-10-31,0.01115,120758.19
2011-11-01,0.02766,124097.88
2011-11-02,-0.0014299999999999998,123920.08
2011-11-03,-0.0072299999999999994,123023.88
2011-11-04,0.005869999999999999,123745.85
2011-11-07,0.006790000000000001,124586.23
2011-11-08,-0.00445,124031.45
2011-11-09,0.010169999999999998,125293.36
2011-11-10,0.0007199999999999999,125383.08
2011-11-11,-0.00579,124656.65
2011-11-14,0.00484,125259.86
2011-11-15,0.00078,125357.63
2011-11-16,0.0008699999999999999,125466.44
2011-11-17,-0.0016,125266.0
2011-11-18,-0.00452,124699.62
2011-11-21,0.00442,125250.82
2011-11-22,0.0012,125401.14
2011-11-23,0.0014000000000000002,125576.25
2011-11-25,-0.00983,124341.48
2011-11-28,-0.0014099999999999998,124165.97
2011-11-29,-0.00603,123417.8
2011-11-30,-0.0034699999999999996,122989.51
2011-12-01,-0.00048,122930.92
2011-12-02,0.00387,123407.04
2011-12-05,0.00166,123611.9
2011-12-06,0.00029,123647.31
2011-12-07,0.00828,124671.56
2011-12-08,0.0057799999999999995,125391.75
2011-12-09,-0.0017100000000000001,125177.15
2011-12-12,0.0105,126491.34
2011-12-13,0.00484,127103.13
2011-12-14,0.013959999999999998,128877.04
2011-12-15,-0.0038900000000000002,128375.49
2011-12-16,0.00128,128539.53
2011-12-19,-0.00458,127950.52
2011-12-20,-0.01393,126167.54
2011-12-21,-0.00233,125873.2
2011-12-22,-0.00458,125296.96
2011-12-23,-0.0044,124746.21
2011-12-27,-0.00496,124127.56
2011-12-28,0.0096,125318.8
2011-12-29,0.00498,125942.62
2011-12-30,-0.00158,125743.29
2012-01-03,-0.01693,123614.6
2012-01-04,0.0022,123886.44
2012-01-05,0.01948,126299.52
2012-01-06,0.00311,126692.81
2012-01-09,-0.0041199999999999995,126170.58
2012-01-10,-0.00483,125561.4
2012-01-11,0.01302,127196.19
2012-01-12,0.00409,127715.96
2012-01-13,0.010360000000000001,129038.69
2012-01-17,-0.00109,128897.65
2012-01-18,-0.00322,128482.85
2012-01-19,-0.012490000000000001,126878.67
2012-01-20,-0.005889999999999999,126131.54
2012-01-23,-0.01532,124199.04
2012-01-24,-0.0062900000000000005,123418.03
2012-01-25,-0.00043,123364.72
2012-01-26,0.0046,123932.23
2012-01-27,0.00265,124260.61
2012-01-30,0.011970000000000001,125748.25
2012-01-31,0.00485,126358.26
2012-02-01,-0.00594,125607.71
2012-02-02,-0.00358,125158.23
2012-02-03,-0.00817,124135.57
2012-02-06,-0.00052,124070.99
2012-02-07,-0.0023699999999999997,123777.32
2012-02-08,0.00033,123818.75
2012-02-09,-0.00432,123284.1
2012-02-10,0.01083,124619.13
2012-02-13,-0.00061,124543.33
2012-02-14,0.00317,124938.13
2012-02-15,0.00808,125948.21
2012-02-16,-0.008960000000000001,124820.33
2012-02-17,-0.010129999999999998,123555.31
2012-02-21,0.00010999999999999999,123568.46
2012-02-22,0.00234,123857.49
2012-02-23,0.0025700000000000002,124175.21
2012-02-24,-0.00249,123866.01
2012-02-27,0.00432,124400.52
2012-02-28,-0.00626,123621.85
2012-02-29,-0.00417,123106.91
2012-03-01,0.0042699999999999995,123632.18
2012-03-02,0.00151,123819.1
2012-03-05,-7.000000000000001e-05,123811.04
2012-03-06,0.0062,124578.41
2012-03-07,0.00577,125297.33
2012-03-08,-0.00157,125100.52
2012-03-09,0.00079,125199.83
2012-03-12,-0.00099,125075.52
2012-03-13,-0.0030299999999999997,124696.16
2012-03-14,-0.012110000000000001,123186.45
2012-03-15,-0.00985,121972.97
2012-03-16,-0.00449,121425.13
2012-03-19,0.00041,121475.09
2012-03-20,-0.0005099999999999999,121413.6
2012-03-21,0.00544,122074.58
2012-03-22,0.0023599999999999997,122362.86
2012-03-23,0.00221,122633.63
2012-03-26,-0.00267,122305.91
2012-03-27,0.00592,123030.32
2012-03-28,0.00169,123237.66
2012-03-29,0.00615,123995.91
2012-03-30,-0.00695,123134.53
2012-04-02,0.00086,123240.07
2012-04-03,-0.0023899999999999998,122945.95
2012-04-04,0.00196,123186.44
2012-04-05,0.011120000000000001,124555.79
2012-04-09,0.0008699999999999999,124663.99
2012-04-10,0.0091,125798.38
2012-04-11,0.00025,125830.08
2012-04-12,-0.00092,125714.53
2012-04-13,0.00886,126828.04
2012-04-16,-0.0074199999999999995,125886.75
2012-04-17,0.00066,125970.37
2012-04-18,-0.00054,125902.6
2012-04-19,-0.0029,125537.95
2012-04-20,-0.00024,125507.78
2012-04-23,0.0013800000000000002,125680.97
2012-04-24,-0.00016,125660.47
2012-04-25,-0.0028399999999999996,125303.66
2012-04-26,0.0030499999999999998,125685.88
2012-04-27,-0.00621,124905.93
2012-04-30,-0.00487,124297.5
2012-05-01,-0.00108,124163.39
2012-05-02,0.01196,125648.8
2012-05-03,-0.0079,124656.32
2012-05-04,-0.00104,124527.22
2012-05-07,-0.00314,124136.32
2012-05-08,0.00344,124563.3
2012-05-09,0.0028399999999999996,124917.23
2012-05-10,-7.000000000000001e-05,124908.57
2012-05-11,0.00107,125041.76
2012-05-14,0.0064800000000000005,125852.38
2012-05-15,-0.00155,125657.08
2012-05-16,-0.01053,124334.15
2012-05-17,-0.0059099999999999995,123599.73
2012-05-18,-0.01232,122076.41
2012-05-21,0.00358,122513.66
2012-05-22,0.00377,122975.1
2012-05-23,0.01014,124222.66
2012-05-24,0.00542,124895.43
2012-05-25,0.00228,125180.14
2012-05-29,0.00753,126122.82
2012-05-30,0.01444,127943.92
2012-05-31,0.0028299999999999996,128306.32
2012-06-01,0.01153,129785.15
2012-06-04,-0.010369999999999999,128439.33
2012-06-05,0.00107,128577.32
2012-06-06,-0.02076,125908.57
2012-06-07,0.00052,125973.94
2012-06-08,0.009479999999999999,127167.99
2012-06-11,0.00375,127645.22
2012-06-12,-0.00505,127000.32
2012-06-13,-0.00116,126853.5
2012-06-14,-0.01337,125157.52
2012-06-15,-0.0025900000000000003,124833.04
2012-06-18,-0.0039900000000000005,124334.94
2012-06-19,-0.01225,122811.25
2012-06-20,0.00483,123404.79
2012-06-21,0.02597,126609.49
2012-06-22,-0.006,125849.61
2012-06-25,-0.002,125598.36
2012-06-26,-0.01418,123817.53
2012-06-27,-0.0039700000000000004,123326.28
2012-06-28,0.01509,125187.62
2012-06-29,-0.04482,119577.11
2012-07-02,0.004719999999999999,120142.04
2012-07-03,-0.01773,118012.26
2012-07-05,0.013269999999999999,119578.68
2012-07-06,0.02038,122016.05
2012-07-09,-0.00724,121132.93
2012-07-10,0.01075,122435.42
2012-07-11,-0.005560000000000001,121754.41
2012-07-12,0.00344,122172.65
2012-07-13,-0.00863,121118.36
2012-07-16,0.00218,121382.05
2012-07-17,-0.00029,121346.48
2012-07-18,-0.00336,120938.98
2012-07-19,-0.011279999999999998,119574.64
2012-07-20,0.011430000000000001,120940.96
2012-07-23,0.00491,121535.23
2012-07-24,-0.0044800000000000005,120990.48
2012-07-25,0.0027900000000000004,121327.79
2012-07-26,-0.015609999999999999,119433.27
2012-07-27,-0.00457,118887.28
2012-07-30,0.0036,119315.33
2012-07-31,0.00384,119774.08
2012-08-01,-0.0030499999999999998,119408.19
2012-08-02,0.01478,121172.94
2012-08-03,-0.01699,119114.49
2012-08-06,-0.0027800000000000004,118783.16
2012-08-07,-0.01399,117121.02
2012-08-08,0.0052,117729.61
2012-08-09,0.0032700000000000003,118115.05
2012-08-10,0.00607,118831.84
2012-08-13,-0.0067800000000000004,118026.29
2012-08-14,-0.00856,117015.58
2012-08-15,-0.00012,117001.15
2012-08-16,-0.00382,116554.3
2012-08-17,0.00221,116812.29
2012-08-20,0.00203,117049.12
2012-08-21,-0.0015199999999999999,116871.04
2012-08-22,0.0026,117174.33
2012-08-23,-0.00216,116921.71
2012-08-24,0.00547,117561.08
2012-08-27,0.00068,117641.44
2012-08-28,-0.00052,117580.17
2012-08-29,0.00428,118083.15
2012-08-30,0.0028499999999999997,118419.87
2012-08-31,-0.0038,117970.45
2012-09-04,-0.00113,117837.4
2012-09-05,-0.0058,117153.92
2012-09-06,-0.00017,117134.24
2012-09-07,-0.0027700000000000003,116809.56
2012-09-10,-0.00746,115937.77
2012-09-11,-0.00557,115292.41
2012-09-12,-0.00754,114423.17
2012-09-13,0.00462,114952.18
2012-09-14,-0.00877,113943.73
2012-09-17,-0.010320000000000001,112768.37
2012-09-18,0.00104,112885.38
2012-09-19,0.00526,113478.62
2012-09-20,0.00178,113680.6
2012-09-21,-0.00032,113643.87
2012-09-24,0.00057,113708.92
2012-09-25,-0.0014199999999999998,113547.52
2012-09-26,0.00307,113896.08
2012-09-27,-0.00104,113777.37
2012-09-28,0.00703,114576.75
2012-10-01,-0.00995,113436.59
2012-10-02,-0.00746,112590.57
2012-10-03,-0.0007199999999999999,112509.31
2012-10-04,0.0042,112982.09
2012-10-05,-0.00916,111947.55
2012-10-08,0.00207,112179.68
2012-10-09,0.00028000000000000003,112210.66
2012-10-10,-0.00092,112107.34
2012-10-11,0.00943,113164.9
2012-10-12,-0.00477,112624.82
2012-10-15,-0.00425,112146.69
2012-10-16,-0.00757,111298.04
2012-10-17,-0.00393,110860.63
2012-10-18,0.00062,110929.79
2012-10-19,-0.00362,110527.68
2012-10-22,-0.0030399999999999997,110191.33
2012-10-23,0.0018599999999999999,110396.42
2012-10-24,0.00413,110852.64
2012-10-25,-0.0022400000000000002,110604.36
2012-10-26,0.00394,111039.68
2012-10-31,0.0032400000000000003,111399.97
2012-11-01,0.00021999999999999998,111424.31
2012-11-02,-0.00908,110412.09
2012-11-05,0.00296,110739.45
2012-11-06,0.00439,111225.98
2012-11-07,0.0069,111993.53
2012-11-08,0.00104,112109.63
2012-11-09,-0.00358,111708.68
2012-11-12,-0.00557,111086.05
2012-11-13,0.00227,111338.02
2012-11-14,0.00074,111420.3
2012-11-15,0.00015,111436.76
2012-11-16,0.00191,111649.7
2012-11-19,-0.00459,111137.32
2012-11-20,0.00031,111171.49
2012-11-21,0.00217,111412.48
2012-11-23,0.00199,111634.6
2012-11-26,-0.0005,111578.43
2012-11-27,0.00451,112081.94
2012-11-28,0.0034200000000000003,112464.71
2012-11-29,-0.005659999999999999,111827.86
2012-11-30,-0.00475,111296.41
2012-12-03,-0.00316,110944.52
2012-12-04,0.00067,111019.14
2012-12-05,0.00718,111815.87
2012-12-06,0.004050000000000001,112268.7
2012-12-07,-0.0034599999999999995,111879.87
2012-12-10,-0.00046,111828.37
2012-12-11,-0.00501,111268.52
2012-12-12,0.0012,111401.68
2012-12-13,-0.00551,110788.24
2012-12-14,0.00096,110894.2
2012-12-17,-0.00398,110452.63
2012-12-18,-0.004079999999999999,110001.48
2012-12-19,-0.00524,109425.12
2012-12-20,-0.0016200000000000001,109247.31
2012-12-21,0.0012900000000000001,109388.51
2012-12-24,0.00172,109576.58
2012-12-26,-0.0025800000000000003,109294.32
2012-12-27,0.0033,109654.55
2012-12-28,0.00116,109781.82
2012-12-31,0.00042,109828.07
2013-01-02,-0.0101,108718.86
2013-01-03,-0.00788,107862.5
2013-01-04,-0.00383,107449.02
2013-01-07,0.00469,107953.29
2013-01-08,0.00123,108085.99
2013-01-09,0.0013,108226.93
2013-01-10,0.0033900000000000002,108593.3
2013-01-11,0.00127,108730.8
2013-01-14,0.00306,109063.76
2013-01-15,-0.00109,108945.34
2013-01-16,0.00094,109047.33
2013-01-17,0.0001,109058.43
2013-01-18,-0.0020399999999999997,108836.06
2013-01-22,0.0008699999999999999,108931.24
2013-01-23,-0.00078,108846.6
2013-01-24,0.00132,108989.84
2013-01-25,-0.00203,108768.39
2013-01-28,-0.00395,108338.96
2013-01-29,0.00426,108800.21
2013-01-30,0.00209,109028.1
2013-01-31,0.004050000000000001,109469.89
2013-02-01,0.00436,109947.65
2013-02-04,-0.00098,109839.57
2013-02-05,0.00265,110131.12
