Date,tecl_stitched_return
1992-12-15,-0.0234128552182489
1992-12-16,-0.0174407691771648
1992-12-17,0.0407823933588832
1992-12-18,0.0179315037752311
1992-12-21,0.0094371672302433
1992-12-22,-0.0102809099061101
1992-12-23,0.0033589470674576
1992-12-24,0.0010795614094579
1992-12-28,0.0177506140823967
1992-12-29,0.0025693274639861
1992-12-30,0.0070862478364877
1992-12-31,0.0078183732190587
1993-01-04,-0.0101457315233569
1993-01-05,0.0243218204368131
1993-01-06,0.0389401399744808
1993-01-07,-0.0245699620040595
1993-01-08,-0.0129792294771942
1993-01-11,0.0359428461785534
1993-01-12,-0.0209041623966623
1993-01-13,0.0335126967928549
1993-01-14,0.0803736605234002
1993-01-15,-0.0370808252513289
1993-01-18,0.0396669222922122
1993-01-19,-0.0123971549179704
1993-01-20,-0.0074964039777132
1993-01-21,0.0222999580312791
1993-01-22,-0.0011166322304069
1993-01-25,0.0164770737046493
1993-01-26,0.0072784561597266
1993-01-27,-0.0477929128399016
1993-01-28,-0.0394652751327593
1993-01-29,-0.0133881277136444
1993-02-01,0.0380201578873686
1993-02-02,0.0124446884582015
1993-02-03,-0.0060927363065341
1993-02-04,-0.0061007409035585
1993-02-05,-0.0282427581150518
1993-02-08,-0.0141228790281502
1993-02-09,-0.0163731738356983
1993-02-10,0.0039732283852251
1993-02-11,0.0010519763841216
1993-02-12,-0.0069661572296917
1993-02-16,-0.0566615809281565
1993-02-17,-0.0063826237034662
1993-02-18,0.018322502152057
1993-02-19,0.00702706181998
1993-02-22,-0.0070817003798226
1993-02-23,-0.0123005051349718
1993-02-24,0.0302072378452427
1993-02-25,0.0187730127746455
1993-02-26,0.0098407278635153
1993-03-01,-0.0098923477937019
1993-03-02,0.0156918013779321
1993-03-03,0.02577861690072
1993-03-04,-0.0061646286402516
1993-03-05,0.0010255655932237
1993-03-08,0.0248260747484126
1993-03-09,-0.007555979774743
1993-03-10,0.0210686190425372
1993-03-11,0.0102385493751479
1993-03-12,-0.0018279253232667
1993-03-15,0.028587595082947
1993-03-16,-0.0039104818953592
1993-03-17,-0.0655477634189977
1993-03-18,0.0039029937031624
1993-03-19,-0.0420371673030682
1993-03-22,-0.0573251829965161
1993-03-23,-0.0153373158613327
1993-03-24,-0.0041607512103963
1993-03-25,0.0454735332812392
1993-03-26,0.0143644216735209
1993-03-29,0.0025286720824099
1993-03-30,0.0149994371361258
1993-03-31,0.0316776546748063
1993-04-01,-0.0133629387477908
1993-04-02,-0.0554024812991765
1993-04-05,-0.0018844780939937
1993-04-06,-0.0115091886733411
1993-04-07,0.0122327815595137
1993-04-08,-0.0077679374058778
1993-04-12,0.0488320613569393
1993-04-13,0.0237481488886472
1993-04-14,-0.0027853185699396
1993-04-15,-0.0275273550317721
1993-04-16,-0.0020095228999638
1993-04-19,-0.0157291547111038
1993-04-20,-0.0117592262511018
1993-04-21,0.013477803964625
1993-04-22,0.0198882333094891
1993-04-23,0.0004085456321272
1993-04-26,-0.0390227515068961
1993-04-27,0.0355468933830897
1993-04-28,0.0430976982729622
1993-04-29,-0.0122827332030216
1993-04-30,-0.0091588905803717
1993-05-03,0.0435171012519796
1993-05-04,0.0600328934577336
1993-05-05,0.0241249504418704
1993-05-06,-0.0269680961448354
1993-05-07,0.0364252211927448
1993-05-10,0.0048907716232181
1993-05-11,0.0094071802429681
1993-05-12,-0.0071688978561483
1993-05-13,-0.0245243191567907
1993-05-14,0.0338304923044858
1993-05-17,0.0416223192547059
1993-05-18,0.0342903279589545
1993-05-19,0.0513078080381961
1993-05-20,0.0031563237155999
1993-05-21,-0.0303554140007311
1993-05-24,0.0039002141444323
1993-05-25,-0.000426148868924
1993-05-26,0.0514272373678184
1993-05-27,-0.0187720354086026
1993-05-28,-0.0508929033517846
1993-06-01,0.027135868660261
1993-06-02,0.0010083249338946
1993-06-03,0.0132033753347387
1993-06-04,-0.0417976911487782
1993-06-07,-0.028712756032609
1993-06-08,0.0002991002468835
1993-06-09,-0.0077615512955554
1993-06-10,0.0010388427193056
1993-06-11,0.0274993344965897
1993-06-14,0.0410021816910379
1993-06-15,0.0117313779562495
1993-06-16,-0.0110969439374949
1993-06-17,-0.0218598931879967
1993-06-18,-0.0508776728955869
1993-06-21,-0.0055786831312337
1993-06-22,-0.0011655190098811
1993-06-23,-0.026233270978856
1993-06-24,0.0323407078315785
1993-06-25,0.0539799344571381
1993-06-28,0.0830667098678854
1993-06-29,-0.0136583014820443
1993-06-30,0.0317952746922655
1993-07-01,0.0147979495584959
1993-07-02,0.0140235406664944
1993-07-06,-0.0024737441206331
1993-07-07,-0.038728857957761
1993-07-08,0.0197236863005138
1993-07-09,0.0278322198143072
1993-07-12,0.0336522201285866
1993-07-13,0.0251279617422105
1993-07-14,-0.0070753593703579
1993-07-15,-0.0765038320947486
1993-07-16,-0.0788671026909909
1993-07-19,-0.056529836672969
1993-07-20,0.0823785595064331
1993-07-21,0.0122334696578948
1993-07-22,-0.0116252102283229
1993-07-23,0.0206584325128071
1993-07-26,0.0156030425200766
1993-07-27,-0.0461467398730407
1993-07-28,-0.0004273960824889
1993-07-29,-0.0018313097234687
1993-07-30,-0.0166556335334879
1993-08-02,0.0535627043963383
1993-08-03,0.0072228709578433
1993-08-04,0.0162158717527757
1993-08-05,0.0037089660035297
1993-08-06,0.032590844098815
1993-08-09,0.0104404461970354
1993-08-10,0.0063371958976714
1993-08-11,-0.0085085986160321
1993-08-12,-0.0044777142534021
1993-08-13,-0.0580019379372102
1993-08-16,0.0363205113184102
1993-08-17,0.0357967865622025
1993-08-18,0.052803520279125
1993-08-19,0.0028830957959862
1993-08-20,-0.0313823762712897
1993-08-23,0.0202596857606909
1993-08-24,0.0366367245985093
1993-08-25,-0.0264968900375818
1993-08-26,-0.0590557712613241
1993-08-27,0.0177938374262248
1993-08-30,-0.0104650796337031
1993-08-31,-0.0084876579550755
1993-09-01,0.0002556482855247
1993-09-02,0.0130731692331531
1993-09-03,0.0002615558521952
1993-09-07,-0.0869178376411396
1993-09-08,-0.0677677339509644
1993-09-09,0.0495273587299141
1993-09-10,-0.0130043087366348
1993-09-13,-0.0580680555415604
1993-09-14,-0.0176836134004554
1993-09-15,0.0560987274281801
1993-09-16,0.0102198260216302
1993-09-17,0.0207593238894259
1993-09-20,-0.00250796388215
1993-09-21,-0.0158149270452365
1993-09-22,0.0926096966201092
1993-09-23,0.022700456698472
1993-09-24,0.0002656394609423
1993-09-27,0.034607226084244
1993-09-28,0.0367845410867602
1993-09-29,-0.0102236525048925
1993-09-30,-0.0273431519258951
1993-10-01,-0.0170080781945812
1993-10-04,-0.0077640124894005
1993-10-05,-0.0399706365955438
1993-10-06,-0.0017764952345324
1993-10-07,-0.0474360509223249
1993-10-08,0.0211114508960367
1993-10-11,-0.0052345290739786
1993-10-12,0.0623516755662674
1993-10-13,-0.0017672204709323
1993-10-14,-0.0098465785129153
1993-10-15,0.0252683613910133
1993-10-18,-0.0064470074335254
1993-10-19,-0.0554296834174526
1993-10-20,-0.0168792485277081
1993-10-21,0.0264942232151281
1993-10-22,0.0064080822534954
1993-10-25,-0.0174544245866168
1993-10-26,-0.0175711273041766
1993-10-27,0.0354733958801154
1993-10-28,-0.0051869675477146
1993-10-29,0.0166283944323437
1993-11-01,0.023956618500294
1993-11-02,0.0136587976832169
1993-11-03,-0.0538085332660995
1993-11-04,-0.0774528279798772
1993-11-05,0.0241834562475933
1993-11-08,0.0190671534514026
1993-11-09,0.0147703290210335
1993-11-10,0.0600094145068715
1993-11-11,0.0297518275252055
1993-11-12,0.0101756557793467
1993-11-15,-0.046637391837368
1993-11-16,0.0089845124715038
1993-11-17,-0.0526804342277303
1993-11-18,-0.0312131238789224
1993-11-19,-0.0239777268070429
1993-11-22,-0.031891068601027
1993-11-23,0.0540706980488708
1993-11-24,0.0300535103857144
1993-11-26,-0.0004311377231838
1993-11-29,-0.0154948033416934
1993-11-30,0.0167828962059083
1993-12-01,0.0337696125935341
1993-12-02,0.0285910190977057
1993-12-03,0.0469756974286669
1993-12-06,-0.0037540082839859
1993-12-07,0.0135494767883346
1993-12-08,-0.0024138318996269
1993-12-09,-0.034874129943364
1993-12-10,-0.0138580423178547
1993-12-13,0.0171343990852638
1993-12-14,-0.0346238697318173
1993-12-15,0.0220125886174019
1993-12-16,0.0177718652891943
1993-12-17,0.0203196103042816
1993-12-20,-0.0077264206588491
1993-12-21,0.0175414997658739
1993-12-22,-0.0024068018130142
1993-12-23,0.0002362507136093
1993-12-27,0.018747084986039
1993-12-28,0.0081054461906356
1993-12-29,0.0041587454133623
1993-12-30,0.0048077614061731
1993-12-31,-0.0023711958039462
1994-01-03,-0.0108592175022025
1994-01-04,0.0172479555727845
1994-01-05,0.0320758942097387
1994-01-06,0.0181876005788119
1994-01-07,0.0129616661864944
1994-01-10,0.0185959785457469
1994-01-11,-0.0205406179111474
1994-01-12,0.0027587171160027
1994-01-13,-0.00990885435549
1994-01-14,0.0262842386082827
1994-01-17,-0.002298752511833
1994-01-18,-0.0004136767332743
1994-01-19,-0.0281093373532621
1994-01-20,0.0186839718420708
1994-01-21,0.0090652187431774
1994-01-24,0.0046243780176666
1994-01-25,-0.0205060407333818
1994-01-26,-0.0067373155783377
1994-01-27,0.02625165178878
1994-01-28,0.017178585891468
1994-01-31,0.0120585068410042
1994-02-01,-0.010971706855805
1994-02-02,0.0182728006805954
1994-02-03,-0.015280939486379
1994-02-04,-0.0794833898157784
1994-02-07,0.0220381616266978
1994-02-08,0.0377576140317546
1994-02-09,0.0202527549436911
1994-02-10,-0.0023174031038613
1994-02-11,-0.0016948671507093
1994-02-14,0.023221051092488
1994-02-15,0.0236184794652406
1994-02-16,0.0166662637438466
1994-02-17,-0.0083458829398402
1994-02-18,-0.008981706004532
1994-02-22,0.0301009516776115
1994-02-23,-0.0101282493296088
1994-02-24,-0.033804798654727
1994-02-25,0.0069082634879883
1994-02-28,0.0368966460288593
1994-03-01,0.0001224354454994
1994-03-02,-0.0004772846250877
1994-03-03,0.0236590802849489
1994-03-04,0.0174467096911722
1994-03-07,0.0090118832458473
1994-03-08,-0.0093566264693148
1994-03-09,0.030963931227281
1994-03-10,0.0159300478241256
1994-03-11,0.0041771070068068
1994-03-14,0.0239202774528474
1994-03-15,-0.0056720871225439
1994-03-16,0.0191271852199385
1994-03-17,0.016695201838847
1994-03-18,-0.0061648430104645
1994-03-21,-0.0170210184047304
1994-03-22,-0.0085129703793688
1994-03-23,-0.007956095109011
1994-03-24,-0.0691495643263435
1994-03-25,-0.0574307633132319
1994-03-28,-0.0326472140840543
1994-03-29,-0.0736389432983893
1994-03-30,0.0026859251519117
1994-03-31,0.0305046893276324
1994-04-04,-0.0517308901090826
1994-04-05,0.0817456732327238
1994-04-06,0.0106211599159759
1994-04-07,0.0179582652328502
1994-04-08,-0.0316154106274701
1994-04-11,-0.0035829955835125
1994-04-12,-0.0858658421282402
1994-04-13,-0.0683628474654033
1994-04-14,-0.0037815865736214
1994-04-15,0.0015625595390208
1994-04-18,-0.0333992423386412
1994-04-19,-0.0456355275886868
1994-04-20,-0.0443366543628854
1994-04-21,0.1275264226921809
1994-04-22,0.009071625543671
1994-04-25,0.0485795421047347
1994-04-26,0.0141879923305033
1994-04-28,-0.0151632798146711
1994-04-29,0.0208781284243779
1994-05-02,0.0405833001790329
1994-05-03,-0.0240471169512818
1994-05-04,-0.0163653089318358
1994-05-05,-0.0085057625886648
1994-05-06,-0.021189302645675
1994-05-09,-0.0428366623920671
1994-05-10,0.0164732751751829
1994-05-11,-0.0432521680766124
1994-05-12,0.0111503788469658
1994-05-13,-0.0341722385339449
1994-05-16,-0.0325491174965926
1994-05-17,-0.0040908045063831
1994-05-18,0.0650009691486544
1994-05-19,0.0372330302883361
1994-05-20,0.000111367994243
1994-05-23,0.0007761023668375
1994-05-24,0.0406956241870305
1994-05-25,0.0014287141263579
1994-05-26,-0.0105441299891088
1994-05-27,9.73557194720371e-05
1994-05-31,0.019455011843659
1994-06-01,0.0338726732509645
1994-06-02,-0.0018695803205343
1994-06-03,-0.0247503738875255
1994-06-06,-0.0051857591674519
1994-06-07,-0.011802666377894
1994-06-08,-0.072299019533324
1994-06-09,-0.0279092959965615
1994-06-10,0.0381441038319772
1994-06-13,-0.0216654580897222
1994-06-14,0.0200343718679934
1994-06-15,0.0021614732276089
1994-06-16,-0.0209664863475484
1994-06-17,-0.0321046040818297
1994-06-20,-0.0463988950105638
1994-06-21,-0.0741229116152249
1994-06-22,0.0416818807042355
1994-06-23,-0.0707792053780634
1994-06-24,-0.0101486799409461
1994-06-27,-0.0005683312153304
1994-06-28,0.0882035831879514
1994-06-29,-0.0027087562605859
1994-06-30,-0.0298907294033806
1994-07-01,-0.0005733200695903
1994-07-05,0.0008606834449511
1994-07-06,-0.0135991622166786
1994-07-07,0.058307394691429
1994-07-08,0.0143236412179603
1994-07-11,0.0128093673313196
1994-07-12,0.0274972517267896
1994-07-13,0.0633206130002967
1994-07-14,-0.0195571326220142
1994-07-15,-0.0422284237663668
1994-07-18,0.004969420619043
1994-07-19,-0.0490671608140354
1994-07-20,-0.0443710039098849
1994-07-21,0.0245660735413138
1994-07-22,0.0008272705931431
1994-07-25,0.0008225728415809
1994-07-26,-0.0020195482097682
1994-07-27,-0.0176732213342735
1994-07-28,0.0144355596861168
1994-07-29,0.0542276586384122
1994-08-01,-0.0012849976897381
1994-08-02,0.0098656209549663
1994-08-03,-0.0005882866323699
1994-08-04,-0.0151621020288122
1994-08-05,0.0126560421312227
1994-08-08,0.0153634805529634
1994-08-09,0.0214782809078076
1994-08-10,0.0486563919521213
1994-08-11,0.0121578126157295
1994-08-12,-0.0032670050288467
1994-08-15,0.0120730227202779
1994-08-16,0.0312927918189914
1994-08-17,0.0374660136825795
1994-08-18,-0.0006219613986241
1994-08-19,0.0110242601737967
1994-08-22,-0.0012679403932887
1994-08-23,-0.0109251207626212
1994-08-24,-0.003201995645531
1994-08-25,0.0446991708955686
1994-08-26,0.0375394503694015
1994-08-29,-0.0037575784539299
1994-08-30,0.0131784536349332
1994-08-31,-0.026196758169705
1994-09-01,-0.0365414371173956
1994-09-02,-0.0031740491739284
1994-09-06,0.0057804007183429
1994-09-07,0.0083211582962815
1994-09-08,0.021647538219384
1994-09-09,-0.0308874319314132
1994-09-12,-0.0184973077124327
1994-09-13,0.0353711608833436
1994-09-14,0.0133219984032114
1994-09-15,0.0428669252747191
1994-09-16,0.0012351970881424
1994-09-19,-0.0012427263457908
1994-09-20,-0.0235392242541201
1994-09-21,-0.0187720245278841
1994-09-22,0.0018696715159641
1994-09-23,-0.0251716470055265
1994-09-26,-0.0254131752418138
1994-09-27,0.0128299636738628
1994-09-28,0.0044870761822771
1994-09-29,0.0025626918817315
1994-09-30,0.0089039006795817
1994-10-03,-0.0279019776289148
1994-10-04,-0.0634207329714827
1994-10-05,-1.2010788442976287e-05
1994-10-06,-0.0131461691520794
1994-10-07,0.0270490488411405
1994-10-10,0.0352302200351698
1994-10-11,0.0405135927538957
1994-10-12,0.0031265221691258
1994-10-13,0.0081858007778957
1994-10-14,-0.0038084505199499
1994-10-17,-0.000663119446268
1994-10-18,0.0069057238244278
1994-10-19,0.0226032631017379
1994-10-20,-0.0062832384437162
1994-10-21,-0.016289906718454
1994-10-24,-0.0277048934605421
1994-10-25,-0.0108458576407308
1994-10-26,0.0286612188266564
1994-10-27,0.016348088843271
1994-10-28,0.0550532231799129
1994-10-31,0.007894884093628
1994-11-01,-0.0086240364421043
1994-11-02,-0.0012991891550837
1994-11-03,-0.0129426633624476
1994-11-04,-0.0314827322540247
1994-11-07,-0.003826311803279
1994-11-08,0.0404815303797405
1994-11-09,0.0257024596858414
1994-11-10,-0.0213663713416596
1994-11-11,-0.0092832174665801
1994-11-14,0.0232609361936515
1994-11-15,0.0157175531887549
1994-11-16,0.0095630116694594
1994-11-17,-0.0194021755978727
1994-11-18,0.0071713768186853
1994-11-21,-0.0116169409821521
1994-11-22,-0.0870271398200825
1994-11-23,-0.0296624044307442
1994-11-25,0.0260242535876025
1994-11-28,0.0250941859459986
1994-11-29,0.0341756204428778
1994-11-30,-0.0173539369499521
1994-12-01,-0.0570878259070028
1994-12-02,0.0283726116237553
1994-12-05,0.0392802073187631
1994-12-06,-0.0155649386131031
1994-12-07,-0.0323754707473924
1994-12-08,-0.0748362387314345
1994-12-09,0.0205822288697122
1994-12-12,-0.0174487029049845
1994-12-13,-0.0169163620641883
1994-12-14,0.0284753257495102
1994-12-15,0.0403609913449981
1994-12-16,-0.0127549310361258
1994-12-19,-0.0210718526683086
1994-12-20,-0.0007367050466012
1994-12-21,0.0600874385731518
1994-12-22,0.0142685511010331
1994-12-23,0.0154139990789907
1994-12-27,0.0307404033460171
1994-12-28,-0.0208689370166315
1994-12-29,0.0343013624749337
1994-12-30,-0.0177201145299366
1995-01-03,-0.0392350405294219
1995-01-04,-0.0094431914010074
1995-01-05,-0.0063653215487836
1995-01-06,0.015438147247338
1995-01-09,0.0215161961710601
1995-01-10,0.0262454971360551
1995-01-11,-0.0086552788834644
1995-01-12,0.0156988138359666
1995-01-13,0.0028855913919114
1995-01-16,0.0216226450549887
1995-01-17,0.0172088732959833
1995-01-18,0.005184005989802
1995-01-19,-0.0227316842286531
1995-01-20,-0.0379010591201074
1995-01-23,-0.0390711566747562
1995-01-24,0.0109461061566211
1995-01-25,-0.0431631186097833
1995-01-26,-0.027641990883682
1995-01-27,0.0036480576530544
1995-01-30,-0.0341899729652061
1995-01-31,0.0139117460869265
1995-02-01,0.0271553112629497
1995-02-02,0.0306259041313332
1995-02-03,0.0190781557549393
1995-02-06,0.0293875777183301
1995-02-07,-0.0147743890878894
1995-02-08,0.0304263077528185
1995-02-09,0.0276251562826033
1995-02-10,0.0159537319479238
1995-02-13,-0.0090913096331951
1995-02-14,0.0075605365532199
1995-02-15,0.0110979359358234
1995-02-16,-0.0013556463988764
1995-02-17,-0.041544470290282
1995-02-21,-0.0181938671470602
1995-02-22,0.0161728810385273
1995-02-23,-0.005575423593989
1995-02-24,-0.014011940899218
1995-02-27,-0.0280062220805279
1995-02-28,0.0481670563077131
1995-03-01,0.0016251531335088
1995-03-02,0.0202114045375722
1995-03-03,0.0408531915455398
1995-03-06,0.0068294215032245
1995-03-07,-0.023523976146026
1995-03-08,-0.0019536546827605
1995-03-09,0.0133599379803793
1995-03-10,0.0220579248437813
1995-03-13,0.0131510744210499
1995-03-14,0.008459495098506
1995-03-15,0.0038269863257133
1995-03-16,0.0043924335240891
1995-03-17,-0.0173826908206621
1995-03-20,0.0228648868982361
1995-03-21,0.001511717889898
1995-03-22,-0.0127563184059312
1995-03-23,0.0164338321410625
1995-03-24,0.0408132719635678
1995-03-27,0.0362209081491434
1995-03-28,0.0202164157348035
1995-03-29,-0.0423873035332862
1995-03-30,-0.0364078445395668
1995-03-31,-0.005850659276749
1995-04-03,0.011676246969257
1995-04-04,-0.0227363653351757
1995-04-05,0.0060501101772351
1995-04-06,-0.0103968763687214
1995-04-07,0.0140227485096519
1995-04-10,0.0286406494557161
1995-04-11,0.0037091375397897
1995-04-12,0.0260216936041044
1995-04-13,0.0208820161223908
1995-04-17,0.0014995129490049
1995-04-18,-0.0176753992014715
1995-04-19,-0.0376624714205768
1995-04-20,0.0222929690246505
1995-04-21,0.0369277153744503
1995-04-24,0.0425556370745032
1995-04-25,0.0020019885373396
1995-04-26,0.0290696622466932
1995-04-27,0.0177979450848781
1995-04-28,-0.003476628643193
1995-05-01,-0.0213908280461509
1995-05-02,0.0068895393226659
1995-05-03,0.0521441919226079
1995-05-04,-0.0167818506086924
1995-05-05,-0.0141923126800901
1995-05-08,0.0165369681844118
1995-05-09,0.0067571209078271
1995-05-10,-0.007183705369027
1995-05-11,0.0147996220393793
1995-05-12,0.0237668146395653
1995-05-15,0.0208879807095631
1995-05-16,0.0097081472161113
1995-05-17,0.0341779408332667
1995-05-18,-0.0136274803468309
1995-05-19,0.0007850872634093
1995-05-22,0.0235157498999896
1995-05-23,0.0606460348108487
1995-05-24,-0.0117586981411758
1995-05-25,-0.0072866928562963
1995-05-26,-0.037492989358484
1995-05-30,-0.0773453074111009
1995-05-31,0.0192485317864366
1995-06-01,0.0337379886293144
1995-06-02,0.0100920038127196
1995-06-05,0.0172181037728915
1995-06-06,-0.0190887344360338
1995-06-07,0.0048962984121471
1995-06-08,0.0079537723442336
1995-06-09,0.000266073790092
1995-06-12,0.0069036152635207
1995-06-13,0.0150332814705999
1995-06-14,0.0093752589323255
1995-06-15,0.0123502317743051
1995-06-16,0.0082751356808903
1995-06-19,0.0616479463934896
1995-06-20,0.0538087003927801
1995-06-21,-0.0207559635443842
1995-06-22,0.0314724894050223
1995-06-23,0.0073394196814684
1995-06-26,-0.0357229727534926
1995-06-27,-0.0391029377677466
1995-06-28,-0.0041394788151783
1995-06-29,0.0392503180739888
1995-06-30,0.0103093921625974
1995-07-03,0.002603237952691
1995-07-05,0.0083262305789272
1995-07-06,0.0439891105051532
1995-07-07,0.0586315657796985
1995-07-10,0.0120621591554297
1995-07-11,-0.0252623164969479
1995-07-12,0.0726825380935696
1995-07-13,0.0251316191083124
1995-07-14,0.0164808771292547
1995-07-17,0.0224946604738268
1995-07-18,-0.0385213083294735
1995-07-19,-0.104351698100962
1995-07-20,0.0171998310070114
1995-07-21,0.0152459807708304
1995-07-24,0.0568853992756864
1995-07-25,0.0241038725901214
1995-07-26,0.02605746739663
1995-07-27,0.0340404084890596
1995-07-28,-0.0114489291595629
1995-07-31,-0.0213991280998251
1995-08-01,-0.0354641464058266
1995-08-02,-0.0284620361777808
1995-08-03,-0.0011765537207039
1995-08-04,0.0233071825479915
1995-08-07,0.0005933098985716
1995-08-08,0.0072063510093583
1995-08-09,0.028267142356726
1995-08-10,-0.0068102533664229
1995-08-11,0.0075405918073865
1995-08-14,0.0378908130809447
1995-08-15,-0.0007354578330362
1995-08-16,0.065091028905753
1995-08-17,0.0075966918232371
1995-08-18,-0.0077922153994002
1995-08-21,-0.0594429413284087
1995-08-22,0.0367763034509379
1995-08-23,0.0131279568877617
1995-08-24,-0.0094962599947877
1995-08-25,-0.0195834204376487
1995-08-28,-0.0374631816477038
1995-08-29,-0.0122931453588442
1995-08-30,0.0190910537489357
1995-08-31,0.035597928873737
1995-09-01,0.0047610438770594
1995-09-05,0.0652591925258901
1995-09-06,0.0529317421134909
1995-09-07,0.0173255388661694
1995-09-08,0.0263519388282909
1995-09-11,0.0327657934921216
1995-09-12,-0.0259884795350779
1995-09-13,0.001639743408278
1995-09-14,-0.0179760795971407
1995-09-15,-0.0643204106779734
1995-09-18,0.0086118709233317
1995-09-19,0.0380600447193788
1995-09-20,-0.0034843626468549
1995-09-21,-0.0198177324007934
1995-09-22,-0.0219623115653732
1995-09-25,-0.0265901157427974
1995-09-26,-0.0019409140145699
1995-09-27,-0.0158421790388336
1995-09-28,0.0700499298982052
1995-09-29,-0.0155145493949093
1995-10-02,-0.0486284161235052
1995-10-03,-0.0191868217286726
1995-10-04,-0.0590009712251003
1995-10-05,0.0445620625708112
1995-10-06,-0.0202538080233381
1995-10-09,-0.0803114766865394
1995-10-10,-0.0136931200166697
1995-10-11,0.0292830505735986
1995-10-12,0.0534244718061244
1995-10-13,0.0072786216087469
1995-10-16,-0.0200080968598557
1995-10-17,0.055489406229151
1995-10-18,0.0575742585239697
1995-10-19,0.0110073895386765
1995-10-20,-0.0377103983160846
1995-10-23,0.0066407967567799
1995-10-24,-0.0023332662219018
1995-10-25,-0.0328783229728024
1995-10-26,-0.0122545683962473
1995-10-27,0.0142086854665113
1995-10-30,0.0272945076981226
1995-10-31,-0.0084583329729413
1995-11-01,0.0152197894369126
1995-11-02,0.037458278545708
1995-11-03,0.0380896123315687
1995-11-06,-0.0156952437438023
1995-11-07,-0.0506657590363342
1995-11-08,-0.0031489569931647
1995-11-09,0.0417720129882361
1995-11-10,-0.005507186103093
1995-11-13,-0.0322372460331997
1995-11-14,-0.0637255223582979
1995-11-15,-0.0102548762010335
1995-11-16,0.006761607990784
1995-11-17,-0.0003081270853229
1995-11-20,-0.0384353929557286
1995-11-21,-0.0331196326970898
1995-11-22,-0.022032355540386
1995-11-24,0.0259310414811664
1995-11-27,0.0009810985990637
1995-11-28,0.0804609464476377
1995-11-29,0.0124582252033992
1995-11-30,-0.0076838176264875
1995-12-01,-0.0311128738926724
1995-12-04,0.0346282241231756
1995-12-05,-0.024091031321531
1995-12-06,-0.0243112184222656
1995-12-07,-0.0124189587601571
1995-12-08,0.0257177494610168
1995-12-11,-0.0095912886263064
1995-12-12,-0.0405623567831558
1995-12-13,-0.0126198494538644
1995-12-14,-0.0859085770573995
1995-12-15,-0.0596479256359986
1995-12-18,-0.0661264441338893
1995-12-19,0.1091765831247394
1995-12-20,-0.0191387681258614
1995-12-21,0.0435689228104398
1995-12-22,0.017121360143076
1995-12-26,0.0130703355851552
1995-12-27,-0.0109090527420808
1995-12-28,-0.0339666257756766
1995-12-29,0.0216681044940605
1996-01-02,0.0086660849872902
