Date,^SOX,SOXX,SOXL,DGS3MO,^SOX_RETURN,SOXX_RETURN,SEMICON_HYBRID_RETURN,SOXL_RETURN,SOXL_LEGACY_SOX_RETURN,SOXL_LEGACY_SOX,SOXL_MODERN_SOXX_PROXY_RETURN,SOXL_MODERN_SOXX_PROXY,SOXL_HYBRID_SOX_TO_SOXX_RETURN,SOXL_HYBRID_SOX_TO_SOXX,SOXL_3X_CANONICAL_RETURN,SOXL_3X_CANONICAL,SOXL_3X_CANONICAL_STITCHED_RETURN,SOXL_3X_CANONICAL_STITCHED
1994-06-01,128.18296813964844,,,0.042800000000000005,0.05313066526660415,,0.05313066526660415,,0.15924171974503099,400.68325079880066,,,0.15922891542898004,418.10704378804206,0.15922891542898004,418.10704378804206,0.15922891542898004,418.10704378804206
1994-06-02,128.24293518066406,,,0.0424,0.0004678237825659348,,0.0004678237825659348,,0.0012543215933838148,401.1858364523848,,,0.0012416369438380185,418.62618094008815,0.0012416369438380185,418.62618094008815,0.0012416369438380185,418.62618094008815
1994-06-03,126.89859771728516,,,0.042300000000000004,-0.010482740912667432,,-0.010482740912667432,,-0.03159709091719942,388.50953110330613,,,-0.03160974565011893,405.3935138380913,-0.03160974565011893,405.3935138380913,-0.03160974565011893,405.3935138380913
1994-06-06,126.1889419555664,,,0.0425,-0.0055923057818162425,,-0.0055923057818162425,,-0.016926348674879584,381.9334833163376,,,-0.01693906324105167,398.5265274696757,-0.01693906324105167,398.5265274696757,-0.01693906324105167,398.5265274696757
1994-06-07,123.08544158935547,,,0.042199999999999994,-0.024594075503887924,,-0.024594075503887924,,-0.07393081311574402,353.6968303386323,,,-0.07394343793203725,369.0581059214514,-0.07394343793203725,369.0581059214514,-0.07394343793203725,369.0581059214514
1994-06-08,117.65306854248047,,,0.0421,-0.04413497629556218,,-0.04413497629556218,,-0.1325532339156499,306.81317165153166,,,-0.13256582881531684,320.13361222896316,-0.13256582881531684,320.13361222896316,-0.13256582881531684,320.13361222896316
1994-06-09,115.55408477783203,,,0.042300000000000004,-0.017840450662709006,,-0.017840450662709006,,-0.053670220167324145,290.34644117875894,,,-0.053682874900243656,302.9479195723126,-0.053682874900243656,302.9479195723126,-0.053682874900243656,302.9479195723126
1994-06-10,118.77252960205078,,,0.042199999999999994,0.027852280864035572,,0.027852280864035572,,0.08340825598802647,314.56373146980934,,,0.08339563117173324,328.2124525372091,0.08339563117173324,328.2124525372091,0.08339563117173324,328.2124525372091
1994-06-13,118.43269348144531,,,0.0424,-0.0028612350157405375,,-0.0028612350157405375,,-0.008732854801535602,311.81669207705426,,,-0.008745539451081398,325.3420575852088,-0.008745539451081398,325.3420575852088,-0.008745539451081398,325.3420575852088
1994-06-14,121.70111846923828,,,0.0421,0.027597320399582292,,0.027597320399582292,,0.08264365616978349,337.5863635650696,,,0.08263106127011656,352.22541707927803,0.08263106127011656,352.22541707927803,0.08263106127011656,352.22541707927803
1994-06-15,122.05593872070312,,,0.042300000000000004,0.002915505263450191,,0.002915505263450191,,0.008597647611153452,340.4888121573328,,,0.008584992878233944,355.2492697764366,0.008584992878233944,355.2492697764366,0.008584992878233944,355.2492697764366
1994-06-16,121.77108001708984,,,0.042199999999999994,-0.002333837309343223,,-0.002333837309343223,,-0.007150098532109923,338.0542836013268,,,-0.007162723348403144,352.7047175373058,-0.007162723348403144,352.7047175373058,-0.007162723348403144,352.7047175373058
1994-06-17,119.49717712402344,,,0.042300000000000004,-0.018673587297963312,,-0.018673587297963312,,-0.05616963007308706,319.06589954681783,,,-0.05618228480600657,332.88896064420277,-0.05618228480600657,332.88896064420277,-0.05618228480600657,332.88896064420277
1994-06-20,117.1333236694336,,,0.042800000000000005,-0.019781667747150622,,-0.019781667747150622,,-0.05949527929623333,300.082984739376,,,-0.059508083612284275,313.0793765405811,-0.059508083612284275,313.0793765405811,-0.059508083612284275,313.0793765405811
1994-06-21,114.60954284667969,,,0.043,-0.021546223941159237,,-0.021546223941159237,,-0.06478951102849291,280.6407548901411,,,-0.06480237517779643,292.79108932156777,-0.06480237517779643,292.79108932156777,-0.06480237517779643,292.79108932156777
1994-06-22,117.79800415039062,,,0.042800000000000005,0.027820207851071643,,0.027820207851071643,,0.08331034749843347,304.0210337022615,,,0.08329754318238251,317.1798677277479,0.08329754318238251,317.1798677277479,0.08329754318238251,317.1798677277479
1994-06-23,113.92987060546875,,,0.0426,-0.03283700409714496,,-0.03283700409714496,,-0.09866072519598261,274.02609804236414,,,-0.09867346967878099,285.8826296667942,-0.09867346967878099,285.8826296667942,-0.09867346967878099,285.8826296667942
1994-06-24,114.11978149414062,,,0.042800000000000005,0.0016669104218465236,,0.0016669104218465236,,0.004850455210758109,275.3552493574975,,,0.004837650894707163,287.265630025983,0.004837650894707163,287.265630025983,0.004837650894707163,287.265630025983
1994-06-27,118.10784912109375,,,0.042800000000000005,0.034946330730206476,,0.034946330730206476,,0.10468871613583797,304.18183689399746,,,0.10467591181978701,317.3354217834384,0.10467591181978701,317.3354217834384,0.10467591181978701,317.3354217834384
1994-06-28,120.48670196533203,,,0.042800000000000005,0.020141361153730664,,0.020141361153730664,,0.06027380740641053,322.5160343474745,,,0.06026100309035958,336.45837261621074,0.06026100309035958,336.45837261621074,0.06026100309035958,336.45837261621074
1994-06-29,120.90149688720703,,,0.0425,0.0034426614315856696,,0.0034426614315856696,,0.010178552965326153,325.7987808852472,,,0.010165838399154069,339.8787540602695,0.010165838399154069,339.8787540602695,0.010165838399154069,339.8787540602695
1994-06-30,119.40721893310547,,,0.0426,-0.012359466115590134,,-0.012359466115590134,,-0.037228111251318134,313.6699076249074,,,-0.0372408557341165,327.2213784132197,-0.0372408557341165,327.2213784132197,-0.0372408557341165,327.2213784132197
1994-07-01,120.0718994140625,,,0.0432,0.0055665016478558815,,0.0055665016478558815,,0.016548102588318712,318.86054943515285,,,0.016535178605762615,332.63204234890617,0.016535178605762615,332.63204234890617,0.016535178605762615,332.63204234890617
1994-07-05,119.86700439453125,,,0.044199999999999996,-0.0017064360648171295,,-0.0017064360648171295,,-0.005273526300869004,317.17902994139706,,,-0.005286749449687971,330.8735000820695,-0.005286749449687971,330.8735000820695,-0.005286749449687971,330.8735000820695
1994-07-06,118.93745422363281,,,0.043899999999999995,-0.007754846094584211,,-0.007754846094584211,,-0.023417911664819643,309.75135943629624,,,-0.02343104506375975,323.12078819124264,-0.02343104506375975,323.12078819124264,-0.02343104506375975,323.12078819124264
1994-07-07,123.40528106689453,,,0.0436,0.03756450709682313,,0.03756450709682313,,0.11254099263475298,344.6110848972212,,,0.11252794898569174,359.48090776104334,0.11252794898569174,359.48090776104334,0.11252794898569174,359.48090776104334
1994-07-08,125.5692367553711,,,0.0449,0.01753535723729316,,0.01753535723729316,,0.05244988257964378,362.68589583572407,,,0.052436450014440805,378.3308104120011,0.052436450014440805,378.3308104120011,0.052436450014440805,378.3308104120011
1994-07-11,125.62421417236328,,,0.0461,0.0004378255248878027,,0.0004378255248878027,,0.0011539085410252978,363.1044021886383,,,0.001140116976306873,378.7621517916117,0.001140116976306873,378.7621517916117,0.001140116976306873,378.7621517916117
1994-07-12,127.45832061767578,,,0.045599999999999995,0.014599943628670342,,0.014599943628670342,,0.04364167072795726,378.95088494882657,,,0.04362802874637026,395.2867978380132,0.04362802874637026,395.2867978380132,0.04362802874637026,395.2867978380132
1994-07-13,130.44686889648438,,,0.0452,0.023447259185008784,,0.023447259185008784,,0.07018474369744006,405.5474556828781,,,0.0701712213823582,423.0245552386279,0.0701712213823582,423.0245552386279,0.0701712213823582,423.0245552386279
1994-07-14,130.25198364257812,,,0.0441,-0.0014939818452898157,,-0.0014939818452898157,,-0.004635882067170195,403.6673855056913,,,-0.004649075299362875,421.057882227844,-0.004649075299362875,421.057882227844,-0.004649075299362875,421.057882227844
1994-07-15,124.5197525024414,,,0.0438,-0.04400878189975532,,-0.04400878189975532,,-0.1321794375052161,350.3108575503478,,,-0.13219254098752992,365.3971708733172,-0.13219254098752992,365.3971708733172,-0.13219254098752992,365.3971708733172
1994-07-18,124.03498840332031,,,0.044000000000000004,-0.003893069889546963,,-0.003893069889546963,,-0.011832864624824767,346.16567659634825,,,-0.01184602794039116,361.068665777812,-0.01184602794039116,361.068665777812,-0.01184602794039116,361.068665777812
1994-07-19,121.076416015625,,,0.0437,-0.023852724346416054,,-0.023852724346416054,,-0.07171098327008144,321.3417955532711,,,-0.07172405683576898,335.1713562719489,-0.07172405683576898,335.1713562719489,-0.07172405683576898,335.1713562719489
1994-07-20,118.5526351928711,,,0.0441,-0.02084452865228692,,-0.02084452865228692,,-0.0626875224881615,301.1976745181392,,,-0.06270071572035418,314.1558723447359,-0.06270071572035418,314.1558723447359,-0.06270071572035418,314.1558723447359
1994-07-21,118.53264617919922,,,0.0444,-0.0001686087672311265,,-0.0001686087672311265,,-0.0006606075583447315,300.99870105779667,,,-0.0006738905404162729,313.9441656741466,-0.0006738905404162729,313.9441656741466,-0.0006738905404162729,313.9441656741466
1994-07-22,119.9869384765625,,,0.045,0.012269128752636416,,0.012269128752636416,,0.03665091555055668,312.0305790310933,,,0.03663745306872742,325.44628031023393,0.03663745306872742,325.44628031023393,0.03663745306872742,325.44628031023393
1994-07-25,119.02740478515625,,,0.0453,-0.007996984535059815,,-0.007996984535059815,,-0.024148269037882607,304.49558066060416,,,-0.024161821269590735,317.5829054525249,-0.024161821269590735,317.5829054525249,-0.024161821269590735,317.5829054525249
1994-07-26,118.22779846191406,,,0.0452,-0.006717833802101891,,-0.006717833802101891,,-0.02031053526389197,298.3111124318977,,,-0.02032405757897381,311.12833219601004,-0.02032405757897381,311.12833219601004,-0.02032405757897381,311.12833219601004
1994-07-27,116.82347106933594,,,0.045700000000000005,-0.011878148885860473,,-0.011878148885860473,,-0.03579288839075206,287.6336960789017,,,-0.03580656028896534,299.9878968116284,-0.03580656028896534,299.9878968116284,-0.03580656028896534,299.9878968116284
1994-07-28,118.03788757324219,,,0.0454,0.01039531262673643,,0.01039531262673643,,0.03102834087238926,296.5584924472231,,,0.031014758724054844,309.2919490513777,0.031014758724054844,309.2919490513777,0.031014758724054844,309.2919490513777
1994-07-29,122.39578247070312,,,0.043899999999999995,0.03691945854890766,,0.03691945854890766,,0.11060500226565596,329.3593451762477,,,0.11059186886671585,343.4971237223986,0.11059186886671585,343.4971237223986,0.11059186886671585,343.4971237223986
1994-08-01,124.2398910522461,,,0.044500000000000005,0.015066765735856746,,0.015066765735856746,,0.04504523437580202,344.19541407357246,,,0.045031921477104185,358.9654592254768,0.045031921477104185,358.9654592254768,0.045031921477104185,358.9654592254768
1994-08-02,124.63968658447266,,,0.0444,0.003217932089609077,,0.003217932089609077,,0.00949901501217588,347.4649314789794,,,0.009485732030104338,362.370509379753,0.009485732030104338,362.370509379753,0.009485732030104338,362.370509379753
1994-08-03,124.72964477539062,,,0.0444,0.0007217459653752201,,0.0007217459653752201,,0.002010456639474308,348.1634946574558,,,0.0019971736574027664,363.09422621530587,0.0019971736574027664,363.09422621530587,0.0019971736574027664,363.09422621530587
1994-08-04,123.35531616210938,,,0.0443,-0.011018460092274807,,-0.011018460092274807,,-0.033209879958358904,336.6010267939989,,,-0.03322313302380416,351.0310984375795,-0.03322313302380416,351.0310984375795,-0.03322313302380416,351.0310984375795
1994-08-05,124.13493347167969,,,0.045899999999999996,0.006320094940584164,,0.006320094940584164,,0.01880127993834812,342.92955692628834,,,0.01878754820688227,357.6261121215903,0.01878754820688227,357.6261121215903,0.01878754820688227,357.6261121215903
1994-08-08,124.65467834472656,,,0.045899999999999996,0.004186934801599929,,0.004186934801599929,,0.012401799521395413,347.1825005412491,,,0.012388067789929562,362.05640864200154,0.012388067789929562,362.05640864200154,0.012388067789929562,362.05640864200154
1994-08-09,126.66371154785156,,,0.045599999999999995,0.016116789436246615,,0.016116789436246615,,0.048192208150686075,363.91399187360867,,,0.04817856616909908,379.49976728270656,0.04817856616909908,379.49976728270656,0.04817856616909908,379.49976728270656
1994-08-10,131.16653442382812,,,0.0449,0.03554943101659758,,0.03554943101659758,,0.10649210391755703,402.667958513266,,,0.10647867135235406,419.9083982814967,0.10647867135235406,419.9083982814967,0.10647867135235406,419.9083982814967
1994-08-11,131.7162628173828,,,0.0446,0.004191072028924658,,0.004191072028924658,,0.012417871679888887,407.66823755168656,,,0.012404528864564772,425.11716412845266,0.012404528864564772,425.11716412845266,0.012404528864564772,425.11716412845266
1994-08-12,131.79122924804688,,,0.0451,0.0005691509086316326,,0.0005691509086316326,,0.001550700443425469,408.3004088684284,,,0.0015372080449699167,425.77065765320566,0.0015372080449699167,425.77065765320566,0.0015372080449699167,425.77065765320566
1994-08-15,132.18603515625,,,0.0472,0.0029956918260474197,,0.0029956918260474197,,0.008824410118218601,411.90341912771976,,,0.008810289470611016,429.52182039522285,0.008810289470611016,429.52182039522285,0.008810289470611016,429.52182039522285
1994-08-16,134.0651397705078,,,0.047400000000000005,0.014215606149595272,,0.014215606149595272,,0.04248358993862842,429.4025550802608,,,0.04246940945776826,447.76335845663357,0.04246940945776826,447.76335845663357,0.04246940945776826,447.76335845663357
1994-08-17,135.68934631347656,,,0.046900000000000004,0.012115055007954068,,0.012115055007954068,,0.03618334438928914,444.93977561237057,,,0.03616931349156042,463.9586517386855,0.03616931349156042,463.9586517386855,0.03616931349156042,463.9586517386855
1994-08-18,135.5244140625,,,0.0471,-0.0012155136380090914,,-0.0012155136380090914,,-0.0038089246988340657,443.2450335115469,,,-0.003823015429815363,462.1849306542922,-0.003823015429815363,462.1849306542922,-0.003823015429815363,462.1849306542922
1994-08-19,135.4244842529297,,,0.046900000000000004,-0.000737356514407983,,-0.000737356514407983,,-0.002373890177797004,442.19281848013657,,,-0.002387921075525727,461.0812695175924,-0.002387921075525727,461.0812695175924,-0.002387921075525727,461.0812695175924
1994-08-22,135.87925720214844,,,0.0473,0.003358129452938341,,0.003358129452938341,,0.009911441423774496,446.57558669851613,,,0.009897290859540624,465.64472495189426,0.009897290859540624,465.64472495189426,0.009897290859540624,465.64472495189426
1994-08-23,135.9991912841797,,,0.046900000000000004,0.000882651881536356,,0.000882651881536356,,0.002486135010036013,447.6858338992347,,,0.00247210411230729,466.795847191322,0.00247210411230729,466.795847191322,0.00247210411230729,466.795847191322
1994-08-24,134.2400360107422,,,0.0466,-0.012935042163314203,,-0.012935042163314203,,-0.038966102399165065,430.2412618528615,,,-0.038980043547014925,448.6001247402386,-0.038980043547014925,448.6001247402386,-0.038980043547014925,448.6001247402386
1994-08-25,136.4439697265625,,,0.046799999999999994,0.016417857006861603,,0.016417857006861603,,0.049092031961128615,451.36267963073846,,,0.04907803098002618,470.6165355598837,0.04907803098002618,470.6165355598837,0.04907803098002618,470.6165355598837
1994-08-26,138.14315795898438,,,0.046799999999999994,0.012453377278798694,,0.012453377278798694,,0.03719859277693989,468.15273614503064,,,0.037184591795837454,488.11621932704924,0.037184591795837454,488.11621932704924,0.037184591795837454,488.11621932704924
1994-08-29,137.38851928710938,,,0.0473,-0.005462729265962363,,-0.005462729265962363,,-0.016551134732927616,460.40427713350556,,,-0.016565285297161485,480.0304348957248,-0.016565285297161485,480.0304348957248,-0.016565285297161485,480.0304348957248
1994-08-30,138.89280700683594,,,0.0471,0.010949151555982306,,0.010949151555982306,,0.03268507088314013,475.45262356651506,,,0.03267098015215883,495.71349970663516,0.03267098015215883,495.71349970663516,0.03267098015215883,495.71349970663516
1994-08-31,134.83474731445312,,,0.046799999999999994,-0.029217205554662673,,-0.029217205554662673,,-0.08781315572344421,433.7016282941486,,,-0.08782715670454665,452.1763924873413,-0.08782715670454665,452.1763924873413,-0.08782715670454665,452.1763924873413
1994-09-01,131.09657287597656,,,0.0467,-0.027724117951277272,,-0.027724117951277272,,-0.08333361133817113,397.55970536515207,,,-0.08334758240264728,414.4885833539708,-0.08334758240264728,414.4885833539708,-0.08334758240264728,414.4885833539708
1994-09-02,130.88665771484375,,,0.0467,-0.0016012253907766727,,-0.0016012253907766727,,-0.004964933656669337,395.58584780344904,,,-0.0049789047211454855,412.4248841894488,-0.0049789047211454855,412.4248841894488,-0.0049789047211454855,412.4248841894488
1994-09-06,130.8017120361328,,,0.046900000000000004,-0.0006490018172516931,,-0.0006490018172516931,,-0.0021088260863281346,394.7516260482189,,,-0.0021228569840568575,411.54936514364834,-0.0021228569840568575,411.54936514364834,-0.0021228569840568575,411.54936514364834
1994-09-07,132.95567321777344,,,0.0466,0.016467377590941634,,0.016467377590941634,,0.04924115686360245,414.18965278862134,,,0.04922721571575259,431.80879451925574,0.04922721571575259,431.80879451925574,0.04922721571575259,431.80879451925574
1994-09-08,133.80026245117188,,,0.0467,0.006352412145776309,,0.006352412145776309,,0.01889597895298961,422.0161717502612,,,0.018882007888513463,439.9622115836978,0.018882007888513463,439.9622115836978,0.018882007888513463,439.9622115836978
1994-09-09,131.8612060546875,,,0.047,-0.014492171846015589,,-0.014492171846015589,,-0.04363861774773669,403.59996934788836,,,-0.0436526785620917,420.7566825819677,-0.0436526785620917,420.7566825819677,-0.0436526785620917,420.7566825819677
1994-09-12,130.7117462158203,,,0.0475,-0.008717194945042972,,-0.008717194945042972,,-0.026315094920403178,392.97919784462687,,,-0.026329305317889625,409.67845142172473,-0.026329305317889625,409.67845142172473,-0.026329305317889625,409.67845142172473
1994-09-13,132.38095092773438,,,0.0472,0.01277012020907442,,0.01277012020907442,,0.0381476952672996,407.97044853039154,,,0.038133574619692016,425.30095521909493,0.038133574619692016,425.30095521909493,0.038133574619692016,425.30095521909493
1994-09-14,132.42593383789062,,,0.047,0.00033979896534219733,,0.00033979896534219733,,0.0008572946863366687,408.32019942809904,,,0.0008432338719816586,425.65958339032187,0.0008432338719816586,425.65958339032187,0.0008432338719816586,425.65958339032187
1994-09-15,136.07415771484375,,,0.047,0.02754916481403935,,0.02754916481403935,,0.08248539223242812,442.000651234349,,,0.08247133141807311,460.7642959633841,0.08247133141807311,460.7642959633841,0.08247133141807311,460.7642959633841
1994-09-16,136.38400268554688,,,0.0473,0.0022770302304750967,,0.0022770302304750967,,0.006668143756384763,444.9479751171953,,,0.00665399319215089,463.8302184519107,0.00665399319215089,463.8302184519107,0.00665399319215089,463.8302184519107
1994-09-19,135.4994354248047,,,0.0472,-0.006485857896264324,,-0.006485857896264324,,-0.019620239048716633,436.2179894811535,,,-0.019634359696324218,454.72320910480124,-0.019634359696324218,454.72320910480124,-0.019634359696324218,454.72320910480124
1994-09-20,133.0606231689453,,,0.047400000000000005,-0.017998689427844772,,-0.017998689427844772,,-0.05415929679369171,412.5927299220962,,,-0.05417347727455187,430.089271670151,-0.05417347727455187,430.089271670151,-0.05417347727455187,430.089271670151
1994-09-21,131.03660583496094,,,0.0492,-0.01521124195709278,,-0.01521124195709278,,-0.045802022733539366,393.6951483265113,,,-0.0458167417136727,410.38398259621806,-0.0458167417136727,410.38398259621806,-0.0458167417136727,410.38398259621806
1994-09-22,131.12655639648438,,,0.0492,0.0006864536894120032,,0.0006864536894120032,,0.0018910642059749877,394.4396511295776,,,0.001876345225841658,411.15400462272436,0.001876345225841658,411.15400462272436,0.001876345225841658,411.15400462272436
1994-09-23,129.92713928222656,,,0.049100000000000005,-0.009147019087660357,,-0.009147019087660357,,-0.027609072550125225,383.549538184895,,,-0.027623761613632267,399.796384412536,-0.027623761613632267,399.796384412536,-0.027623761613632267,399.796384412536
1994-09-26,127.9930648803711,,,0.0492,-0.014885838420980568,,-0.014885838420980568,,-0.04482581212520273,366.35661864551065,,,-0.04484053110533606,381.8693022014848,-0.04484053110533606,381.8693022014848,-0.04484053110533606,381.8693022014848
1994-09-27,128.58279418945312,,,0.0483,0.0046075098649542845,,0.0046075098649542845,,0.013656766908653646,371.35986559179486,,,0.013642317178156902,387.07888434271894,0.013642317178156902,387.07888434271894,0.013642317178156902,387.07888434271894
1994-09-28,128.27293395996094,,,0.0466,-0.0024098109816749202,,-0.0024098109816749202,,-0.007390408854247211,368.6153643530132,,,-0.007404350002097073,384.2128168046242,-0.007404350002097073,384.2128168046242,-0.007404350002097073,384.2128168046242
1994-09-29,129.1275177001953,,,0.047,0.0066622296212630605,,0.0066622296212630605,,0.01982458665409926,375.9230115856619,,,0.01981052583974425,391.82427473989316,0.01981052583974425,391.82427473989316,0.01981052583974425,391.82427473989316
1994-09-30,128.70272827148438,,,0.048,-0.003289689419239017,,-0.003289689419239017,,-0.010033986218575654,372.15100526816593,,,-0.010048346199193536,387.88708877805874,-0.010048346199193536,387.88708877805874,-0.010048346199193536,387.88708877805874
1994-10-03,125.49427795410156,,,0.050499999999999996,-0.024929155430294614,,-0.024929155430294614,,-0.07495942362966415,344.25478041006414,,,-0.07497453152593922,358.80543601196337,-0.07497453152593922,358.80543601196337,-0.07497453152593922,358.80543601196337
1994-10-04,119.822021484375,,,0.0509,-0.04519932352454459,,-0.04519932352454459,,-0.13577105421288152,297.5149459559657,,,-0.13578628177566174,310.08457997500375,-0.13578628177566174,310.08457997500375,-0.13578628177566174,310.08457997500375
1994-10-05,120.57666015625,,,0.0509,0.0062979964995282245,,0.0062979964995282245,,0.018720905859336893,303.084695250953,,,0.018705678296556682,315.8849223727391,0.018705678296556682,315.8849223727391,0.018705678296556682,315.8849223727391
1994-10-06,120.11688232421875,,,0.051100000000000007,-0.0038131577988264054,,-0.0038131577988264054,,-0.011613120185960732,299.56493625847844,,,-0.01162840758199352,312.21168374638245,-0.01162840758199352,312.21168374638245,-0.01162840758199352,312.21168374638245
1994-10-07,122.66065216064453,,,0.050199999999999995,0.021177454719143007,,0.021177454719143007,,0.06336125154399931,318.54574553851404,,,0.06334623339760312,331.98911793443943,0.06334623339760312,331.98911793443943,0.06334623339760312,331.98911793443943
1994-10-10,126.20393371582031,,,0.050199999999999995,0.028886863821131925,,0.028886863821131925,,0.08648947884996606,346.09660106001405,,,0.08647446070356987,360.697697867274,0.08647446070356987,360.697697867274,0.08647446070356987,360.697697867274
1994-10-11,128.13800048828125,,,0.0506,0.015324932555715431,,0.015324932555715431,,0.045802558753249116,361.94871096436515,,,0.04578742094034777,377.2131151917372,0.04578742094034777,377.2131151917372,0.04578742094034777,377.2131151917372
1994-10-12,127.00354766845703,,,0.0512,-0.008853367584177096,,-0.008853367584177096,,-0.026734031117129672,352.27236286263883,,,-0.02674934842978875,367.1229101411874,-0.02674934842978875,367.1229101411874,-0.02674934842978875,367.1229101411874
1994-10-13,126.05900573730469,,,0.050499999999999996,-0.0074371302888174284,,-0.0074371302888174284,,-0.02248334820523259,344.35210066531806,,,-0.022498456101507656,358.86321146351816,-0.022498456101507656,358.86321146351816,-0.022498456101507656,358.86321146351816
1994-10-14,125.87909698486328,,,0.05,-0.001427178894432335,,-0.001427178894432335,,-0.0044520861464929715,342.81901544843026,,,-0.0044670444596365995,357.2601535429826,-0.0044670444596365995,357.2601535429826,-0.0044670444596365995,357.2601535429826
