start,uvix_entry_rsi,tqqq_drop_exit_pct,cagr,annualized_vol,max_drawdown,final_multiple,uvix_entries,uvix_exits,uvix_day_share
2010-02-12,69.5,37.5,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,38.0,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,38.5,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,39.0,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,39.5,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,40.0,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,40.5,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,41.0,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,41.5,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,42.0,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,42.5,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,43.0,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,43.5,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,44.0,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,44.5,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,45.0,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,45.5,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,46.0,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,46.5,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,47.0,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,47.5,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,48.0,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,48.5,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,49.0,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,49.5,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,50.0,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,50.5,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,51.0,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,51.5,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,52.0,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,52.5,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,53.0,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,53.5,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,54.0,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,54.5,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,55.0,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,55.5,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,56.0,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,56.5,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,57.0,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,57.5,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,58.0,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,58.5,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,59.0,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,59.5,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,60.0,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,60.5,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,61.0,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,61.5,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,62.0,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,62.5,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,63.0,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,63.5,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,64.0,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,64.5,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,65.0,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,65.5,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,66.0,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,66.5,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,67.0,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,67.5,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,68.0,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,68.5,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,69.0,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,69.5,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,70.0,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,70.5,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,71.0,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,71.5,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,72.0,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,72.5,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,73.0,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,73.5,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,74.0,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,74.5,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,75.0,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,75.5,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,76.0,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,76.5,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,77.0,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,77.5,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,78.0,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,78.5,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,79.0,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,79.5,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
2010-02-12,69.5,80.0,-0.8358686112769947,1.3842462860224463,-0.9999999999999114,2.127338046241017e-13,1,0,0.995330548046203
