date,candidate_id,method_label,delay,asset,gross_return,trading_cost,net_return,nav_1000
2009-07-20,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.032842971125777,0.0,0.032842971125777,134716.6846710894
2009-07-21,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0174670692999855,0.0,0.0174670692999855,137069.7903381036
2009-07-22,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.023122028156773,0.0,0.023122028156773,140239.12188974422
2009-07-23,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0699670008578417,0.0,0.0699670008578417,150051.23265130693
2009-07-24,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0046471129569365,0.0,-0.0046471129569365,149353.92762384872
2009-07-27,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0004295991767132,0.0,0.0004295991767132,149418.08994819483
2009-07-28,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0115153914384907,0.0,0.0115153914384907,151138.6977419399
2009-07-29,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.010989463653292,0.0,-0.010989463653292,149477.76451649895
2009-07-30,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0192031448731267,0.0,0.0192031448731267,152348.2076838204
2009-07-31,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.012170496474862,0.0,-0.012170496474862,150494.0543592529
2009-08-03,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0462883041420264,0.0,0.0462883041420264,157460.16891900066
2009-08-04,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.000642695031573,0.0,0.000642695031573,157561.36778723556
2009-08-05,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0259220270992567,0.0,-0.0259220270992567,153477.05774165888
2009-08-06,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.02633246805909,0.0,-0.02633246805909,149435.62802087353
2009-08-07,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.035953957409101,0.0,0.035953957409101,154808.4302261383
2009-08-10,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0168223702077303,0.0,-0.0168223702077303,152204.1855015966
2009-08-11,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0293606335070969,0.0,-0.0293606335070969,147735.37419283803
2009-08-12,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0468043062783511,0.0,0.0468043062783511,154650.02589470646
2009-08-13,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.016743432523662,0.0,0.016743432523662,157239.39816805706
2009-08-14,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0314824091943757,0.0,-0.0314824091943757,152289.1230934529
2009-08-17,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0869536620219827,0.0,-0.0869536620219827,139047.02615436068
2009-08-18,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0413887396163755,0.0,0.0413887396163755,144802.00731429487
2009-08-19,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0190788252200774,0.0,0.0190788252200774,147564.65950336066
2009-08-20,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0330501283499044,0.0,0.0330501283499044,152441.69043985667
2009-08-21,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.043747261474237,0.0,0.043747261474237,159110.59693110376
2009-08-24,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0055339449084478,0.0,-0.0055339449084478,158230.08765333678
2009-08-25,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0093570490998674,0.0,0.0093570490998674,159710.65435258538
2009-08-26,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0053432226523615,0.0,-0.0053432226523615,158857.28476642515
2009-08-27,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0072374737485491,0.0,0.0072374737485491,160007.01019468793
2009-08-28,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0041120437092092,0.0,0.0041120437092092,160664.96601438837
2009-08-31,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0329912559107276,0.0,-0.0329912559107276,155364.42700471933
2009-09-01,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0542158516552373,0.0,-0.0542158516552373,146941.2122777305
2009-09-02,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0029701196339777,0.0,-0.0029701196339777,146504.77929810394
2009-09-03,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0219781391255439,0.0,0.0219781391255439,149724.68172007476
2009-09-04,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0599070294641672,0.0,0.0599070294641672,158694.24263939235
2009-09-08,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0306206230943712,0.0,0.0306206230943712,163553.55923049987
2009-09-09,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0261042173694145,0.0,0.0261042173694145,167822.99689219426
2009-09-10,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.030389685773654,0.0,0.030389685773654,172923.08503334096
2009-09-11,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0012831777728241,0.0,-0.0012831777728241,172701.193974218
2009-09-14,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0147358881503456,0.0,0.0147358881503456,175246.09945205323
2009-09-15,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0101826487767378,0.0,0.0101826487767378,177030.56893226673
2009-09-16,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0426814413621473,0.0,0.0426814413621473,184586.48877945682
2009-09-17,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0046308768982371,0.0,-0.0046308768982371,183731.69147284137
2009-09-18,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0071983912539673,0.0,0.0071983912539673,185054.2640738161
2009-09-21,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0109879670278639,0.0,0.0109879670278639,187087.6342258248
2009-09-22,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0043121198992928,0.0,0.0043121198992928,187894.37853628158
2009-09-23,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0170251717284828,0.0,-0.0170251717284828,184695.44447488483
2009-09-24,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0252816471511067,0.0,-0.0252816471511067,180026.03941725398
2009-09-25,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0274259474858443,0.0,-0.0274259474858443,175088.65471411185
2009-09-28,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0538665060263766,0.0,0.0538665060263766,184520.0687884197
2009-09-29,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0120747596853188,0.0,-0.0120747596853188,182292.03330068107
2009-09-30,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0022677407167415,0.0,0.0022677407167415,182705.4243669346
2009-10-01,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0917992745986843,0.0,-0.0917992745986843,165933.19894480525
2009-10-02,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0070933300092562,0.0,-0.0070933300092562,164756.1800051982
2009-10-05,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0236940709013838,0.0,0.0236940709013838,168659.9246156825
2009-10-06,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0529771142427927,0.0,0.0529771142427927,177595.04071022832
2009-10-07,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0091123310420037,0.0,0.0091123310420037,179213.345512598
2009-10-08,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0128392452376708,0.0,0.0128392452376708,181514.30960549772
2009-10-09,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0173767787199065,0.0,0.0173767787199065,184668.443598009
2009-10-12,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0032118933714259,0.0,0.0032118933714259,185261.578947913
2009-10-13,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0010750125273548,0.0,0.0010750125273548,185460.73746611955
2009-10-14,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0415595701360619,0.0,0.0415595701360619,193168.4059923285
2009-10-15,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0015742291295985,0.0,-0.0015742291295985,192864.31466069727
2009-10-16,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0240575922434263,0.0,-0.0240575922434263,188224.46362028233
2009-10-19,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0299074831133156,0.0,0.0299074831133156,193853.78358751885
2009-10-20,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0008724368930075,0.0,-0.0008724368930075,193684.658394868
2009-10-21,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0045275570210742,0.0,-0.0045275570210742,192807.74005987795
2009-10-22,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0163718507933318,0.0,0.0163718507933318,195964.35961193775
2009-10-23,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0162333913719593,0.0,-0.0162333913719593,192783.19346740175
2009-10-26,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0118053192937482,0.0,-0.0118053192937482,190507.32631405065
2009-10-27,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0417529817357947,0.0,-0.0417529817357947,182553.07739792502
2009-10-28,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0703993870980091,0.0,-0.0703993870980091,169701.45263625568
2009-10-29,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0520620477383055,0.0,0.0520620477383055,178536.45776466423
2009-10-30,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0774155030604955,0.0,-0.0774155030604955,164714.96807217383
2009-11-02,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0103664467587427,0.0,0.0103664467587427,166422.47701906203
2009-11-03,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0112448825619623,0.0,0.0112448825619623,168293.87822881225
2009-11-04,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0025920644519556,0.0,0.0025920644519556,168730.1068080509
2009-11-05,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0721156665532994,0.0,0.0721156665532994,180898.1909281229
2009-11-06,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0168209598375989,0.0,0.0168209598375989,183941.07213241915
2009-11-09,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0652079627730576,0.0,0.0652079627730576,195935.49471646623
2009-11-10,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0080570167628294,0.0,0.0080570167628294,197514.15028183005
2009-11-11,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0165114025632244,0.0,0.0165114025632244,200775.38592906654
2009-11-12,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0165413223577061,0.0,-0.0165413223577061,197454.295548921
2009-11-13,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0261391419713725,0.0,0.0261391419713725,202615.58141313161
2009-11-16,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0317495045513726,0.0,0.0317495045513726,209048.5257373869
2009-11-17,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0076827093860178,0.0,0.0076827093860178,210654.58480820272
2009-11-18,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0173663697444959,0.0,-0.0173663697444959,206996.27940005017
2009-11-19,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0475707266872375,0.0,-0.0475707266872375,197149.31596743534
2009-11-20,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0149215626043706,0.0,-0.0149215626043706,194207.5401068184
2009-11-23,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0485092124176393,0.0,0.0485092124176393,203628.3949229673
2009-11-24,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0112281592736226,0.0,-0.0112281592736226,201342.02287214008
2009-11-25,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0124275832818339,0.0,0.0124275832818339,203844.21762951653
2009-11-27,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0472163568466542,0.0,-0.0472163568466542,194219.43630879422
2009-11-30,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0033130127711742,0.0,0.0033130127711742,194862.88778169552
2009-12-01,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0343879896342788,0.0,0.0343879896342788,201563.83074683807
2009-12-02,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0051845908485832,0.0,0.0051845908485832,202608.85673913354
2009-12-03,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0132854805740793,0.0,-0.0132854805740793,199917.10070878934
2009-12-04,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0151090670822613,0.0,0.0151090670822613,202937.66159428965
2009-12-07,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.013862825122594,0.0,-0.013862825122594,200124.37228081984
2009-12-08,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.018400532772473,0.0,-0.018400532772473,196441.97721009605
2009-12-09,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0286847410409925,0.0,0.0286847410409925,202076.8644559482
2009-12-10,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0161762300834185,0.0,0.0161762300834185,205345.7063099234
2009-12-11,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.012221120247187,0.0,-0.012221120247187,202836.15174086628
2009-12-14,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0284749443487371,0.0,0.0284749443487371,208611.89987359944
2009-12-15,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.018076580525443,0.0,-0.018076580525443,204840.91006696867
2009-12-16,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0043203162865586,0.0,0.0043203162865586,205725.8875868845
2009-12-17,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0376000884479801,0.0,-0.0376000884479801,197990.5760175784
2009-12-18,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0490413769744479,0.0,0.0490413769744479,207700.30649344457
2009-12-21,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0355358700072178,0.0,0.0355358700072178,215081.1175854549
2009-12-22,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0175499102247131,0.0,0.0175499102247131,218855.77189011063
2009-12-23,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0203181374049729,0.0,0.0203181374049729,223302.51353524526
2009-12-24,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0288804515916374,0.0,0.0288804515916374,229751.59096769086
2009-12-28,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0133444385798602,0.0,0.0133444385798602,232817.4969619844
2009-12-29,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0098755310883771,0.0,-0.0098755310883771,230518.3005328182
2009-12-30,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0105905422346232,0.0,0.0105905422346232,232959.61433046457
2009-12-31,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0293216474572039,0.0,-0.0293216474572039,226128.8546473005
2010-01-04,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0425218093169063,0.0,0.0425218093169063,235744.26268566342
2010-01-05,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0027159210282121,0.0,0.0027159210282121,236384.52548597177
2010-01-06,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0159368280525938,0.0,-0.0159368280525938,232617.3059490079
2010-01-07,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0027495166292336,0.0,-0.0027495166292336,231977.72079805355
2010-01-08,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0253343690447627,0.0,0.0253343690447627,237854.72998691438
2010-01-11,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0100995225098101,0.0,-0.0100995225098101,235452.51078734675
2010-01-12,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.038921160587832,0.0,-0.038921160587832,226288.42580418417
2010-01-13,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0391855499086927,0.0,0.0391855499086927,235155.6622072935
2010-01-14,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0005859891254507,0.0,0.0005859891254507,235293.46086813512
2010-01-15,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0350197659016356,0.0,-0.0350197659016356,227053.5389503474
2010-01-19,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0497796516555463,0.0,0.0497796516555463,238356.18502645468
2010-01-20,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0436064755131259,0.0,-0.0436064755131259,227962.31188069648
2010-01-21,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0279476756961415,0.0,-0.0279476756961415,221591.2951173121
2010-01-22,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0904122763920496,0.0,-0.0904122763920496,201556.72169709345
2010-01-25,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0126184796348456,0.0,0.0126184796348456,204100.06108509446
2010-01-26,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.002411625595801,0.0,0.002411625595801,204592.27401651186
2010-01-27,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0249776534509033,0.0,0.0249776534509033,209702.50893562852
2010-01-28,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0788743774628404,0.0,-0.0788743774628404,193162.35409093508
2010-01-29,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0509528414097086,0.0,-0.0509528414097086,183320.1832966137
2010-02-01,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0338744831786442,0.0,0.0338744831786442,189530.0597620008
2010-02-02,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0275663054994071,0.0,0.0275663054994071,194754.70329072102
2010-02-03,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0130987664753193,0.0,0.0130987664753193,197305.74966909626
2010-02-04,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0869579103016678,0.0,-0.0869579103016678,180148.45398736768
2010-02-05,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.022693346521743,0.0,0.022693346521743,184236.62527905926
2010-02-08,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0193482599713978,0.0,-0.0193482599713978,180671.96715690705
2010-02-09,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0327491724976692,0.0,0.0327491724976692,186588.8245748218
2010-02-10,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0070154235277013,0.0,-0.0070154235277013,185279.82494489348
2010-02-11,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0445066912050742,0.0,0.0445066912050742,193526.01690024606
2010-02-12,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0040918741192776,0.0,0.0040918741192776,194317.90100020706
2010-02-16,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.038736176261662,0.0,0.038736176261662,201845.03346414727
2010-02-17,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0169701471902148,0.0,0.0169701471902148,205270.3733916477
2010-02-18,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0189580028791909,0.0,0.0189580028791909,209161.88972141917
2010-02-19,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0,0.0,0.0,209161.88972141917
2010-02-22,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0070202975127159,0.0,-0.0070202975127159,207693.5110272529
2010-02-23,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0390419243827868,0.0,-0.0390419243827868,199584.75667493144
2010-02-24,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0302402549825022,0.0,0.0302402549825022,205620.25060740203
2010-02-25,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0005700939572831,0.0,-0.0005700939572831,205503.02774503568
2010-02-26,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0124750586337902,0.0,0.0124750586337902,208066.69006557643
2010-03-01,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.042893977731534,0.0,0.042893977731534,216991.49803592326
2010-03-02,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0060123837523682,0.0,0.0060123837523682,218296.13419311648
2010-03-03,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0055542188502628,0.0,0.0055542188502628,219508.5986965914
2010-03-04,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0110389827327135,0.0,0.0110389827327135,221931.75032728518
2010-03-05,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0442019466596661,0.0,0.0442019466596661,231741.5657173382
2010-03-08,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0053325794934868,0.0,0.0053325794934868,232977.346038471
2010-03-09,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0177017841988975,0.0,0.0177017841988975,237101.4607412759
2010-03-10,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0244703000785868,0.0,0.0244703000785868,242903.40463468622
2010-03-11,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0092095495753365,0.0,0.0092095495753365,245140.4355816874
2010-03-12,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0022814340298933,0.0,0.0022814340298933,245699.70731352633
2010-03-15,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0067338272232765,0.0,-0.0067338272232765,244045.20793566742
2010-03-16,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0189083352725938,0.0,0.0189083352725938,248659.69654898494
2010-03-17,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0069346294724565,0.0,0.0069346294724565,250384.05940928563
2010-03-18,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.010142166510572,0.0,0.010142166510572,252923.4962314076
2010-03-19,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0176891668046309,0.0,-0.0176891668046309,248449.49031775977
2010-03-22,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0270116748964377,0.0,0.0270116748964377,255160.52717840875
2010-03-23,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0209148148643814,0.0,0.0209148148643814,260497.16236504316
2010-03-24,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0142243224933341,0.0,-0.0142243224933341,256791.76671896435
2010-03-25,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0062619129654156,0.0,-0.0062619129654156,255183.75902553494
2010-03-26,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0052071404941853,0.0,0.0052071404941853,256512.5367106152
2010-03-29,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0137164806729361,0.0,0.0137164806729361,260030.98596277222
2010-03-30,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0104852703098359,0.0,0.0104852703098359,262757.481139525
2010-03-31,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0134786842360081,0.0,-0.0134786842360081,259215.85602059652
2010-04-01,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0019783050522419,0.0,-0.0019783050522419,258703.04798300975
2010-04-05,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0289125278857105,0.0,0.0289125278857105,266182.80707193684
2010-04-06,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0076173531380308,0.0,0.0076173531380308,268210.4155126761
2010-04-07,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0056480147521916,0.0,-0.0056480147521916,266695.55912916904
2010-04-08,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0035830542315302,0.0,0.0035830542315302,267651.1437808372
2010-04-09,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0180199917927901,0.0,0.0180199917927901,272474.2151950987
2010-04-12,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0040196670918495,0.0,0.0040196670918495,273569.47083129606
2010-04-13,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0150789352764395,0.0,0.0150789352764395,277694.60717557097
2010-04-14,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0352416984128343,0.0,0.0352416984128343,287481.03677252296
2010-04-15,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0133750270062176,0.0,0.0133750270062176,291326.1034031309
2010-04-16,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0355959341497124,0.0,-0.0355959341497124,280956.0786103007
2010-04-19,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0015731743242727,0.0,-0.0015731743242727,280514.08572118264
2010-04-20,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0147853555561852,0.0,0.0147853555561852,284661.58621708857
2010-04-21,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0175998099518261,0.0,0.0175998099518261,289671.5760350947
2010-04-22,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0148029131966198,0.0,0.0148029131966198,293959.5592306703
2010-04-23,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0132380330291441,0.0,0.0132380330291441,297851.0055849985
2010-04-26,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0074322902653809,0.0,-0.0074322902653809,295637.2904556552
2010-04-27,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0617178461264625,0.0,-0.0617178461264625,277391.1936540688
2010-04-28,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0023514917048466,0.0,0.0023514917048466,278043.4767449438
2010-04-29,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0510412680829293,0.0,0.0510412680829293,292235.1683801922
2010-04-30,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0589270784635376,0.0,-0.0589270784635376,275014.60368324746
2010-05-03,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0408401818267496,0.0,0.0408401818267496,286246.2501026828
2010-05-04,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0884068007292306,0.0,-0.0884068007292306,260940.13491036542
2010-05-05,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0164326090223491,0.0,-0.0164326090223491,256652.20769514435
2010-05-06,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0979663045442504,0.0,-0.0979663045442504,231508.93935412762
2010-05-07,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0727727993860051,0.0,-0.0727727993860051,214661.38575444286
2010-05-10,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.1491523494365785,0.0,0.1491523494365785,246678.63577302973
2010-05-11,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0006600444364108,0.0,-0.0006600444364108,246515.81691190635
2010-05-12,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0538810971808829,0.0,0.0538810971808829,259798.35959956155
2010-05-13,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0452057145572142,0.0,-0.0452057145572142,248053.98911307126
2010-05-14,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0615337309781566,0.0,-0.0615337309781566,232790.30167892892
2010-05-17,baseline_tqqq,Baseline TQQQ,0,TQQQ,0.0135150814784961,0.0,0.0135150814784961,235936.48157352334
2010-05-18,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0382218012020034,0.0,-0.0382218012020034,226918.56427852
2010-05-19,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.0263927381485205,0.0,-0.0263927381485205,220929.5620304788
2010-05-20,baseline_tqqq,Baseline TQQQ,0,TQQQ,-0.1011497305149852,0.0,-0.1011497305149852,198582.59636830215
2010-05-21,baseline_tqqq,Baseline TQQQ,0,DEF,-0.002595066497380318,0.0005004607124904189,-0.003095527209870737,197967.8785378373
2010-05-24,baseline_tqqq,Baseline TQQQ,0,DEF,0.008062232900393018,1.4773477268212183e-06,0.008060755552666197,199563.6492140107
2010-05-25,baseline_tqqq,Baseline TQQQ,0,DEF,0.0030197355443521367,2.3775401277340015e-07,0.0030194977903393633,200166.23121184442
2010-05-26,baseline_tqqq,Baseline TQQQ,0,DEF,0.002110831992100324,1.2219624540589364e-06,0.002109610029646265,200588.50390080543
