Date,SOXL_OPEN,SOXL_CLOSE,SOXL_CTO_RETURN,SOXL_OTC_RETURN
2010-04-22,0.7608212523674078,0.8198014497756958,-0.019539108797757443,0.07752175326959176
2010-04-23,0.8332949934733674,0.8234400749206543,0.016459526512625278,-0.011826446372413146
2010-04-26,0.8308687534423213,0.8307177424430847,0.009021516863121803,-0.0001817507261054896
2010-04-27,0.795997072214226,0.7447503209114075,-0.04179598972660381,-0.06438057763235905
2010-04-28,0.7599113913714195,0.7596084475517273,0.020357252671550752,-0.0003986567685811959
2010-04-29,0.759911500382726,0.785687267780304,0.0003989592690489818,0.03391943322952229
2010-04-30,0.7656735306807894,0.6797058582305908,-0.025472904958809717,-0.11227718995818159
2010-05-03,0.6892578967683666,0.7297400236129761,0.014053194366518529,0.05873291700307348
2010-05-04,0.7145778748519374,0.6331587433815002,-0.020777466317347115,-0.11394017970022852
2010-05-05,0.6231519451834875,0.6128422021865845,-0.01580456449921175,-0.016544509050464895
2010-05-06,0.6064742274072732,0.560684859752655,-0.010390888154553912,-0.07550092911675976
2010-05-07,0.5458265647570725,0.5265706777572632,-0.02650026077418477,-0.03527839838352198
2010-05-10,0.6186034679412842,0.6186034679412842,0.1747776586725287,0.0
2010-05-11,0.5855507214286386,0.606777012348175,-0.05343123377992898,0.03625013195739579
2010-05-12,0.6167837765870912,0.6560533046722412,0.016491666683599027,0.06366822470987143
2010-05-13,0.6384651647165384,0.604654848575592,-0.026809010533815902,-0.05295561607649679
2010-05-14,0.5904021717899105,0.5494651794433594,-0.023571590998165526,-0.0693374691059202
2010-05-17,0.537790873592006,0.5722079873085022,-0.02124667092313326,0.06399720673320086
2010-05-18,0.5863086118151729,0.5255098938941956,0.024642481089779844,-0.10369746699225257
2010-05-19,0.5229318513859671,0.5338484048843384,-0.004905792522999608,0.020875671408116192
2010-05-20,0.49276027124445915,0.49033406376838684,-0.0769659200326378,-0.004923707566652946
2010-05-21,0.4700176649031349,0.5223260521888733,-0.0414337904838048,0.11129025820022864
2010-05-24,0.5120152781432895,0.49154675006866455,-0.01974011061170544,-0.03997640099500466
2010-05-25,0.4497000569899935,0.502615213394165,-0.08513268183102718,0.11766766666286865
2010-05-26,0.5279354033644597,0.500038206577301,0.05037688731963996,-0.052842064785528
2010-05-27,0.5388517311909244,0.5761498808860779,0.07762111795276039,0.06921783402777648
2010-05-28,0.5828217235349661,0.5484036803245544,0.011580046911799036,-0.05905415296062955
2010-06-01,0.5449167139015232,0.5111055374145508,-0.006358393548649421,-0.06204833807516996
2010-06-02,0.52929974306585,0.5656881928443909,0.03559774707849073,0.06874828536240907
2010-06-03,0.5758467938147829,0.5873700976371765,0.017957951215691104,0.020011058403322624
2010-06-04,0.5722079672105123,0.5109544396400452,-0.02581358923046506,-0.10704766637395013
2010-06-07,0.5183833135708071,0.4539457857608795,0.014539210063416741,-0.12430478783365773
2010-06-08,0.4565229794424835,0.4489423334598541,0.005677316019762513,-0.016605179419198146
2010-06-09,0.46122339788256267,0.4399970769882202,0.027355549939036328,-0.04602177814870334
2010-06-10,0.46334582143980274,0.4883628487586975,0.053065680825437944,0.05399212890526717
2010-06-11,0.4712302999295558,0.5092862248420715,-0.03508159736697536,0.08075865435266949
2010-06-14,0.5338482708202348,0.5189899802207947,0.048228372926795604,-0.0278324224533143
2010-06-15,0.5306643606818591,0.6054125428199768,0.02249442360351117,0.1408577392347823
2010-06-16,0.5925245563413521,0.6137517690658569,-0.021287940977557485,0.035825034586880244
2010-06-17,0.6258811382997248,0.6098092794418335,0.019762662765647088,-0.025678771693859126
2010-06-18,0.6126902710612192,0.6057155132293701,0.004724414200490301,-0.011383823379092273
2010-06-21,0.6328558286337185,0.5896445512771606,0.044807033684261866,-0.06827981255991156
2010-06-22,0.5925245211179514,0.5585623383522034,0.004884247356399252,-0.05731776754431961
2010-06-23,0.5640206135681837,0.5634138584136963,0.009772007242884628,-0.001075767693398344
2010-06-24,0.5535591047779127,0.5142896175384521,-0.017491145254271645,-0.07094000785194465
2010-06-25,0.5202027500655454,0.5159580111503601,0.011497670428182616,-0.008159777922455147
2010-06-28,0.5108026854573007,0.5220221281051636,-0.009991754332034364,0.021964337634244435
2010-06-29,0.49548949578227347,0.450913667678833,-0.05082664296089956,-0.08996321512944416
2010-06-30,0.4534909076945173,0.42908063530921936,0.005715595246760019,-0.05382747916467878
2010-07-01,0.4321126238763477,0.4307480752468109,0.007066244238552732,-0.0031578541198260535
2010-07-02,0.43165778420940737,0.4254417419433594,0.0021119280964290166,-0.014400394232280234
2010-07-06,0.45091365042320647,0.4246830344200134,0.05987167212012379,-0.05817214887722788
2010-07-07,0.42483493479376777,0.4913957118988037,0.0003576794019140017,0.15667444377508
2010-07-08,0.5095898625980421,0.4877568185329437,0.03702545679312963,-0.04284434535998605
2010-07-09,0.48987918018630044,0.5045864582061768,0.004351270085245051,0.030022255720855817
2010-07-12,0.5070118814658632,0.5238415598869324,0.004806754561564874,0.03319385410142961
2010-07-13,0.5427944834281401,0.5575008988380432,0.036180641233006794,0.027093892548467835
2010-07-14,0.5822147379350879,0.5523462295532227,0.04432968475665944,-0.05130153264034232
2010-07-15,0.5449168351263572,0.5452197790145874,-0.013450611282120661,0.0005559451804419968
2010-07-16,0.535212881129554,0.49336618185043335,-0.018353879059779366,-0.07818701820255936
2010-07-19,0.5089832692606332,0.5306644439697266,0.031654150577621554,0.042597028268902104
2010-07-20,0.4907891283844572,0.5321809649467468,-0.07514224108737189,0.08433731345790019
2010-07-21,0.5423395100768238,0.49988600611686707,0.019088516499445873,-0.07827846426667884
2010-07-22,0.507921480154006,0.5456745028495789,0.01607461288936407,0.07432846250984682
2010-07-23,0.5412779584064726,0.5561362504959106,-0.008057082418450823,0.027450391908033556
2010-07-26,0.556440041729048,0.5761498808860779,0.0005462532479523219,0.03542131708527774
2010-07-27,0.5887347298754168,0.5643235445022583,0.02184301239459474,-0.04146381066787774
2010-07-28,0.5571978894508333,0.5350618958473206,-0.012626896610719918,-0.03972734646452025
2010-07-29,0.5411260059890931,0.502615213394165,0.011333474106148822,-0.07116788357738679
2010-07-30,0.49094082921753335,0.4868471026420593,-0.02322727976695027,-0.00833853354995684
2010-08-02,0.5114094153825858,0.512622058391571,0.050451800179624806,0.0023711784971305327
2010-08-03,0.5127739269154361,0.49715694785118103,0.0002962582693799565,-0.03045587586365428
2010-08-04,0.4988245465010424,0.5117124319076538,0.003354270028949724,0.02583651004549048
2010-08-05,0.5088312652942353,0.49943122267723083,-0.005630440915178836,-0.018473791329565392
2010-08-06,0.4901824152561459,0.500038206577301,-0.018518680853604086,0.02010637471767507
2010-08-09,0.503676831943702,0.5082253813743591,0.007276694697605057,0.009030690200905411
2010-08-10,0.4927604051725318,0.46925896406173706,-0.03042936612100422,-0.04769344465200298
2010-08-11,0.4390873460024243,0.41270574927330017,-0.06429630624028593,-0.06008279894492441
2010-08-12,0.383443129136868,0.39617908000946045,-0.07090431908922601,0.03321470618409861
2010-08-13,0.39815047745489485,0.38420096039772034,0.004976026107656573,-0.03503579135794155
2010-08-16,0.3805620298181702,0.3881435692310333,-0.00947142499535436,0.01992195442221467
2010-08-17,0.4031537776873189,0.4030018448829651,0.03867179478465377,-0.00037686067392295186
2010-08-18,0.4066406993110587,0.41649559140205383,0.009029374118995293,0.02423488870565982
2010-08-19,0.41164419389019785,0.39557233452796936,-0.011648136527747321,-0.03904308526823408
2010-08-20,0.3992111254704023,0.4001208245754242,0.009198800383183992,0.002278741866098999
2010-08-23,0.411492233301854,0.38602033257484436,0.028419937248945315,-0.06190129160548341
2010-08-24,0.3705552182483926,0.36646154522895813,-0.04006295270328353,-0.01104740351191158
2010-08-25,0.36130716795130086,0.377530038356781,-0.014065260993310846,0.04490049421789144
2010-08-26,0.3842008804217586,0.3559998571872711,0.017669698798042033,-0.07340176629353279
2010-08-27,0.36676542157089265,0.3772270977497101,0.03024036152339904,0.028524161667174086
2010-08-30,0.3717688215936376,0.34993577003479004,-0.014469469952272718,-0.05872749485892126
2010-08-31,0.34720654793470956,0.32764777541160583,-0.0077992086942387795,-0.05633180779407898
2010-09-01,0.34098966519058727,0.35812318325042725,0.0407202208597961,0.05024644383360899
2010-09-02,0.36418727781589877,0.38192665576934814,0.016932985210373896,0.04870949380724077
2010-09-03,0.39693690296195977,0.39845338463783264,0.039301386708333164,0.003820460291186878
2010-09-07,0.39496651243734,0.3769232928752899,-0.008751016643168907,-0.04568290980089751
2010-09-08,0.37859161076316966,0.3707071542739868,0.004426146962564381,-0.02082575594659708
2010-09-09,0.3846557265007687,0.3722236156463623,0.03762693022231933,-0.03232009820184367
2010-09-10,0.3688876883448046,0.3576682209968567,-0.008962159200363695,-0.030414317697317506
2010-09-13,0.3684328567442785,0.39314696192741394,0.030096707270832468,0.06707899344680057
2010-09-14,0.38965911012109805,0.41240185499191284,-0.008871623448942878,0.05836574657204041
2010-09-15,0.40391166933495537,0.4092180132865906,-0.020587166508074906,0.013137387093500319
2010-09-16,0.4010305306499545,0.4178601801395416,-0.0200076300915476,0.041966005586435484
2010-09-17,0.4239252978117223,0.41816410422325134,0.014514706019978396,-0.013590115093885413
2010-09-20,0.41831504906060085,0.4231674373149872,0.0003609703363465222,0.011599841471836125
2010-09-21,0.42165099559064617,0.4202864468097687,-0.003583550128438251,-0.0032362043375849803
2010-09-22,0.41494766039081526,0.40296605229377747,-0.012702732765898284,-0.028874986512161582
2010-09-23,0.3917433735689308,0.41070082783699036,-0.027850184056360416,0.04839253334485272
2010-09-24,0.4292040725360658,0.45953619480133057,0.04505285464488873,0.07067063014113395
2010-09-27,0.4630241350251151,0.4516494870185852,0.007590131665890842,-0.024565993748712267
2010-09-28,0.4571094874771088,0.4727310240268707,0.012089021720285809,0.03417460581704557
2010-09-29,0.46408611913258613,0.48319557309150696,-0.018287153698195224,0.04117652558675511
2010-09-30,0.4907784913971149,0.4727310240268707,0.015693269408682875,-0.03677314243920482
2010-10-01,0.48425748434189914,0.4677259922027588,0.02438270333273751,-0.034137814434827884
2010-10-04,0.464996021761158,0.44861653447151184,-0.005836687477520641,-0.035225005211032445
2010-10-05,0.4580192488279513,0.4766736924648285,0.020959357566961323,0.040728514543030725
2010-10-06,0.47621884619695826,0.46029433608055115,-0.0009542088750865707,-0.0334394790201582
2010-10-07,0.4592332462975563,0.46044623851776123,-0.002305241885073195,0.0026413423461484342
2010-10-08,0.4572614151148905,0.47546085715293884,-0.006916819242835159,0.03980095725653032
2010-10-11,0.47546082016684915,0.48410558700561523,-7.778997812568633e-08,0.0181818700344909
2010-10-12,0.4780386599336443,0.4944181740283966,-0.012532239318900018,0.03426399466734753
2010-10-13,0.499120010560745,0.49669310450553894,0.009509837581493041,-0.004862369778521836
2010-10-14,0.49760301769085313,0.49259820580482483,0.0018319424551302976,-0.01005784070453053
2010-10-15,0.5029120078562617,0.5038219690322876,0.02093755504973016,0.0018093844684774485
2010-10-18,0.5012431132996371,0.4921433925628662,-0.005118585316165936,-0.018154305755680666
2010-10-19,0.4766738185225535,0.471517950296402,-0.03143306254657596,-0.010816344480869766
2010-10-20,0.4719729406596421,0.4794037938117981,0.0009649481275402216,0.015744235552509478
2010-10-21,0.48183057964671433,0.47227585315704346,0.0050620914273968864,-0.019830054158614274
2010-10-22,0.47227587423647494,0.5003330707550049,4.463372693663814e-08,0.05940848992951375
2010-10-25,0.5080678984074041,0.5167126655578613,0.01545935718525926,0.017014983976660014
2010-10-26,0.5094328319801736,0.5101917386054993,-0.014088746150296316,0.0014897089030869726
2010-10-27,0.5120118177238312,0.5570554733276367,0.0035674413766610957,0.08797385928326595
2010-10-28,0.5585714146240274,0.5584203600883484,0.0027213470991227506,-0.00027043012177885295
2010-10-29,0.5538703632036576,0.5688849091529846,-0.008147978135988776,0.027108411907943664
2010-11-01,0.5729797647958482,0.5631211400032043,0.007198038789533845,-0.017205886487381417
2010-11-02,0.573434708487866,0.5740407705307007,0.018315008533693167,0.0010568980807472705
2010-11-03,0.5798045948625827,0.5929992198944092,0.01004079261923052,0.022757020466444677
2010-11-04,0.609226822566904,0.6474456787109375,0.0273653018892408,0.06273337733720097
2010-11-05,0.6539672537870022,0.6609431505203247,0.010072775663665157,0.010667042872447352
2010-11-08,0.6573035125779266,0.6618533730506897,-0.0055067337327465715,0.006922008456821782
2010-11-09,0.6618533197787144,0.6366779804229736,-8.048908939350952e-08,-0.03803764157919154
2010-11-10,0.6360711228646118,0.6374360918998718,-0.0009531624730585442,0.002145937751603544
2010-11-11,0.5887524325092132,0.6151416301727295,-0.07637418089326808,0.04482223122382312
2010-11-12,0.6104398009167069,0.6136246919631958,-0.007643490580701462,0.005217371216139632
2010-11-15,0.6272741976479103,0.5999749898910522,0.02224406198688822,-0.04352037411904053
2010-11-16,0.5852644932095816,0.5744958519935608,-0.024518516487065378,-0.018399614774109674
2010-11-17,0.5723729817297883,0.572827935218811,-0.003695188148714834,0.0007948549347100986
2010-11-18,0.5902693581539838,0.604828953742981,0.030447926616062215,0.024666019653351023
2010-11-19,0.6008850413282533,0.634251058101654,-0.006520707036792528,0.05552812015364106
2010-11-22,0.6360709942813432,0.657758355140686,0.0028694255318015838,0.03409581800510497
2010-11-23,0.6371330102811228,0.6401659250259399,-0.031357024503553044,0.004760253661129532
2010-11-24,0.6541185676672909,0.6914274096488953,0.021795353510553728,0.05703681843897912
2010-11-26,0.6811145919874894,0.6799015998840332,-0.014915257216433941,-0.0017808928449420947
2010-11-29,0.6685270527490658,0.6751998662948608,-0.01672969608676833,0.009981366525641189
2010-11-30,0.6545735145156506,0.6501756310462952,-0.030548512831314323,-0.0067187006070810185
2010-12-01,0.68232760712721,0.7125086784362793,0.04945121678764597,0.04423252260910271
2010-12-02,0.716603636511644,0.752547562122345,0.005747239576578744,0.05015872621812578
2010-12-03,0.7414759360075213,0.7634672522544861,-0.014712194513791688,0.029658840130911246
2010-12-06,0.7660451220893967,0.7595242857933044,0.0033765296773349274,-0.008512339688694248
2010-12-07,0.7834867066396196,0.7580074667930603,0.03154924904249379,-0.032520321826314036
2010-12-08,0.7661969931865723,0.7787846326828003,0.01080401810309306,0.016428724738107636
2010-12-09,0.7922834368173046,0.7843967080116272,0.01733316705030874,-0.009954428477464194
2010-12-10,0.7872783092854765,0.7865193486213684,0.003673652941703187,-0.0009640309597719332
2010-12-13,0.802444142707554,0.7718089818954468,0.020247173974930144,-0.038177312515161654
2010-12-14,0.7716568259252637,0.7520924210548401,-0.00019714200501963486,-0.025353763762751336
2010-12-15,0.7463297132107654,0.7287362813949585,-0.007662233633457305,-0.023573269969540123
2010-12-16,0.7349550586921122,0.7416278719902039,0.008533645786442223,0.009079212693584582
2010-12-17,0.7452677667447544,0.7567943930625916,0.004907979988376887,0.015466422717011152
2010-12-20,0.7534575321394631,0.7481496334075928,-0.00440920407671741,-0.007044721839595147
2010-12-21,0.7577042364493124,0.7639220952987671,0.01277097871210775,0.008206181977538307
2010-12-22,0.7522444826139764,0.7646801471710205,-0.015286392102880186,0.016531413449297094
2010-12-23,0.7514855290364049,0.7583103179931641,-0.017255081334895284,0.009081730376778285
2010-12-27,0.7442056166188109,0.7605851292610168,-0.018600170721243314,0.02200939132470392
2010-12-28,0.758310377811613,0.7508795261383057,-0.0029907913813854714,-0.009799221915901879
2010-12-29,0.7539125680923462,0.7539125680923462,0.0040393190231715614,0.0
2010-12-30,0.7539122636649861,0.7605851292610168,-4.037966376824187e-07,0.008850984282430918
2010-12-31,0.7546704359612935,0.7581592798233032,-0.007776503999585294,0.004623003228642064
2011-01-03,0.7730219217157216,0.7751448750495911,0.01960358764702086,0.002746304178745218
2011-01-04,0.7822737691275474,0.7777239084243774,0.009196853784913861,-0.00581620000916605
2011-01-05,0.7666520667895876,0.7853065133094788,-0.014236210967489393,0.0243323501337549
2011-01-06,0.7921313155180241,0.8288332223892212,0.008690622187486952,0.0463331093622974
2011-01-07,0.8341419533468737,0.834293007850647,0.006405065354824213,0.0001810896852354471
2011-01-10,0.8295921598392972,0.8605312705039978,-0.005634528837129227,0.03729436241380801
2011-01-11,0.8750907021407269,0.8700858354568481,0.016919119776091174,-0.005719254783116079
2011-01-12,0.8870715002349556,0.9189205169677734,0.019521826566903044,0.03590355086865271
2011-01-13,0.9198304790228775,0.9186174869537354,0.0009902511025727812,-0.0013187126289082585
2011-01-14,0.9318121983661829,0.9936903119087219,0.014363662351130513,0.06640620679900366
2011-01-18,0.9827707279141049,0.9820126891136169,-0.010988920656418766,-0.0007713282243325681
2011-01-19,0.9577462760558397,0.9136125445365906,-0.024710895619567297,-0.046080817668119
2011-01-20,0.8958681860140213,0.8803986310958862,-0.019422192294403895,-0.017267668569595718
2011-01-21,0.909972780780439,0.8652321696281433,0.03359177154528292,-0.049166977405548096
2011-01-24,0.874786957257462,0.927717387676239,0.011043033262881474,0.06050665248224418
2011-01-25,0.9157356021856783,0.908304750919342,-0.012915340005185127,-0.008114625278956344
2011-01-26,0.9266551814318921,0.9334800243377686,0.020202944544742918,0.007365029670832524
2011-01-27,0.9522865188516538,0.9850455522537231,0.020146649123238713,0.034400396050521476
2011-01-28,1.004609913116846,0.9052709341049194,0.019861376784414464,-0.09888313634465651
2011-01-31,0.9130058055510053,0.9155847430229187,0.008544261341753678,0.002824667111899659
2011-02-01,0.942731937745175,0.9818607568740845,0.02965011696528097,0.04150577440125525
2011-02-02,0.9710929270021293,0.9985430836677551,-0.010966758571995805,0.028267281021567614
2011-02-03,0.9989984870834304,0.9996054172515869,0.00045606786840135527,0.0006075386259376536
2011-02-04,1.008856888586513,1.0587533712387085,0.009255123246893815,0.049458434805460305
2011-02-07,1.070127904541603,1.0478335618972778,0.010743326644227391,-0.02083334389254632
2011-02-08,1.0481367558910313,1.0454068183898926,0.0002893531995715737,-0.002604562320513204
2011-02-09,1.0319093004451094,1.025539517402649,-0.012911258762949074,-0.0061728129010106825
2011-02-10,0.9918702924612773,1.034335970878601,-0.0328307435940105,0.0428137416152945
2011-02-11,1.027359418656595,1.0579955577850342,-0.006744957555792852,0.029820273773807138
2011-02-14,1.070430796851852,1.0821094512939453,0.011753583439283677,0.010910237706575954
2011-02-15,1.080137801039237,1.0511705875396729,-0.0018220432806964615,-0.026818072167915874
2011-02-16,1.0736160274552071,1.084384560585022,0.021352804370287082,0.010030153103562922
2011-02-17,1.0780149084065294,1.1321582794189453,-0.005873979038447552,0.050225067009924906
2011-02-18,1.1427737086553267,1.1191143989562988,0.009376276647315995,-0.02070340743738952
2011-02-22,1.0613313624118985,0.9858036637306213,-0.05163282377412848,-0.07116316482878526
2011-02-23,0.9958131940117426,0.9328739643096924,0.010153675269618967,-0.06320385196795053
2011-02-24,0.9454619618940789,0.9789789319038391,0.013493781653239001,0.03545036327280093
2011-02-25,1.0109792507011317,1.0529899597167969,0.03268744377885735,0.041554472049282865
2011-02-28,1.0752848963634176,1.021141529083252,0.021172981224452547,-0.050352578617329224
2011-03-01,1.0347910999767493,0.9601733088493347,0.01336697265241149,-0.07210903836444982
2011-03-02,0.9586565472836539,1.001122236251831,-0.0015796747854806004,0.044297083338661114
2011-03-03,1.037216907860981,1.0592082738876343,0.03605421026735667,0.02120228262765722
2011-03-04,1.0514735189062308,1.025842308998108,-0.0073023929024029766,-0.024376467354865095
2011-03-07,1.0275112622990652,0.9409119486808777,0.001626910185238195,-0.0842806466416931
2011-03-08,0.9487983273821967,0.9459164142608643,0.008381633066064653,-0.00303743486698993
2011-03-09,0.9292339771339079,0.8615920543670654,-0.017636269838907426,-0.0727932086334967
2011-03-10,0.8186724181447822,0.7963780760765076,-0.04981433615217412,-0.027232311207938897
2011-03-11,0.7812116312989504,0.8176105618476868,-0.01904427712560497,0.04659291937091936
2011-03-14,0.8139706243483189,0.8142736554145813,-0.004451920840090606,0.0003722874722966729
2011-03-15,0.7323762311375264,0.7846996784210205,-0.10057727366281732,0.07144339897845309
2011-03-16,0.7872785502410519,0.7340450882911682,0.0032864443441860125,-0.06761706124672706
2011-03-17,0.7665001618508859,0.7608892321586609,0.0442140054846929,-0.007320193747482273
2011-03-18,0.7989561802112842,0.7684720754623413,0.050029552849140124,-0.038154914504674564
2011-03-21,0.7959231458063434,0.8082078099250793,0.03572162375254373,0.015434485331231818
2011-03-22,0.8138187559095749,0.7892494797706604,0.006942454546455812,-0.030190108006855065
2011-03-23,0.7837896329571965,0.8106338381767273,-0.0069177705572266435,0.03424924761794701
2011-03-24,0.8391468393285559,0.870388925075531,0.035173711988090606,0.03723077330777236
2011-03-25,0.8784266893857378,0.8631091117858887,0.009234681277118906,-0.017437513892662238
2011-03-28,0.8766070010752602,0.8672042489051819,0.015638682415763938,-0.01072630284556797
2011-03-29,0.8638671887213069,0.8910152912139893,-0.003848067151525081,0.03142624566267749
2011-03-30,0.9119446043742622,0.893896222114563,0.023489286173481005,-0.01979109495590825
2011-03-31,0.8870715457356564,0.8711470365524292,-0.00763475245791112,-0.017951775434326245
2011-04-01,0.8904082488096878,0.8406627774238586,0.022110173655052634,-0.055868160983829296
2011-04-04,0.8452127215633021,0.8189754486083984,0.005412329725584364,-0.031042212552569337
2011-04-05,0.8568912081917764,0.8723607063293457,0.046296576591892125,0.018053048029531338
2011-04-06,0.8985981043965994,0.915129542350769,0.030076318060740626,0.018396920573597653
2011-04-07,0.9152807663620434,0.9017831087112427,0.0001652487481562659,-0.014747013317508717
2011-04-08,0.9172526232002781,0.8796406984329224,0.017154362661708333,-0.0410049792347591
2011-04-11,0.8860105609901621,0.8559814095497131,0.007241436837321924,-0.03389254345556536
2011-04-12,0.8341419191762462,0.8035058975219727,-0.025513977441350644,-0.03672758909482465
2011-04-13,0.8197334985268548,0.8103307485580444,0.020195994895530145,-0.011470496186514412
2011-04-14,0.7931933367479199,0.8119987845420837,-0.021148662864663548,0.023708529715171123
2011-04-15,0.8065388708374854,0.8280752301216125,-0.0067240417209212255,0.026702196338986628
2011-04-18,0.7983491144595747,0.7837895750999451,-0.03589784427880094,-0.018237058319386268
2011-04-19,0.778936659035823,0.7931932210922241,-0.006191605780803133,0.01830259481438201
2011-04-20,0.8643221054741276,0.8948062062263489,0.08967409515169478,0.03526937533953167
2011-04-21,0.9137646268823097,0.8923802971839905,0.02118718055825064,-0.023402448583811797
2011-04-25,0.8898014137489793,0.8949582576751709,-0.002889892844058939,0.005795499812103477
2011-04-26,0.8966259746792,0.9380297064781189,0.0018634578649079359,0.046177261163700356
2011-04-27,0.928172198227497,0.9378788471221924,-0.010508737817731206,0.010457810429176817
2011-04-28,0.9283241598303971,0.9192244410514832,-0.010187549619135927,-0.009802307397209664
2011-04-29,0.914219617890087,0.9327220320701599,-0.005444614979635665,0.02023847860842709
2011-05-02,0.9418216247807935,0.9036027789115906,0.009755953432811326,-0.04057970730720717
2011-05-03,0.8948063286054242,0.8702370524406433,-0.009734864158742251,-0.0274576468441754
2011-05-04,0.8922282381566962,0.8717538714408875,0.025270339448747903,-0.022947454294999448
2011-05-05,0.8568911361458721,0.8770615458488464,-0.017049233484273896,0.0235390574743215
2011-05-06,0.9099727222524044,0.8963231444358826,0.0375243636656144,-0.014999985694885254
2011-05-09,0.8963233536657255,0.888588547706604,2.3343126209773857e-07,-0.008629481679226725
2011-05-10,0.9011760829279848,0.9001150131225586,0.014165763506482909,-0.0011774278362767232
2011-05-11,0.9037548892305407,0.8794886469841003,0.004043790021183158,-0.026850468567977237
2011-05-12,0.8669011421582145,0.9155847430229187,-0.014312299390163097,0.05615819209039552
2011-05-13,0.9107308176107013,0.8800956606864929,-0.005301448554277499,-0.03363799306207693
2011-05-16,0.8776688993089812,0.8427869081497192,-0.0027573836412496666,-0.03974390705507025
2011-05-17,0.8335351164578128,0.8123027086257935,-0.010977616764619835,-0.02547272144003776
2011-05-18,0.821553555031005,0.8581044673919678,0.011388422452587532,0.044489993545926865
2011-05-19,0.8476398063525881,0.8367201089859009,-0.012195089802043424,-0.012882473528083693
2011-05-20,0.8385401218759472,0.8289853930473328,0.0021751752712768635,-0.011394480215495162
2011-05-23,0.8009279730915583,0.7780267000198364,-0.03384549376996382,-0.028593423929649475
2011-05-24,0.7918282106877323,0.7604341506958008,0.01773912215036333,-0.03964756441888406
2011-05-25,0.7546703772642995,0.7804535627365112,-0.0075795825663896865,0.0341648304332236
2011-05-26,0.7778748244160661,0.8024441003799438,-0.003304153435347512,0.03158512808577041
2011-05-27,0.8183684928703363,0.8309570550918579,0.01984486206933611,0.015382510850788789
2011-05-31,0.8568913966100518,0.8682660460472107,0.031210206784184402,0.013274318638462512
2011-06-01,0.8615922425868198,0.7895533442497253,-0.007686357759552509,-0.0836113590354608
2011-06-02,0.7907662702521003,0.7898562550544739,0.0015362179277798038,-0.0011508017373279555
2011-06-03,0.7648322172068609,0.7478457689285278,-0.03168176195032746,-0.022209378601187768
2011-06-06,0.7440546850966814,0.7296461462974548,-0.005069339146329788,-0.019364892242233922
2011-06-07,0.7520924778795712,0.7404147982597351,0.03076331136129329,-0.015526919844697673
2011-06-08,0.7305560330840724,0.6959770321846008,-0.013315191969197171,-0.04733244177519802
2011-06-09,0.6984039988150607,0.6982520222663879,0.003487136095341903,-0.00021760549614635583
