n_tqqq_pct,m_soxl_pct,cagr,annualized_vol,max_drawdown,final_multiple,start,end,uvix_entries,uvix_exits,uvix_gspc_profit_exit_only,uvix_rsi_exit_only,uvix_rsi_and_gspc_profit_exit,low_rsi_entries,low_rsi_exits,skipped_uvix_entry_days,below_sma_periods,tqqq_triggered_periods,soxl_triggered_periods,base_wait_days,base_tqqq_days,base_soxl_days,annual_fee,financing_multiplier,overlap_days,overlap_log_mse,first_actual_soxl_date,benchmark_before_switch,benchmark_after_switch,switch_date
0.0,7.0,0.8381853117150837,0.7998646736926802,-0.9723020801506816,230847.74009667023,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,27,0,4118,994,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,7.5,0.8432974135420614,0.7991798396408909,-0.968536687029625,244226.43940780975,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,27,0,4124,988,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,8.0,0.8421873030258678,0.7984686799885533,-0.968536687029625,241260.01264989914,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,27,0,4131,981,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,8.5,0.8462104974129567,0.7982853351457244,-0.9681950099389246,252176.5317720611,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,27,0,4134,978,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,9.0,0.8436989086627551,0.7972890069313325,-0.9681950099389246,245307.8242094473,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,26,0,4143,969,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,9.5,0.8385228428344262,0.7972691643447762,-0.9681950099389246,231709.14952093482,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,26,0,4153,959,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,10.0,0.8354927065901392,0.7974973658757171,-0.9681950099389246,224084.16440545197,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,26,0,4154,958,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,10.5,0.8327136885631541,0.7967220639729826,-0.9688311039880807,217301.32015356404,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,26,0,4160,952,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,11.0,0.84058107437748,0.7958215753601838,-0.9687694054493701,237028.43945312584,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,25,0,4178,934,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,11.5,0.8515617323343898,0.7946359312914862,-0.9690006035767397,267425.86590721755,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,24,0,4190,922,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,12.0,0.8516582642520243,0.7937538150240934,-0.9697328169044248,267708.8387785581,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,23,0,4205,907,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,12.5,0.8515135711014923,0.7937294770679486,-0.9697328169044248,267284.79281432275,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,23,0,4207,905,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,13.0,0.8578300627628102,0.7931311413908294,-0.9697328169044248,286403.6690065991,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,23,0,4211,901,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,13.5,0.8772131527105362,0.7931629483478557,-0.965465770306664,353523.67916851275,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,23,0,4225,887,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,14.0,0.867154170145344,0.7921933465081213,-0.965465770306664,317017.7870352621,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,22,0,4235,877,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,14.5,0.8540497705165992,0.7918018596765563,-0.9652350465542242,274810.8504659743,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,21,0,4242,870,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,15.0,0.8497651625088471,0.7903857701210428,-0.9652350465542241,262211.0235049996,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,20,0,4263,849,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,15.5,0.8365838480124947,0.7906962224132226,-0.9679504008584044,226801.98804005707,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,20,0,4269,843,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,16.0,0.8362430163187053,0.7900966493583491,-0.9679504008584044,225949.6941370474,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,19,0,4279,833,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,16.5,0.8576137085902984,0.786352454913519,-0.9679504008584044,285727.8342125249,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,18,0,4321,791,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,17.0,0.8613929321463849,0.7861232226389059,-0.9656671067963672,297754.13359542773,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,17,0,4326,786,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,17.5,0.8409210999821675,0.7845759940233653,-0.9656671067963674,237918.29859606636,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,15,0,4341,771,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,18.0,0.8399802515637991,0.7846688526984158,-0.9656671067963674,235463.79468593217,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,15,0,4342,770,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,18.5,0.8457211264175926,0.7840767465348518,-0.9651555761797161,250824.01613546594,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,14,0,4349,763,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,19.0,0.8481363894674254,0.7839252687338607,-0.9651555761797161,257566.92043377663,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,14,0,4350,762,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,19.5,0.8481363894674254,0.7839252687338607,-0.9651555761797161,257566.92043377663,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,14,0,4350,762,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,20.0,0.8481363894674254,0.7839252687338607,-0.9651555761797161,257566.92043377663,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,14,0,4350,762,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,20.5,0.84955313374329,0.783881759194919,-0.9651555761797161,261601.9923923914,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,14,0,4353,759,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,21.0,0.8607173505127275,0.7839486746195861,-0.9606312223340001,295569.5501982544,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,14,0,4359,753,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,21.5,0.8723045128258151,0.7828233963201253,-0.9573326569520613,335236.68253824697,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,13,0,4374,738,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,22.0,0.8709884092755484,0.7827117011917465,-0.9579369649612794,330488.64345800836,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,12,0,4382,730,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,22.5,0.8699040287819098,0.7827521800541478,-0.9579403912025087,326624.6884127218,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,12,0,4384,728,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,23.0,0.8670591259298313,0.782574517578971,-0.9593779778612999,316690.59231657366,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,12,0,4392,720,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,23.5,0.8763272805874356,0.7811261385283574,-0.9593779778612999,350154.7554868449,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,11,0,4415,697,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,24.0,0.8760916708020838,0.7811413566952287,-0.9593779778612999,349263.8958497555,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,11,0,4416,696,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,24.5,0.893444123950847,0.7790901524284171,-0.9593779778612999,420983.29996972875,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,11,0,4417,695,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,25.0,0.893444123950847,0.7790901524284171,-0.9593779778612999,420983.29996972875,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,11,0,4417,695,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,25.5,0.893444123950847,0.7790901524284171,-0.9593779778612999,420983.29996972875,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,11,0,4417,695,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,26.0,0.8832506730058367,0.778542900471735,-0.9593779778612999,377318.2456331465,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,11,0,4432,680,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,26.5,0.8876833003356754,0.77742360562857,-0.9593779778612999,395748.7676524727,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,11,0,4435,677,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,27.0,0.9023199959649635,0.7772928850965215,-0.9524874069645746,462878.2407124356,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,11,0,4442,670,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,27.5,0.9023199959649635,0.7772928850965215,-0.9524874069645746,462878.2407124356,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,11,0,4442,670,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,28.0,0.9057217327776588,0.7769165785612877,-0.950923592966857,479961.8623072932,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,11,0,4450,662,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,28.5,0.8996599865675279,0.777163539468807,-0.950923592966857,449924.02070160786,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,11,0,4451,661,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,29.0,0.8973943541017797,0.7771885933923317,-0.950923592966857,439162.9364094979,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,11,0,4452,660,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,29.5,0.8851772416439379,0.7747147145146269,-0.950923592966857,385226.2009948612,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,10,0,4488,624,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,30.0,0.8851772416439379,0.7747147145146269,-0.950923592966857,385226.2009948612,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,10,0,4488,624,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,30.5,0.8771873504036005,0.7741323322475232,-0.950923592966857,353425.120188451,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,10,0,4491,621,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,31.0,0.8824061339161591,0.7712677486148567,-0.950923592966857,373900.5547305362,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,9,0,4512,600,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,31.5,0.8824061339161591,0.7712677486148567,-0.950923592966857,373900.5547305362,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,9,0,4512,600,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,32.0,0.8954862324614965,0.7692098760655631,-0.9435221585370475,430290.18482792,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,9,0,4549,563,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,32.5,0.8954862324614965,0.7692098760655631,-0.9435221585370475,430290.18482792,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,9,0,4549,563,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,33.0,0.8818288397563803,0.7679630071877188,-0.9447320596905131,371581.3108011852,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,8,0,4604,508,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,33.5,0.8818288397563803,0.7679630071877188,-0.9447320596905131,371581.3108011852,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,8,0,4604,508,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,34.0,0.8803835884590958,0.7672422314374843,-0.9447320596905131,365834.9315141281,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,8,0,4610,502,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,34.5,0.8563101448670531,0.7683289146572326,-0.9574444539426807,281687.81377136806,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,8,0,4611,501,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,35.0,0.8563101448670531,0.7683289146572326,-0.9574444539426807,281687.81377136806,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,8,0,4611,501,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,35.5,0.8563101448670531,0.7683289146572326,-0.9574444539426807,281687.81377136806,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,8,0,4611,501,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,36.0,0.8413102340794738,0.7678860326239257,-0.9574444539426807,238940.57356165626,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,7,0,4636,476,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,36.5,0.8413102340794738,0.7678860326239257,-0.9574444539426807,238940.57356165626,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,7,0,4636,476,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,37.0,0.8420602037852634,0.7677137246786254,-0.957091457908101,240922.57315470223,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,7,0,4639,473,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,37.5,0.8420602037852634,0.7677137246786254,-0.957091457908101,240922.57315470223,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,7,0,4639,473,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,38.0,0.856708368734034,0.7655180930333303,-0.957091457908101,282916.1966372237,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,7,0,4674,438,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,38.5,0.856708368734034,0.7655180930333303,-0.957091457908101,282916.1966372237,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,7,0,4674,438,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,39.0,0.8380893429605005,0.7642020196961713,-0.9594877474596436,230603.37573226492,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,6,0,4693,419,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,39.5,0.8380893429605005,0.7642020196961713,-0.9594877474596436,230603.37573226492,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,6,0,4693,419,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,40.0,0.8380893429605005,0.7642020196961713,-0.9594877474596436,230603.37573226492,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,6,0,4693,419,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,40.5,0.8380893429605005,0.7642020196961713,-0.9594877474596436,230603.37573226492,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,6,0,4693,419,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,41.0,0.8401383320621738,0.7628930770187341,-0.9594877474596436,235874.50859636723,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,6,0,4698,414,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,41.5,0.8440744447144031,0.762983796243629,-0.957693112971728,246323.40988926543,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,6,0,4701,411,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,42.0,0.8434403823248762,0.7618444504554708,-0.957693112971728,244610.9901335007,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,6,0,4706,406,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,42.5,0.8522743189182929,0.7614567868036463,-0.957693112971728,269521.4527817731,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,6,0,4707,405,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,43.0,0.8522743189182929,0.7614567868036463,-0.957693112971728,269521.4527817731,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,6,0,4707,405,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,43.5,0.8522743189182929,0.7614567868036463,-0.957693112971728,269521.4527817731,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,6,0,4707,405,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,44.0,0.8510034445998169,0.7614570375484256,-0.957693112971728,265794.875667232,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,6,0,4708,404,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,44.5,0.8457206854206611,0.7630243016306006,-0.960076236024779,250822.80043129873,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,6,0,4710,402,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,45.0,0.8457206854206611,0.7630243016306006,-0.960076236024779,250822.80043129873,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,6,0,4710,402,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,45.5,0.8480926989941475,0.7629671398571818,-0.960076236024779,257443.42977086353,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,6,0,4711,401,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,46.0,0.8480926989941475,0.7629671398571818,-0.960076236024779,257443.42977086353,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,6,0,4711,401,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,46.5,0.8591621407382579,0.7619587471498006,-0.9573742074715574,290598.34089552565,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,6,0,4713,399,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,47.0,0.8579408896290637,0.7610056396542716,-0.9579386267772769,286750.45199816127,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,6,0,4717,395,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,47.5,0.840237052966716,0.7511480752582246,-0.9579386267772769,236131.34386079645,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,5,0,4742,370,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,48.0,0.8410238273215767,0.7496673858694738,-0.9575723228131068,238187.76381796336,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,5,0,4753,359,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,48.5,0.8410238273215767,0.7496673858694738,-0.9575723228131068,238187.76381796336,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,5,0,4753,359,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,49.0,0.8333565432775205,0.7488511120362266,-0.9610164059449859,218852.77981750004,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,5,0,4775,337,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,49.5,0.8333565432775205,0.7488511120362266,-0.9610164059449859,218852.77981750004,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,5,0,4775,337,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,50.0,0.8233330645621142,0.7486848365500889,-0.9625131956400785,195818.30948364563,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,5,0,4784,328,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
0.0,50.5,0.8254452126225116,0.7485957404483875,-0.9625131956400785,200471.6013408787,2005-12-20,2026-04-17,160,159,79,19,61,0,0,132,92,92,5,0,4785,327,0.0075,0.0,4058,0.047217812435010435,2010-03-11,^SOX,SOXX,2021-08-25
