episode_id,entry_date,exit_date,entry_index,exit_index,holding_days,days_since_previous_exit,calendar_days_since_previous_exit,episode_return,episode_return_pct,entry_rsi,exit_rsi,entry_tqqq_open,exit_tqqq_open,tqqq_open_return_during_episode,is_win,pre5_tqqq_open_return,pre10_tqqq_open_return,pre20_tqqq_open_return,episode_tqqq_open_return,max_rsi_during_episode,min_rsi_during_episode,rsi_change,max_tqqq_open_return_from_entry,min_tqqq_open_return_from_entry
13,2011-01-27,2011-01-28,241,242,2,6.0,8.0,0.1146951435985075,11.469514359850752,70.95093941645706,71.88471020439793,0.4192314090312199,0.4225070463642838,0.0078134349251965,True,0.016708957772699984,0.009392565538639097,0.09754194443999453,0.007813434925196594,71.88471020439793,70.95093941645706,0.9337707879408725,0.007813434925196594,0.0
14,2011-02-09,2011-02-09,250,250,1,8.0,12.0,-0.0347929081054111,-3.4792908105411136,69.52989373271774,69.52989373271774,0.4380138059145149,0.4380138059145149,0.0,False,0.03798312694424211,0.05165393544641339,0.06817565864636377,0.0,69.52989373271774,69.52989373271774,0.0,0.0,0.0
15,2011-02-14,2011-02-22,253,258,6,3.0,5.0,0.3277125115268997,32.77125115268997,70.95041029964872,70.06442786279221,0.4493276522300661,0.4382120441045712,-0.0247383130557997,True,0.018947398083495548,0.11296912417687865,0.06285662856275942,-0.024738313055799765,73.07093845553149,69.19117608333433,-0.8859824368565086,0.0221961830462436,-0.024738313055799765
16,2011-05-02,2011-05-02,306,306,1,48.0,69.0,0.0548699167233992,5.486991672339925,69.66591528462936,69.66591528462936,0.4605414612031109,0.4605414612031109,0.0,True,0.03261176630557561,0.13753142316663913,0.06730131798853556,0.0,69.66591528462936,69.66591528462936,0.0,0.0,0.0
17,2012-01-26,2012-01-26,492,492,1,186.0,269.0,0.0761994130446275,7.619941304462752,71.63066046241508,71.63066046241508,0.431612354841603,0.431612354841603,0.0,True,0.027082803032353553,0.12010949560812323,0.2424294830983993,0.0,71.63066046241508,71.63066046241508,0.0,0.0,0.0
18,2012-02-06,2012-02-10,499,503,5,7.0,11.0,0.2883116310193823,28.83116310193823,73.14873626340497,74.68074450506235,0.4554308904769339,0.4701192656968059,0.0322516006863085,True,0.09722617218306695,0.10316349458955454,0.22808172500524204,0.0322516006863085,74.79392219172966,73.14873626340497,1.5320082416573797,0.0429292312036611,0.0
19,2012-02-14,2012-02-15,505,506,2,2.0,4.0,0.1140305691886898,11.40305691886898,70.29749388418067,69.64913253512356,0.4799440332543752,0.4938875066502889,0.0290522903292842,True,0.04691854258292394,0.11080406537459742,0.22768860198537966,0.029052290329284247,70.29749388418067,69.64913253512356,-0.6483613490571116,0.029052290329284247,0.0
20,2012-02-21,2012-02-22,509,510,2,3.0,6.0,-0.0025042990195786,-0.2504299019578604,70.48008364315386,70.73530235095461,0.493590262886122,0.4928460585834622,-0.0015077370009455,False,0.032942013817419236,0.0898896042061299,0.2027187576131566,-0.0015077370009455304,70.73530235095461,70.48008364315386,0.2552187078007506,0.0,-0.0015077370009455304
21,2012-02-27,2012-02-29,513,515,3,3.0,5.0,-0.1255671088687745,-12.556710886877454,69.64955828989476,72.64138957758855,0.4948307126293065,0.5226193047002995,0.0561577755013162,False,0.012894450939857416,0.06945160608465284,0.1993365691468918,0.05615777550131629,72.64138957758855,69.64955828989476,2.991831287693799,0.05615777550131629,0.0
22,2012-03-02,2012-03-02,517,517,1,2.0,2.0,0.0211509749259681,2.115097492596818,70.02586699046267,70.02586699046267,0.5249020333783375,0.5249020333783375,0.0,True,0.03464436635085555,0.08948300673592025,0.1746975338975949,0.0,70.02586699046267,70.02586699046267,0.0,0.0,0.0
23,2012-03-14,2012-03-21,525,530,6,8.0,12.0,-0.2433073533575526,-24.33073533575526,69.73156107157598,69.91869974245941,0.5599342964269478,0.5837033931342864,0.0424497960903875,False,0.07349468308519524,0.02905329121379796,0.12055381104960783,0.04244979609038757,73.02539870667133,68.54790342453668,0.18713867088342795,0.04244979609038757,0.0
24,2012-09-14,2012-09-24,653,659,7,123.0,177.0,0.0044740213311205,0.4474021331120514,73.31892443540397,69.54934639512014,0.6311920385881686,0.6286117721365598,-0.004087926168049,True,-0.029316593754369458,0.024172048784806277,0.05172764862972423,-0.004087926168049094,74.47806834738736,69.54934639512014,-3.7695780402838324,0.03647819027097721,-0.004087926168049094
25,2013-01-23,2013-01-31,740,746,7,81.0,121.0,0.0936457680382187,9.364576803821878,71.13002117957546,69.39363229280139,0.5702565038174121,0.555766135284817,-0.0254102643908376,True,0.022636847757674827,0.022636852728907808,0.10314525617860237,-0.0254102643908376,74.45537675070803,69.39363229280139,-1.7363888867740798,0.0,-0.03898495002544755
26,2013-02-04,2013-02-04,748,748,1,2.0,4.0,0.0590242709529433,5.902427095294338,71.67717128680772,71.67717128680772,0.5616217963410394,0.5616217963410394,0.0,True,0.01408958942802152,0.013728585395296422,0.01863292191928312,0.0,71.67717128680772,71.67717128680772,0.0,0.0,0.0
27,2013-02-20,2013-02-20,759,759,1,11.0,16.0,0.1922613637824564,19.22613637824564,70.98113979253807,70.98113979253807,0.585142974957243,0.585142974957243,0.0,True,-0.002060355331348296,0.050804511864279034,0.029219747485967007,0.0,70.98113979253807,70.98113979253807,0.0,0.0,0.0
28,2013-03-15,2013-03-15,776,776,1,17.0,23.0,-0.0102719155716044,-1.027191557160445,70.04482322308792,70.04482322308792,0.6004260113586362,0.6004260113586362,0.0,False,-0.002476808378666595,0.09138441828930466,0.050407830521921104,0.0,70.04482322308792,70.04482322308792,0.0,0.0,0.0
29,2013-05-15,2013-05-22,818,823,6,42.0,61.0,0.0341404565177503,3.414045651775033,70.78831556569122,72.56566294587955,0.7223970443725939,0.7506818721458821,0.0391541299810462,True,0.03564731393986276,0.10523063686224488,0.19228958586912204,0.03915412998104628,72.90812018176455,69.134835246206,1.7773473801883313,0.03915412998104628,0.0
30,2013-09-19,2013-09-20,906,907,2,83.0,120.0,0.0641410475496224,6.4141047549622465,72.56528653589962,70.210016411744,0.9085791471916144,0.913938131707913,0.0058982032912191,True,0.014880261129348815,0.06758788900194967,0.12005111529293555,0.005898203291219151,72.56528653589962,70.210016411744,-2.3552701241556235,0.005898203291219151,0.0
31,2013-10-30,2013-10-30,935,935,1,28.0,40.0,0.0332331680281632,3.323316802816323,70.6053282454621,70.6053282454621,1.0466277221438305,1.0466277221438305,0.0,True,0.04142612179426308,0.12890317669384488,0.15438756991357483,0.0,70.6053282454621,70.6053282454621,0.0,0.0,0.0
32,2013-12-27,2013-12-27,975,975,1,40.0,58.0,0.0462925057220862,4.629250572208621,69.95152356813948,69.95152356813948,1.2274495760802464,1.2274495760802464,0.0,True,0.06624381379637168,0.09411253383535878,0.10885010697916497,0.0,69.95152356813948,69.95152356813948,0.0,0.0,0.0
33,2013-12-31,2013-12-31,977,977,1,2.0,4.0,0.0343124823025324,3.4312482302532477,69.57124271341809,69.57124271341809,1.2150449324326766,1.2150449324326766,0.0,True,0.005867473740354567,0.0846557082852053,0.06157375132502518,0.0,69.57124271341809,69.57124271341809,0.0,0.0,0.0
34,2014-06-06,2014-06-11,1085,1088,4,108.0,157.0,-0.0156969621887854,-1.5696962188785468,71.38709335129565,72.1980534293136,1.4172041093832586,1.4128380595571333,-0.0030807487765649,False,0.00891887039267858,0.09211752896843395,0.19335870537105282,-0.0030807487765649455,73.01074546365277,71.38709335129565,0.8109600780179562,0.006442645346244724,-0.0030807487765649455
35,2014-06-20,2014-06-24,1095,1097,3,7.0,9.0,0.0651860953505809,6.518609535058095,70.22221124318762,70.22515581148488,1.42931208119204,1.432884704221275,0.0024995402167562,True,0.021015800280320907,0.013865916454332217,0.14577413407809492,0.0024995402167562464,71.01325415188165,70.22221124318762,0.0029445682972664144,0.0024995402167562464,0.0
36,2014-07-03,2014-07-07,1104,1105,2,7.0,9.0,0.0704831311113569,7.048313111135696,70.47867247738625,72.55920924394823,1.5558095098606712,1.5641476487852213,0.0053593572167436,True,0.05292560589071704,0.06924874686987681,0.12178179047827697,0.005359357216743632,72.55920924394823,70.47867247738625,2.080536766561977,0.005359357216743632,0.0
37,2014-11-19,2014-11-19,1201,1201,1,96.0,135.0,0.0177119421246185,1.7711942124618574,70.89864683030314,70.89864683030314,1.9484846750205376,1.9484846750205376,0.0,True,0.033497208511024334,0.028872373924359263,0.1862176891241374,0.0,70.89864683030314,70.89864683030314,0.0,0.0,0.0
38,2014-11-21,2014-12-01,1203,1208,6,2.0,2.0,0.1231662307396919,12.31662307396919,71.77286348864742,69.4111210694179,2.006651486936837,2.072759045593261,0.0329442153192918,True,-0.003636916468678031,0.02556102762967072,0.15003579209491802,0.032944215319291814,74.94408869303129,69.4111210694179,-2.3617424192295147,0.03551647456737128,-0.012267431771142645
39,2015-11-04,2015-11-04,1442,1442,1,234.0,338.0,0.1128850206089531,11.288502060895311,69.79190865192457,69.79190865192457,2.5050166430679126,2.5050166430679126,0.0,True,0.02869337722929255,0.1594381965223044,0.26045485528654977,0.0,69.79190865192457,69.79190865192457,0.0,0.0,0.0
40,2016-04-04,2016-04-04,1544,1544,1,102.0,152.0,0.0660107733274717,6.601077332747174,70.44776831499675,70.44776831499675,2.097939884711242,2.097939884711242,0.0,True,0.027092752251316465,0.031083535082771174,0.0880448252019157,0.0,70.44776831499675,70.44776831499675,0.0,0.0,0.0
41,2016-12-08,2016-12-14,1718,1722,5,174.0,248.0,0.0036336303439625,0.3633630343962579,72.58435711063555,75.51540856538018,2.5036278296117263,2.6398488995732294,0.0544094726661625,True,-0.022937483898010425,-0.04884031296106761,0.018072726460402366,0.054409472666162584,76.06135117871345,72.58435711063555,2.931051454744633,0.054409472666162584,0.0
42,2016-12-16,2016-12-16,1724,1724,1,2.0,2.0,0.0063251424988723,0.6325142498872394,70.61715456450716,70.61715456450716,2.6436225203036328,2.6436225203036328,0.0,True,0.032119339850053,0.1258205367342351,0.08583404222291247,0.0,70.61715456450716,70.61715456450716,0.0,0.0,0.0
43,2016-12-20,2016-12-21,1726,1727,2,2.0,4.0,-0.0412849675876447,-4.128496758764477,69.62218898730134,70.49743856819808,2.6517631206887597,2.6638772129334383,0.0045683161328271,False,0.018360929415435212,0.08349862545414521,0.060850798409688434,0.004568316132827155,70.49743856819808,69.62218898730134,0.8752495808967353,0.004568316132827155,0.0
44,2017-02-13,2017-03-03,1762,1775,14,35.0,54.0,-0.0358753329209764,-3.5875332920976444,71.1153077950721,71.46689558630405,3.1493914113780153,3.361469547916993,0.067339402708977,False,0.042592873542647736,0.04481814462584155,0.10854818121971888,0.06733940270897709,80.7629056084354,71.1153077950721,0.3515877912319496,0.08650696497738464,0.0
45,2017-10-03,2017-10-18,1923,1934,12,148.0,214.0,-0.1592622858264425,-15.926228582644251,72.43726853032456,75.70829472894428,4.567213093459928,4.886917468918341,0.0699998815286759,False,0.04457000541887801,-0.004593683877300192,0.004812930659861436,0.06999988152867598,76.65176884314792,72.43726853032456,3.2710261986197224,0.06999988152867598,-0.0033045665652459144
46,2017-10-20,2017-10-24,1936,1938,3,2.0,2.0,0.104925641541351,10.49256415413511,77.41104455411616,71.07769227537476,4.858721316673595,4.768567961597977,-0.0185549549356206,True,-0.0076815524762385845,0.01986418641112775,0.0818550384448149,-0.01855495493562065,80.44548912703603,71.07769227537476,-6.333352278741401,0.0016347189100123227,-0.01855495493562065
47,2017-11-06,2017-11-08,1947,1949,3,9.0,13.0,-0.0037513564254909,-0.3751356425490959,70.08603146477324,69.29175695041863,5.261828192176725,5.328150329748559,0.0126043905558228,False,0.02457584468730878,0.0648765878881783,0.08832365540026532,0.012604390555822853,71.90348864637544,69.29175695041863,-0.7942745143546119,0.012604390555822853,0.0
48,2017-11-29,2017-12-05,1963,1967,5,14.0,21.0,0.0926047636435412,9.26047636435412,72.36779008980326,71.34785385507575,5.5870922065061706,5.177631130521443,-0.073286973053337,True,0.038152821698256956,0.06137075137868808,0.08640381787128248,-0.07328697305333709,76.40947002244425,71.34785385507575,-1.0199362347275098,0.0,-0.07328697305333709
49,2017-12-08,2017-12-22,1970,1980,11,3.0,3.0,-0.1801024956917654,-18.01024956917654,70.21201859223864,70.57157236031847,5.432998515895043,5.6871741418329265,0.0467836729927784,False,-0.013759561490070071,-0.04741383345972605,-0.0004523157413826029,0.04678367299277841,76.42847012443717,68.97762681154909,0.3595537680798344,0.06783620973971782,-0.007236996953966068
50,2017-12-28,2017-12-29,1983,1984,2,3.0,6.0,0.0047271836497753,0.4727183649775313,69.92113640907336,70.88745418908607,5.649841091179209,5.636337981055238,-0.0023899982151803,True,-0.03318239547945545,0.009015627005344307,0.0024168431221693876,-0.002389998215180378,70.88745418908607,69.92113640907336,0.9663177800127158,0.0,-0.002389998215180378
51,2018-01-04,2018-01-29,1987,2003,17,3.0,6.0,0.292955646906744,29.295564690674404,73.91348687759634,83.58084554308698,6.031502119637399,7.184822226907882,0.1912160659805617,True,0.038363408599576765,0.0023960338476389786,0.12318802023473707,0.19121606598056173,84.88112154570427,73.91348687759634,9.667358665490639,0.19121606598056173,0.0
52,2018-08-30,2018-08-30,2152,2152,1,149.0,213.0,0.038838792916128,3.8838792916128018,69.55645315714173,69.55645315714173,8.585564746027908,8.585564746027908,0.0,True,0.06892395428230103,0.07103770661110098,0.15615800422753323,0.0,69.55645315714173,69.55645315714173,0.0,0.0,0.0
53,2018-09-21,2018-09-21,2167,2167,1,15.0,22.0,0.0128671273250113,1.2867127325011385,69.51367773151308,69.51367773151308,8.371107213712698,8.371107213712698,0.0,True,-0.01389873853380974,0.05293768284312028,0.044785119623125924,0.0,69.51367773151308,69.51367773151308,0.0,0.0,0.0
54,2019-02-25,2019-02-25,2272,2272,1,105.0,157.0,0.1088581808181219,10.885818081812191,71.28649980471617,71.28649980471617,6.205087466273493,6.205087466273493,0.0,True,-0.00890896456385648,0.09516537978153483,0.1310441344731379,0.0,71.28649980471617,71.28649980471617,0.0,0.0,0.0
55,2019-03-04,2019-03-04,2277,2277,1,5.0,7.0,0.0976973512471288,9.769735124712886,71.10653239747764,71.10653239747764,6.3196201673655965,6.3196201673655965,0.0,True,0.002114787083851377,0.03187474679957836,0.12473015621064665,0.0,71.10653239747764,71.10653239747764,0.0,0.0,0.0
56,2019-04-15,2019-04-17,2307,2309,3,30.0,42.0,-0.0009148195553226,-0.0914819555322687,69.55233309604455,70.70475615275528,7.455669422838402,7.681237495415469,0.0302545700170264,False,0.02324816337982183,0.07204127780582903,0.12917062615678931,0.030254570017026472,70.70475615275528,69.55233309604455,1.152423056710731,0.030254570017026472,0.0
57,2019-04-24,2019-04-25,2313,2314,2,4.0,7.0,0.0739348552868217,7.393485528682176,73.08725813990102,70.30345984542244,8.008250797452424,8.088212442609667,0.0099849077132647,True,0.029453457439561292,0.061560715284421974,0.1467628110621686,0.009984907713264768,73.08725813990102,70.30345984542244,-2.7837982944785864,0.009984907713264768,0.0
58,2019-04-29,2019-05-01,2316,2318,3,2.0,4.0,0.0686728822113991,6.867288221139911,72.42720298166788,74.83357372819476,8.027347474450167,8.034508205538293,0.0008920419990434,True,0.05795710366458762,0.06895987694497685,0.17976345810718786,0.0008920419990434691,74.83357372819476,69.72074450989915,2.406370746526889,0.0008920419990434691,-0.018733506387279997
59,2019-07-15,2019-07-16,2369,2370,2,51.0,75.0,0.0001763760325996,0.0176376032599678,71.51125754010457,70.02701278489428,8.230238722127792,8.21710934993137,-0.0015952601910711,True,0.042599094454565334,0.08986758089631741,0.17539586815740815,-0.0015952601910711461,71.51125754010457,70.02701278489428,-1.484244755210284,0.0,-0.0015952601910711461
60,2019-11-15,2019-11-20,2457,2460,4,87.0,122.0,-0.004490430035675,-0.4490430035675063,71.95930145712138,70.51779620809378,8.964227380212924,8.992871859212807,0.0031954208416344,False,0.011330353698304485,0.04244385357023628,0.11536116342380787,0.0031954208416344887,75.30999860653776,70.51779620809378,-1.4415052490275997,0.01810685348120833,-6.686696452096186e-08
61,2019-11-26,2019-12-02,2464,2467,4,4.0,6.0,0.119511740489292,11.951174048929204,72.24469924505385,69.94955717323826,9.179054825561265,9.27811106659455,0.0107915512997525,True,-0.01765418456990453,0.02176265376340969,0.08008599869537036,0.010791551299752511,74.2556820968689,69.94955717323826,-2.29514207181559,0.016902763474073268,0.0
62,2019-12-16,2019-12-30,2477,2486,10,10.0,14.0,0.1291558408089768,12.91558408089768,69.83662385875687,78.44291252585455,9.717312475865585,10.474187423431722,0.0778893289112552,True,0.024257186028690647,0.015693449127822445,0.05125809854196284,0.07788932891125522,79.46188429307465,69.83662385875687,8.606288667097687,0.09361578684370642,0.0
63,2020-01-02,2020-01-02,2488,2488,1,2.0,3.0,-0.0021107445151159,-0.2110744515115947,73.38366769190144,73.38366769190144,10.591189959300344,10.591189959300344,0.0,False,-0.007562484922472579,0.03343629918609903,0.1802329847451134,0.0,73.38366769190144,73.38366769190144,0.0,0.0,0.0
64,2020-01-09,2020-01-24,2493,2503,11,5.0,7.0,0.0227754333180119,2.2775433318011906,69.95676886321014,74.93065626667536,11.25022667462319,12.285350626616404,0.0920091640756104,True,0.014090697536978336,0.04665504825978828,0.1771423337576723,0.09200916407561044,75.80799611477688,68.75974245410714,4.973887403465213,0.09200916407561044,0.0
65,2020-06-05,2020-06-10,2595,2598,4,92.0,133.0,0.1353968805484791,13.53968805484791,70.81683932366565,71.21909741265128,10.25570086849586,11.45677475595612,0.1171128041721458,True,0.0773362612098758,0.06142285552007798,0.20047336409335204,0.11711280417214587,72.81381120688474,70.81683932366565,0.40225808898563287,0.11711280417214587,0.0
66,2020-08-11,2020-08-11,2641,2641,1,43.0,62.0,0.1255041588505629,12.5504158850563,70.76589262681465,70.76589262681465,14.751968277352434,14.751968277352434,0.0,True,0.032030462776000634,0.1457507260206401,0.1829165178157659,0.0,70.76589262681465,70.76589262681465,0.0,0.0,0.0
67,2020-08-24,2020-09-03,2650,2658,9,9.0,13.0,0.826302928474959,82.6302928474959,70.8427689009257,78.42438156342658,17.456181847722508,19.90608727307198,0.1403460073182674,True,0.06768302693885309,0.0894947529310599,0.2769130667057931,0.1403460073182674,80.52307999153653,70.8427689009257,7.5816126625008735,0.20019129601829677,-0.023117399567500696
68,2021-04-12,2021-04-20,2808,2814,7,150.0,221.0,-0.009199853897238,-0.9199853897238096,71.32927544676244,68.76555612666918,25.382559950183648,25.800428538098167,0.0164628228490206,False,0.059158692721065664,0.2278093589044543,0.19330044135575997,0.016462822849020675,73.66093166924352,68.76555612666918,-2.5637193200932558,0.052775122728190293,0.0
69,2021-07-06,2021-07-07,2867,2868,2,53.0,77.0,0.0795647567508064,7.956475675080643,72.36964170594656,70.33695067227488,30.43280100058926,31.256600578999866,0.0270694629256982,True,0.049423329756046686,0.126638350599092,0.20506627340557104,0.02706946292569823,72.36964170594656,70.33695067227488,-2.032691033671682,0.02706946292569823,0.0
70,2021-11-03,2021-11-10,2952,2957,6,84.0,119.0,0.100788119645782,10.078811964578204,70.86198383483489,68.7846031603534,38.04757073156916,38.85464761900147,0.0212123105868269,True,0.057400362802180416,0.08739257131957556,0.29743894897596723,0.021212310586826932,77.16263514036106,68.7846031603534,-2.077380674481489,0.0823397244766979,0.0
71,2021-11-17,2021-11-17,2962,2962,1,5.0,7.0,0.0388260373874842,3.8826037387484247,69.99675488486724,69.99675488486724,40.40435624915608,40.40435624915608,0.0,True,0.009648678419942103,0.031065659770165288,0.14495754002275474,0.0,69.99675488486724,69.99675488486724,0.0,0.0,0.0
72,2022-08-15,2022-08-16,3147,3148,2,185.0,271.0,-0.0493251055447592,-4.932510554475922,70.18809123016933,71.6093685669527,17.980308005359795,18.41488664606714,0.024169699461088,False,0.028089893318665737,0.11653440028677142,0.3256067319980698,0.024169699461088046,71.6093685669527,70.18809123016933,1.421277336783362,0.024169699461088046,0.0
73,2023-06-13,2023-06-20,3355,3359,5,207.0,301.0,-0.0425014416002035,-4.250144160020353,70.78661964503388,70.09442081127062,19.00947616366756,19.453695151119803,0.0233682918786193,False,0.012537594728311952,0.023134090198442037,0.28769509612488164,0.02336829187861933,77.35217028181597,70.09442081127062,-0.692198833763257,0.07721629955646003,-0.0005078547357372232
74,2023-07-14,2023-07-20,3376,3380,5,17.0,24.0,-0.0156228956371125,-1.56228956371125,71.13058036322423,72.23887759958356,21.41878770056825,21.874096560244787,0.0212574523844064,False,0.07041540811148139,0.09298762746469214,0.09672313497191087,0.02125745238440646,74.85235374257498,70.07069748127785,1.1082972363593342,0.0567617173146846,0.0
75,2023-07-25,2023-07-27,3383,3385,3,3.0,5.0,0.0472327330006496,4.723273300064967,70.08339103914409,74.33567582035158,20.86660836674211,21.849880125064487,0.0471217814146331,True,-0.045313188449367825,0.07396296661644541,0.10887508579790595,0.04712178141463319,74.33567582035158,69.17661194614135,4.252284781207493,0.04712178141463319,0.0
76,2023-11-21,2023-11-27,3467,3470,4,82.0,117.0,-0.1218302622947432,-12.183026229474326,70.01264185685275,70.61496066899255,21.431049892879756,21.39216131187298,-0.0018145905684116,False,0.016011434541983283,0.12516297427749357,0.23638955157030916,-0.0018145905684116004,71.18353098475339,70.01264185685275,0.6023188121397993,0.010886578586364104,-0.0018145905684116004
77,2023-11-29,2023-11-30,3472,3473,2,2.0,2.0,0.0384681383153564,3.846813831535645,71.70904190260329,69.59995151702435,21.990035544537303,21.53312517795479,-0.020778064030734,True,-0.0065777053173454725,0.031316191791246784,0.3551980377139785,-0.02077806403073401,71.70904190260329,69.59995151702435,-2.109090385578938,0.0,-0.02077806403073401
78,2023-12-12,2023-12-29,3481,3493,13,8.0,12.0,-0.0941302236806698,-9.41302236806698,70.10829405896807,73.2893342764625,22.349728392907636,25.084171454041577,0.122347932514548,False,0.055778797893437426,0.01986309717066903,0.10981342911706471,0.12234793251454801,81.15954599242674,68.57293810160638,3.1810402174944272,0.13414376808257722,0.0
79,2024-01-24,2024-01-30,3509,3513,5,16.0,26.0,0.096695089220625,9.669508922062509,72.31219846113672,74.92862913399057,27.803492500612677,27.676562987439706,-0.0045652362979281,True,0.12105141627539062,0.1542171613246286,0.08715415441579144,-0.004565236297928155,74.92862913399057,71.6415996170096,2.616430672853852,0.00544333706451039,-0.02352924544527224
80,2024-02-08,2024-02-12,3520,3522,3,7.0,9.0,0.0526811220970888,5.268112209708886,70.6221812779543,73.11653429482229,28.467462349509397,29.39505587934944,0.0325843420271012,True,0.08256715007188786,0.007509754274826808,0.1732764113207108,0.032584342027101254,73.11653429482229,70.6221812779543,2.49435301686799,0.032584342027101254,0.0
81,2024-03-21,2024-03-21,3549,3549,1,27.0,38.0,0.0426396178643153,4.263961786431536,69.64662481145015,69.64662481145015,31.235617700301503,31.235617700301503,0.0,True,-0.009581863003443214,-0.02052403284366755,0.025633687804445193,0.0,69.64662481145015,69.64662481145015,0.0,0.0,0.0
82,2024-05-23,2024-05-23,3593,3593,1,44.0,63.0,0.1057245861871611,10.57245861871612,69.81074764510174,69.81074764510174,32.58303750770375,32.58303750770375,0.0,True,0.020991171198889713,0.10581204453455051,0.27092333070574126,0.0,69.81074764510174,69.81074764510174,0.0,0.0,0.0
83,2024-06-12,2024-06-25,3606,3614,9,13.0,20.0,0.0403905694295758,4.039056942957586,70.68588868743745,68.67485191850679,34.79279988891677,35.66495335106524,0.0250670674660564,True,0.033783739167994487,0.04794510501749549,0.13409689424851057,0.02506706746605647,77.8761640304906,68.67485191850679,-2.0110367689306656,0.09083228411577138,0.0
