date,sp500_factset_forward_report_date,sp500_price,sp500_forward_eps_4q_sum,sp500_forward_pe_factset_pdf_ocr,sp500_factset_trailing_report_date,sp500_trailing_eps_4q_sum,sp500_trailing_pe_factset_pdf_ocr,source
2021-11-24,2021-11-19,4701.4599609375,215.34,21.832729455454164,2021-11-19,197.95,23.75074494032584,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2021-11-26,2021-11-19,4594.6201171875,215.34,21.33658455088465,2021-11-19,197.95,23.21101347404648,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2021-11-29,2021-11-19,4655.27001953125,215.34,21.61823172439514,2021-11-19,197.95,23.5174034833607,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2021-11-30,2021-11-19,4567.0,215.34,21.20832172378564,2021-11-19,197.95,23.07148269765092,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2021-12-01,2021-11-19,4513.0400390625,215.34,20.957741427800222,2021-11-19,197.95,22.79888880556959,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2021-12-02,2021-11-19,4577.10009765625,215.34,21.255224749959368,2021-11-19,197.95,23.122506176591312,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2021-12-03,2021-11-19,4538.43017578125,215.34,21.075648629057536,2021-11-19,197.95,22.927154209554185,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2021-12-06,2021-11-19,4591.669921875,215.34,21.322884377612148,2021-11-19,197.95,23.19610973415004,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2021-12-07,2021-11-19,4686.75,215.34,21.76441905823349,2021-11-19,197.95,23.676433442788586,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2021-12-08,2021-11-19,4701.2099609375,215.34,21.831568500684963,2021-11-19,197.95,23.749481995137664,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2021-12-09,2021-11-19,4667.4501953125,215.34,21.67479425704699,2021-11-19,197.95,23.578935060937106,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2021-12-10,2021-12-10,4712.02001953125,215.59,21.856394171952548,2021-12-10,198.01,23.7968790441455,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2021-12-13,2021-12-10,4668.97021484375,215.59,21.656710491413097,2021-12-10,198.01,23.579466768565982,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2021-12-14,2021-12-10,4634.08984375,215.59,21.494920189943876,2021-12-10,198.01,23.403312174890157,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2021-12-15,2021-12-10,4709.85009765625,215.59,21.8463291324099,2021-12-10,198.01,23.785920396223677,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2021-12-16,2021-12-10,4668.669921875,215.59,21.65531760227747,2021-12-10,198.01,23.577950214004343,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2021-12-17,2021-12-10,4620.64013671875,215.59,21.432534610690432,2021-12-10,198.01,23.3353877921254,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2021-12-20,2021-12-10,4568.02001953125,215.59,21.188459666641545,2021-12-10,198.01,23.069643045963588,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2021-12-21,2021-12-10,4649.22998046875,215.59,21.56514671584373,2021-12-10,198.01,23.479773650162873,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2021-12-22,2021-12-10,4696.56005859375,215.59,21.78468416250174,2021-12-10,198.01,23.71880237661608,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2021-12-23,2021-12-10,4725.7900390625,215.59,21.92026549961733,2021-12-10,198.01,23.866421085109337,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2021-12-27,2021-12-10,4791.18994140625,215.59,22.223618634474,2021-12-10,198.01,24.196706941095147,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2021-12-28,2021-12-10,4786.35009765625,215.59,22.20116933835637,2021-12-10,198.01,24.172264520257816,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2021-12-29,2021-12-10,4793.06005859375,215.59,22.232293049741408,2021-12-10,198.01,24.20615150039771,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2021-12-30,2021-12-10,4778.72998046875,215.59,22.165823927217172,2021-12-10,198.01,24.133781023527852,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2021-12-31,2021-12-10,4766.18017578125,215.59,22.107612485649845,2021-12-10,198.01,24.070401372563257,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-01-03,2021-12-10,4796.56005859375,222.51,21.556604460895016,2021-12-10,206.8,23.194197575404974,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-01-04,2021-12-10,4793.5400390625,222.51,21.543031949406767,2021-12-10,206.8,23.179593999335104,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-01-05,2021-12-10,4700.580078125,222.51,21.12525314873489,2021-12-10,206.8,22.730077747219536,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-01-06,2021-12-10,4696.0498046875,222.51,21.104893284290593,2021-12-10,206.8,22.708171202550773,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-01-07,2021-12-10,4677.02978515625,222.51,21.01941389221271,2021-12-10,206.8,22.61619818740933,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-01-10,2021-12-10,4670.2900390625,222.51,20.989124259864727,2021-12-10,206.8,22.583607538986943,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-01-11,2021-12-10,4713.06982421875,222.51,21.181384316294775,2021-12-10,206.8,22.79047303780827,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-01-12,2021-12-10,4726.35009765625,222.51,21.241068256061528,2021-12-10,206.8,22.854690994469298,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-01-13,2022-01-13,4659.02978515625,223.75,20.822479486731844,2022-01-13,207.03,22.5041287985135,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-01-14,2022-01-13,4662.85009765625,223.75,20.83955350907821,2022-01-13,207.03,22.522581740116166,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-01-18,2022-01-13,4577.10986328125,223.75,20.456356930865923,2022-01-13,207.03,22.10843773019007,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-01-19,2022-01-13,4532.759765625,223.75,20.258144203910614,2022-01-13,207.03,21.89421709715983,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-01-20,2022-01-13,4482.72998046875,223.75,20.034547398743015,2022-01-13,207.03,21.652562336225422,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-01-21,2022-01-13,4397.93994140625,223.75,19.65559750349162,2022-01-13,207.03,21.243007976651935,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-01-24,2022-01-13,4410.1298828125,223.75,19.71007768854749,2022-01-13,207.03,21.301888049135393,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-01-25,2022-01-13,4356.4501953125,223.75,19.47016847067039,2022-01-13,207.03,21.042603464775635,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-01-26,2022-01-13,4349.93017578125,223.75,19.44102871857542,2022-01-13,207.03,21.01111035010023,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-01-27,2022-01-13,4326.509765625,223.75,19.33635649441341,2022-01-13,207.03,20.897984667077235,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-01-28,2022-01-28,4431.85009765625,223.53,19.82664562992104,2022-01-28,207.77,21.33055829838884,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-01-31,2022-01-28,4515.5498046875,223.53,20.20109070231065,2022-01-28,207.77,21.733406192845457,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-02-01,2022-01-28,4546.5400390625,223.53,20.33973085967208,2022-01-28,207.77,21.882562636870095,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-02-02,2022-01-28,4589.3798828125,223.53,20.531382287892004,2022-01-28,207.77,22.08875142134331,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-02-03,2022-01-28,4477.43994140625,223.53,20.030599657344652,2022-01-28,207.77,21.54998287243707,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-02-04,2022-02-04,4500.52978515625,224.42,20.05404948380826,2022-02-04,208.85,21.549101197779507,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-02-07,2022-02-04,4483.8701171875,224.42,19.979815155456286,2022-02-04,208.85,21.46933261760833,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-02-08,2022-02-04,4521.5400390625,224.42,20.14766972222841,2022-02-04,208.85,21.649700929195596,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-02-09,2022-02-04,4587.18017578125,224.42,20.4401576320348,2022-02-04,208.85,21.96399413828705,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-02-10,2022-02-04,4504.080078125,224.42,20.069869343752785,2022-02-04,208.85,21.566100445894183,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-02-11,2022-02-11,4418.64013671875,225.17,19.623573907353332,2022-02-11,210.54,20.987176482942672,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-02-14,2022-02-11,4401.669921875,225.17,19.548207673646576,2022-02-11,210.54,20.906573201648143,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-02-15,2022-02-11,4471.06982421875,225.17,19.856418813424305,2022-02-11,210.54,21.236201311953785,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-02-16,2022-02-11,4475.009765625,225.17,19.87391644368699,2022-02-11,210.54,21.254914817255628,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-02-17,2022-02-11,4380.259765625,225.17,19.453123265199626,2022-02-11,210.54,20.80488156941674,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-02-18,2022-02-18,4348.8701171875,225.41,19.29315521577348,2022-02-18,210.88,20.62248727801356,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-02-22,2022-02-18,4304.759765625,225.41,19.09746579843397,2022-02-18,210.88,20.41331451832796,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-02-23,2022-02-18,4225.5,225.41,18.7458409121157,2022-02-18,210.88,20.037462063732928,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-02-24,2022-02-18,4288.7001953125,225.41,19.02621975649927,2022-02-18,210.88,20.337159499774753,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-02-25,2022-02-25,4384.64990234375,225.26,19.46484019508013,2022-02-25,210.96,20.78427143697265,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-02-28,2022-02-25,4373.93994140625,225.26,19.417295309447972,2022-02-25,210.96,20.733503704049344,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-03-01,2022-02-25,4306.259765625,225.26,19.116841719013586,2022-02-25,210.96,20.412683758176904,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-03-02,2022-02-25,4386.5400390625,225.26,19.47323110655465,2022-02-25,210.96,20.793231129420267,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-03-03,2022-02-25,4363.490234375,225.26,19.37090577277369,2022-02-25,210.96,20.683969635831435,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-03-04,2022-03-04,4328.8701171875,225.54,19.193358682218232,2022-03-04,211.15,20.501397666054935,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-03-07,2022-03-04,4201.08984375,225.54,18.6268060820697,2022-03-04,211.15,19.89623416410135,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-03-08,2022-03-04,4170.7001953125,225.54,18.492064358040704,2022-03-04,211.15,19.752309710217855,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-03-09,2022-03-04,4277.8798828125,225.54,18.967278011938017,2022-03-04,211.15,20.259909461579447,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-03-10,2022-03-04,4259.52001953125,225.54,18.8858739892314,2022-03-04,211.15,20.172957705570685,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-03-11,2022-03-11,4204.31005859375,226.17,18.58915885658465,2022-03-11,211.16,19.910542046759566,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-03-14,2022-03-11,4173.10986328125,226.17,18.451208662869742,2022-03-11,211.16,19.762785865131892,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-03-15,2022-03-11,4262.4501953125,226.17,18.84622273207101,2022-03-11,211.16,20.185878932148608,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-03-16,2022-03-11,4357.85986328125,226.17,19.26807208418999,2022-03-11,211.16,20.637714828950795,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-03-17,2022-03-11,4411.669921875,226.17,19.505990723239155,2022-03-11,211.16,20.892545566750332,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-03-18,2022-03-18,4463.1201171875,226.95,19.6656537439414,2022-03-18,211.09,21.14320961290208,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-03-21,2022-03-18,4461.18017578125,226.95,19.657105863764045,2022-03-18,211.09,21.134019497755695,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-03-22,2022-03-18,4511.60986328125,226.95,19.87931202150804,2022-03-18,211.09,21.37292085499668,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-03-23,2022-03-18,4456.240234375,226.95,19.635339212932365,2022-03-18,211.09,21.110617435098774,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-03-24,2022-03-18,4520.16015625,226.95,19.916986808768453,2022-03-18,211.09,21.413426293287223,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-03-25,2022-03-25,4543.06005859375,227.23,19.99322298373344,2022-03-25,211.09,21.521910363322515,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-03-28,2022-03-25,4575.52001953125,227.23,20.13607366778704,2022-03-25,211.09,21.675683450335164,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-03-29,2022-03-25,4631.60009765625,227.23,20.38287240970052,2022-03-25,211.09,21.941352492568335,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-03-30,2022-03-25,4602.4501953125,227.23,20.254588722054745,2022-03-25,211.09,21.80326019855275,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-03-31,2022-03-25,4530.41015625,227.23,19.93755294745412,2022-03-25,211.09,21.461983780614904,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-04-01,2022-04-01,4545.85986328125,233.49,19.469184390257613,2022-04-01,213.85,21.25723574131985,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-04-04,2022-04-01,4582.64013671875,233.49,19.626708367462204,2022-04-01,213.85,21.429226732376662,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-04-05,2022-04-01,4525.1201171875,233.49,19.380359403775323,2022-04-01,213.85,21.16025306143325,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-04-06,2022-04-01,4481.14990234375,233.49,19.192042067513597,2022-04-01,213.85,20.95464064691957,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-04-07,2022-04-01,4500.2099609375,233.49,19.273673223424986,2022-04-01,213.85,21.043768814297405,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-04-08,2022-04-08,4488.27978515625,234.24,19.161030503570057,2022-04-08,211.08,21.263406221130616,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-04-11,2022-04-08,4412.52978515625,234.24,18.83764423307825,2022-04-08,211.08,20.904537545746877,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-04-12,2022-04-08,4397.4501953125,234.24,18.773267568786288,2022-04-08,211.08,20.83309738162071,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-04-13,2022-04-08,4446.58984375,234.24,18.98305090398736,2022-04-08,211.08,21.06589844490241,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-04-14,2022-04-14,4392.58984375,234.35,18.74371599637295,2022-04-14,213.65,20.559746518839223,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-04-18,2022-04-14,4391.68994140625,234.35,18.73987600344037,2022-04-14,213.65,20.55553447884975,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-04-19,2022-04-14,4462.2099609375,234.35,19.040793517975253,2022-04-14,213.65,20.88560711882752,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-04-20,2022-04-14,4459.4501953125,234.35,19.029017261841265,2022-04-14,213.65,20.872689891469697,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-04-21,2022-04-14,4393.66015625,234.35,18.74828315020269,2022-04-14,213.65,20.56475617247835,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-04-22,2022-04-22,4271.77978515625,236.0,18.100761801509535,2022-04-22,214.62,19.903922212078324,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-04-25,2022-04-22,4296.1201171875,236.0,18.203898801641948,2022-04-22,214.62,20.017333506604697,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-04-26,2022-04-22,4175.2001953125,236.0,17.691526251324152,2022-04-22,214.62,19.453919463761533,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-04-27,2022-04-22,4183.9599609375,236.0,17.728643902277543,2022-04-22,214.62,19.494734698245736,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-04-28,2022-04-22,4287.5,236.0,18.16737288135593,2022-04-22,214.62,19.977168949771688,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-04-29,2022-04-29,4131.93017578125,235.95,17.511888856881754,2022-04-29,215.42,19.180810397276257,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-05-02,2022-04-29,4155.3798828125,235.95,17.61127307824751,2022-04-29,215.42,19.289666153618512,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-05-03,2022-04-29,4175.47998046875,235.95,17.696461031865862,2022-04-29,215.42,19.382972706660247,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-05-04,2022-04-29,4300.169921875,235.95,18.22492020290316,2022-04-29,215.42,19.961795199494013,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-05-05,2022-04-29,4146.8701171875,235.95,17.57520710823268,2022-04-29,215.42,19.250163017303407,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-05-06,2022-05-06,4123.33984375,234.99,17.546873670156177,2022-05-06,215.66,19.119632030742835,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-05-09,2022-05-06,3991.239990234375,234.99,16.98472271260213,2022-05-06,215.66,18.507094455320296,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-05-10,2022-05-06,4001.050048828125,234.99,17.026469419243902,2022-05-06,215.66,18.552582995586224,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-05-11,2022-05-06,3935.179931640625,234.99,16.74615912013543,2022-05-06,215.66,18.24714797199585,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-05-12,2022-05-06,3930.080078125,234.99,16.724456692306056,2022-05-06,215.66,18.223500315890753,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-05-13,2022-05-13,4023.889892578125,234.76,17.140440844173305,2022-05-13,215.97,18.63170761021496,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-05-16,2022-05-13,4008.010009765625,234.76,17.072797792492867,2022-05-13,215.97,18.5581794219828,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-05-17,2022-05-13,4088.85009765625,234.76,17.417149845187637,2022-05-13,215.97,18.932491075872807,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-05-18,2022-05-13,3923.679931640625,234.76,16.713579535017146,2022-05-13,215.97,18.167708161506805,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-05-19,2022-05-13,3900.7900390625,234.76,16.61607615889632,2022-05-13,215.97,18.061721716268465,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-05-20,2022-05-20,3901.360107421875,234.76,16.618504461670963,2022-05-20,216.01,18.061016191018357,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-05-23,2022-05-20,3973.75,234.76,16.926861475549497,2022-05-20,216.01,18.39613906763576,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-05-24,2022-05-20,3941.47998046875,234.76,16.7894018592126,2022-05-20,216.01,18.24674774533008,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-05-25,2022-05-20,3978.72998046875,234.76,16.94807454621209,2022-05-20,216.01,18.41919346543563,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-05-26,2022-05-20,4057.840087890625,234.76,17.285057453955638,2022-05-20,216.01,18.78542700750255,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-05-27,2022-05-27,4158.240234375,235.0,17.694639295212767,2022-05-27,216.07,19.244875430994583,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-05-31,2022-05-27,4132.14990234375,235.0,17.583616605718085,2022-05-27,216.07,19.124125988539593,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-06-01,2022-05-27,4101.22998046875,235.0,17.45204247007979,2022-05-27,216.07,18.98102457753853,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-06-02,2022-05-27,4176.81982421875,235.0,17.773701379654256,2022-05-27,216.07,19.33086418391609,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-06-03,2022-06-03,4108.5400390625,235.04,17.480173753669586,2022-06-03,216.07,19.014856477356876,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-06-06,2022-06-03,4121.43017578125,235.04,17.535016064419885,2022-06-03,216.07,19.074513702879855,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-06-07,2022-06-03,4160.68017578125,235.04,17.702008916700347,2022-06-03,216.07,19.256167796460637,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-06-08,2022-06-03,4115.77001953125,235.04,17.510934392151334,2022-06-03,216.07,19.04831776522076,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-06-09,2022-06-03,4017.820068359375,235.04,17.09419702331252,2022-06-03,216.07,18.594992679961933,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-06-10,2022-06-10,3900.860107421875,235.49,16.56486520625876,2022-06-10,216.07,18.053686802526386,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-06-13,2022-06-10,3749.6298828125,235.49,15.922671378030914,2022-06-10,216.07,17.35377369747073,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-06-14,2022-06-10,3735.47998046875,235.49,15.862584315549492,2022-06-10,216.07,17.288286113151987,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-06-15,2022-06-10,3789.989990234375,235.49,16.09405915425018,2022-06-10,216.07,17.54056551226165,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-06-16,2022-06-10,3666.77001953125,235.49,15.570809883779566,2022-06-10,216.07,16.97028749725205,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-06-17,2022-06-17,3674.840087890625,235.7,15.591175595632691,2022-06-17,216.07,17.00763682089427,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-06-21,2022-06-17,3764.7900390625,235.7,15.972804578118373,2022-06-17,216.07,17.42393686797103,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-06-22,2022-06-17,3759.889892578125,235.7,15.952014817896162,2022-06-17,216.07,17.401258354135813,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-06-23,2022-06-17,3795.72998046875,235.7,16.104072891254773,2022-06-17,216.07,17.56713093196071,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-06-24,2022-06-24,3911.739990234375,235.27,16.626599184912546,2022-06-24,216.07,18.10404031209504,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-06-27,2022-06-24,3900.110107421875,235.27,16.577167116172376,2022-06-24,216.07,18.050215705196813,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-06-28,2022-06-24,3821.550048828125,235.27,16.243252640915223,2022-06-24,216.07,17.6866295590694,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
2022-06-29,2022-06-24,3818.830078125,235.27,16.231691580418243,2022-06-24,216.07,17.674041181677236,FactSet Earnings Insight public PDFs via eps-estimates-collector OCR; S&P price from yfinance
