episode_id,entry_date,exit_date,entry_index,exit_index,holding_days,days_since_previous_exit,calendar_days_since_previous_exit,episode_return,episode_return_pct,entry_rsi,exit_rsi,entry_tqqq_open,exit_tqqq_open,tqqq_open_return_during_episode,is_win,pre5_tqqq_open_return,pre10_tqqq_open_return,pre20_tqqq_open_return,episode_tqqq_open_return,max_rsi_during_episode,min_rsi_during_episode,rsi_change,max_tqqq_open_return_from_entry,min_tqqq_open_return_from_entry,GSPC_OPEN,GSPC_CLOSE,GSPC_SMA160_PREV_CLOSE,GSPC_STD160_PREV_CLOSE,GSPC_SMA160_RATIO,GSPC_SMA160_Z,GSPC_SMA50_RATIO,GSPC_SMA20_RATIO,GSPC_BB20_Z,GSPC_SMA160_SLOPE_20D,GSPC_CLOSE_RET_5D,GSPC_CLOSE_RET_10D,GSPC_CLOSE_RET_20D
11,2010-12-28,2010-12-30,220,222,3,2.0,5.0,-0.0026143606262406,-0.2614360626240652,71.35592443545777,71.27512531448826,0.3752909668124938,0.3732569108922421,-0.0054199437240064,False,-0.0008736040724692,-0.0022798960987917,0.1151312507666431,-0.0054199437240064,71.35592443545777,71.23545313232921,-0.0807991209695018,0.0,-0.0054199437240064,1259.0999755859375,1258.510009765625,1135.0884967803954,59.76551058529481,0.10925269629398282,2.074967277800767,0.04151724175897842,0.0216625396307204,1.2707915838715476,0.0048615226842225745,0.009165453791028844,0.014551093462527698,0.059565905080404935
12,2011-01-04,2011-01-19,225,235,11,3.0,5.0,-0.194583060244934,-19.4583060244934,75.93269274461557,76.71853307179266,0.388292096394472,0.4251365361320946,0.0948884617527516,False,0.0036382019326781,0.0188599549224246,0.0663828668283572,0.0948884617527516,76.71853307179266,69.49391575483924,0.7858403271770982,0.0948884617527516,-0.0237049348123958,1272.949951171875,1270.199951171875,1138.5144969940186,63.587790278952546,0.1180797034493648,2.114170874441509,0.04570008792419378,0.021091585346049824,1.9916136440932557,0.007831173191047869,0.009288715477461462,0.018539304560976966,0.03849169030237043
13,2011-01-27,2011-01-28,241,242,2,6.0,8.0,0.1146951435985075,11.469514359850752,70.95093941645706,71.88471020439793,0.4192314090312199,0.4225070463642838,0.0078134349251965,True,0.0167089577726999,0.009392565538639,0.0975419444399945,0.0078134349251965,71.88471020439793,70.95093941645706,0.9337707879408724,0.0078134349251965,0.0,1297.510009765625,1299.5400390625,1158.5789348602295,73.17553084132284,0.11991507071734908,1.8986001646733517,0.043187898234368305,0.015040879065802537,1.6416283727900625,0.02011783458434424,0.01505946381970058,0.010560265122951273,0.03156107323579049
14,2011-02-09,2011-02-09,250,250,1,8.0,12.0,-0.0347929081054111,-3.4792908105411136,69.52989373271774,69.52989373271774,0.4380138059145149,0.4380138059145149,0.0,False,0.0379831269442421,0.0516539354464133,0.0681756586463637,0.0,69.52989373271774,69.52989373271774,0.0,0.0,0.0,1322.47998046875,1320.8800048828125,1169.7991847991943,79.08716078547666,0.13051880840194352,1.9305383345812754,0.04614248912934604,0.021541513422755676,2.0430792736418226,0.0224657131369288,0.012921462855439714,0.018702328273046298,0.03640702492399828
15,2011-02-14,2011-02-22,253,258,6,3.0,5.0,0.3277125115268997,32.77125115268997,70.95041029964872,70.06442786279221,0.4493276522300661,0.4382120441045712,-0.0247383130557997,True,0.0189473980834955,0.1129691241768786,0.0628566285627594,-0.0247383130557997,73.07093845553149,69.19117608333433,-0.8859824368565086,0.0221961830462436,-0.0247383130557997,1328.72998046875,1332.3199462890625,1174.3579975128173,80.81008881057447,0.13145223456806043,1.9103058198314,0.044517418277826515,0.021332019942899683,1.7651551997595067,0.023101632918890003,0.010060192539871338,0.035921960118243446,0.030218641821929015
16,2011-05-02,2011-05-02,306,306,1,48.0,69.0,0.0548699167233992,5.486991672339925,69.66591528462936,69.66591528462936,0.4605414612031109,0.4605414612031109,0.0,True,0.0326117663055756,0.1375314231666391,0.0673013179885355,0.0,69.66591528462936,69.66591528462936,0.0,0.0,0.0,1365.2099609375,1361.219970703125,1252.2797470092773,67.14106954469898,0.09017970161852817,1.681984137191018,0.03593304738352843,0.025313423286484227,2.1512784281248396,0.02597909395998732,0.019449519343287758,0.03147726365597281,0.021622425367859632
17,2012-01-26,2012-01-26,492,492,1,186.0,269.0,0.0761994130446275,7.619941304462752,71.63066046241508,71.63066046241508,0.431612354841603,0.431612354841603,0.0,True,0.0270828030323535,0.1201094956081232,0.2424294830983993,0.0,71.63066046241508,71.63066046241508,0.0,0.0,0.0,1326.280029296875,1318.4300537109375,1238.7886283874511,59.38024323475114,0.07062657737124423,1.4734092712207219,0.058661595275262046,0.02863955713028421,1.754977914150556,-0.0036668120112879343,0.0029897707956922925,0.020077737090191672,0.04188299451603417
18,2012-02-06,2012-02-10,499,503,5,7.0,11.0,0.2883116310193823,28.83116310193823,73.14873626340497,74.68074450506235,0.4554308904769339,0.4701192656968059,0.0322516006863085,True,0.0972261721830669,0.1031634945895545,0.228081725005242,0.0322516006863085,74.79392219172966,73.14873626340497,1.5320082416573797,0.0429292312036611,0.0,1344.3199462890625,1344.3299560546875,1240.8036911010743,61.36959869260872,0.08342677889370975,1.6867676731354544,0.06255114266004602,0.027348507135099842,2.148934964856976,0.0005373913696227195,0.02385354723583033,0.02152732223000564,0.052057735039387376
19,2012-02-14,2012-02-15,505,506,2,2.0,4.0,0.1140305691886898,11.40305691886898,70.29749388418067,69.64913253512356,0.4799440332543752,0.4938875066502889,0.0290522903292842,True,0.0469185425829239,0.1108040653745974,0.2276886019853796,0.0290522903292842,70.29749388418067,69.64913253512356,-0.6483613490571116,0.0290522903292842,0.0,1351.300048828125,1350.5,1243.323878479004,64.2484420324806,0.08684476524428342,1.680603714787886,0.05235584827242268,0.018668583225094793,1.470958843892441,0.003728085611307108,0.002561115806258396,0.029022915726273357,0.043929250986884494
20,2012-02-21,2012-02-22,509,510,2,3.0,6.0,-0.0025042990195786,-0.2504299019578604,70.48008364315386,70.73530235095461,0.493590262886122,0.4928460585834622,-0.0015077370009455,False,0.0329420138174192,0.0898896042061299,0.2027187576131566,-0.0015077370009455,70.73530235095461,70.48008364315386,0.2552187078007506,0.0,-0.0015077370009455,1361.219970703125,1362.2099609375,1244.6250030517579,65.88026934442392,0.0936787927010001,1.7698010164743763,0.053377543338065214,0.01917778501397871,1.5615624635507515,0.005144640623207186,0.007723163892827234,0.013300309795436283,0.0351139520801671
21,2012-02-27,2012-02-29,513,515,3,3.0,5.0,-0.1255671088687745,-12.556710886877454,69.64955828989476,72.64138957758855,0.4948307126293065,0.5226193047002995,0.0561577755013162,False,0.0128944509398574,0.0694516060846528,0.1993365691468918,0.0561577755013162,72.64138957758855,69.64955828989476,2.991831287693799,0.0561577755013162,0.0,1365.199951171875,1367.5899658203125,1245.1192527770995,66.67632145420694,0.09644112250850578,1.8009496591266883,0.04895622003672084,0.015545202728487473,1.255968255530422,0.004913262170165522,0.004672234260791441,0.01858275554107336,0.03894161150845621
22,2012-03-02,2012-03-02,517,517,1,2.0,2.0,0.0211509749259681,2.115097492596818,70.02586699046267,70.02586699046267,0.5249020333783375,0.5249020333783375,0.0,True,0.0346443663508555,0.0894830067359202,0.1746975338975949,0.0,70.02586699046267,70.02586699046267,0.0,0.0,0.0,1374.0899658203125,1369.6300048828125,1246.2748153686523,68.38221862826519,0.1025577576273593,1.8691284520392693,0.046036413307069646,0.014097890807341473,1.635073629078422,0.00510486268408239,0.0028482834772745047,0.008534332926084742,0.03326188913274586
23,2012-03-14,2012-03-21,525,530,6,8.0,12.0,-0.2433073533575526,-24.33073533575526,69.73156107157598,69.91869974245941,0.5599342964269478,0.5837033931342864,0.0424497960903875,False,0.0734946830851952,0.0290532912137979,0.1205538110496078,0.0424497960903875,73.02539870667133,68.54790342453668,0.1871386708834279,0.0424497960903875,0.0,1395.949951171875,1394.280029296875,1248.302939605713,71.26343243663365,0.11827818943757173,2.071848162764929,0.047589391024860594,0.0235970733823061,2.8246709686304126,0.004004637257349231,0.03079188267575872,0.02094192963294983,0.03241764479590903
24,2012-09-14,2012-09-24,653,659,7,123.0,177.0,0.0044740213311205,0.4474021331120514,73.31892443540397,69.54934639512014,0.6311920385881686,0.6286117721365598,-0.004087926168049,True,-0.0293165937543694,0.0241720487848062,0.0517276486297242,-0.004087926168049,74.47806834738736,69.54934639512014,-3.769578040283832,0.0364781902709772,-0.004087926168049,1460.0699462890625,1465.77001953125,1367.8546859741211,36.17473636340508,0.06741597719444159,2.5491619175482847,0.04991619406365633,0.029466320651228006,2.7976480591775794,0.011674224747298512,0.01936823657421427,0.04736762225087099,0.035506643837825536
25,2013-01-23,2013-01-31,740,746,7,81.0,121.0,0.0936457680382187,9.364576803821878,71.13002117957546,69.39363229280139,0.5702565038174121,0.555766135284817,-0.0254102643908376,True,0.0226368477576748,0.0226368527289078,0.1031452561786023,-0.0254102643908376,74.45537675070803,69.39363229280139,-1.7363888867740798,0.0,-0.0389849500254475,1492.56005859375,1494.81005859375,1403.5311889648438,46.613403975077546,0.063432056465071,1.9099413910322163,0.047614648396349546,0.02542755574455491,1.4872748629818384,0.010853334422222805,0.015261483960953504,0.025844994371688745,0.04521206382259013
26,2013-02-04,2013-02-04,748,748,1,2.0,4.0,0.0590242709529433,5.902427095294338,71.67717128680772,71.67717128680772,0.5616217963410394,0.5616217963410394,0.0,True,0.0140895894280215,0.0137285853952964,0.0186329219192831,0.0,71.67717128680772,71.67717128680772,0.0,0.0,0.0,1513.1700439453125,1495.7099609375,1413.4264373779297,45.21154289609403,0.07056865778768007,2.2061535656196325,0.0467062425708924,0.01966735571741207,1.7357908155145576,0.015480324410711566,-0.0029797041777618327,0.006547854343017967,0.01993903101906369
27,2013-02-20,2013-02-20,759,759,1,11.0,16.0,0.1922613637824564,19.22613637824564,70.98113979253807,70.98113979253807,0.585142974957243,0.585142974957243,0.0,True,-0.0020603553313482,0.050804511864279,0.029219747485967,0.0,70.98113979253807,70.98113979253807,0.0,0.0,0.0,1530.93994140625,1511.949951171875,1425.9511886596679,46.517173647341366,0.0736271715199921,2.256989075530014,0.04150236263631646,0.014481234975630697,2.0389164406032005,0.01679910725537126,-0.004922966029791032,0.00043665483945387606,0.012991030053687513
28,2013-03-15,2013-03-15,776,776,1,17.0,23.0,-0.0102719155716044,-1.027191557160445,70.04482322308792,70.04482322308792,0.6004260113586362,0.6004260113586362,0.0,False,-0.0024768083786665,0.0913844182893046,0.0504078305219211,0.0,70.04482322308792,70.04482322308792,0.0,0.0,0.0,1563.2099609375,1560.699951171875,1444.277936553955,49.75887110929666,0.08234704787315161,2.390167255247968,0.03841883454349704,0.022906607644283206,1.6833480510538348,0.015552175421984726,0.0061371969283403605,0.027993677622762947,0.02584492116556447
29,2013-05-15,2013-05-22,818,823,6,42.0,61.0,0.0341404565177503,3.414045651775033,70.78831556569122,72.56566294587955,0.7223970443725939,0.7506818721458821,0.0391541299810462,True,0.0356473139398627,0.1052306368622448,0.192289585869122,0.0391541299810462,72.90812018176455,69.134835246206,1.7773473801883313,0.0391541299810462,0.0,1649.1300048828125,1658.780029296875,1488.8373710632325,70.38653234214323,0.10766295697233152,2.2773196588291995,0.04714685818000963,0.03255000456518897,1.7082207800982847,0.014255629208397957,0.01597981786312319,0.0480698050623356,0.06879467197983713
30,2013-09-19,2013-09-20,906,907,2,83.0,120.0,0.0641410475496224,6.4141047549622465,72.56528653589962,70.210016411744,0.9085791471916144,0.913938131707913,0.0058982032912191,True,0.0148802611293488,0.0675878890019496,0.1200511152929355,0.0058982032912191,72.56528653589962,70.210016411744,-2.3552701241556235,0.0058982032912191,0.0,1727.3399658203125,1722.3399658203125,1611.6011848449707,61.223133780388636,0.07181601879156929,1.8904419592519444,0.03025107408518468,0.03732180288704212,2.3830845787084116,0.014612468684401358,0.02311955475104477,0.04063852596339612,0.0484172842878392
31,2013-10-30,2013-10-30,935,935,1,28.0,40.0,0.0332331680281632,3.323316802816323,70.6053282454621,70.6053282454621,1.0466277221438305,1.0466277221438305,0.0,True,0.041426121794263,0.1289031766938448,0.1543875699135748,0.0,70.6053282454621,70.6053282454621,0.0,0.0,0.0,1772.27001953125,1763.31005859375,1646.111624145508,54.84663204533398,0.07664024330745534,2.300203142491315,0.047525105705514825,0.032016768723944544,1.5480345299478895,0.014735241754713746,0.009694369875743902,0.024263170523757704,0.040994919135903585
32,2013-12-27,2013-12-27,975,975,1,40.0,58.0,0.0462925057220862,4.629250572208621,69.95152356813948,69.95152356813948,1.2274495760802464,1.2274495760802464,0.0,True,0.0662438137963716,0.0941125338353587,0.1088501069791649,0.0,69.95152356813948,69.95152356813948,0.0,0.0,0.0,1842.969970703125,1841.4000244140625,1700.0920654296874,63.29629408908936,0.08404127528077487,2.2572870549472825,0.03405279852448784,0.022580062694351977,2.2311506899393034,0.01607956006744593,0.017572971516994107,0.037116319016650134,0.018907413176296295
33,2013-12-31,2013-12-31,977,977,1,2.0,4.0,0.0343124823025324,3.4312482302532477,69.57124271341809,69.57124271341809,1.2150449324326766,1.2150449324326766,0.0,True,0.0058674737403545,0.0846557082852053,0.0615737513250251,0.0,69.57124271341809,69.57124271341809,0.0,0.0,0.0,1842.6099853515625,1848.3599853515625,1702.6858154296874,64.75854695386498,0.08217850213696876,2.1607058296344928,0.031214977911206976,0.020414825417061966,1.6993673034632997,0.01583936153758958,0.011143384387228394,0.034603168659742334,0.026353467873899028
34,2014-06-06,2014-06-11,1085,1088,4,108.0,157.0,-0.0156969621887854,-1.5696962188785468,71.38709335129565,72.1980534293136,1.4172041093832586,1.4128380595571333,-0.0030807487765649,False,0.0089188703926785,0.0921175289684339,0.1933587053710528,-0.0030807487765649,73.01074546365277,71.38709335129565,0.8109600780179562,0.0064426453462447,-0.0030807487765649,1942.4100341796875,1949.43994140625,1832.0255004882813,47.919808673794975,0.060252727738770995,2.3035261773023348,0.03337546872714037,0.02212606301074116,2.036735310665567,0.014310323035767292,0.01344894952590403,0.0300926036416298,0.03935207707878874
35,2014-06-20,2014-06-24,1095,1097,3,7.0,9.0,0.0651860953505809,6.518609535058095,70.22221124318762,70.22515581148488,1.42931208119204,1.432884704221275,0.0024995402167562,True,0.0210158002803209,0.0138659164543322,0.1457741340780949,0.0024995402167562,71.01325415188165,70.22221124318762,0.0029445682972664,0.0024995402167562,0.0,1960.449951171875,1962.8699951171875,1844.3198127746582,50.17105476896799,0.06296637795291415,2.3146840131622284,0.0341802271544982,0.01488980550522534,1.587841827779529,0.014745333478031863,0.013795327073165442,0.00688918567106489,0.03718910284650767
36,2014-07-03,2014-07-07,1104,1105,2,7.0,9.0,0.0704831311113569,7.048313111135696,70.47867247738625,72.55920924394823,1.5558095098606712,1.5641476487852213,0.0053593572167436,True,0.052925605890717,0.0692487468698768,0.1217817904782769,0.0053593572167436,72.55920924394823,70.47867247738625,2.080536766561977,0.0053593572167436,0.0,1975.8800048828125,1985.43994140625,1855.4998733520508,53.00373847382389,0.06487746685387208,2.271163034852945,0.031564883900006446,0.011723346509875165,1.958125552053523,0.013651586395390769,0.014418395032514963,0.013248393041142448,0.023180061106243377
37,2014-11-19,2014-11-19,1201,1201,1,96.0,135.0,0.0177119421246185,1.7711942124618574,70.89864683030314,70.89864683030314,1.9484846750205376,1.9484846750205376,0.0,True,0.0334972085110243,0.0288723739243592,0.1862176891241374,0.0,70.89864683030314,70.89864683030314,0.0,0.0,0.0,2051.159912109375,2048.719970703125,1946.0472473144532,52.98793713262976,0.054013418708090066,1.983709321082323,0.03780750748321182,0.020750275875177415,1.189030732206436,0.00931067767484195,0.0051367451014963095,0.012428542171316614,0.06310484937338812
38,2014-11-21,2014-12-01,1203,1208,6,2.0,2.0,0.1231662307396919,12.31662307396919,71.77286348864742,69.4111210694179,2.006651486936837,2.072759045593261,0.0329442153192918,True,-0.003636916468678,0.0255610276296707,0.150035792094918,0.0329442153192918,74.94408869303129,69.4111210694179,-2.3617424192295147,0.0355164745673712,-0.0122674317711426,2057.4599609375,2063.5,1948.2198097229004,53.65239020617682,0.056071779308176195,2.0360724059973587,0.039855181869959955,0.01822192891935548,1.3316370662527162,0.010035217808264552,0.011608894085979093,0.015541928506876523,0.05035175261788072
39,2015-11-04,2015-11-04,1442,1442,1,234.0,338.0,0.1128850206089531,11.288502060895311,69.79190865192457,69.79190865192457,2.5050166430679126,2.5050166430679126,0.0,True,0.0286933772292925,0.1594381965223044,0.2604548552865497,0.0,69.79190865192457,69.79190865192457,0.0,0.0,0.0,2110.60009765625,2102.31005859375,2060.258689880371,64.37342149954921,0.02443450816305104,0.7820216263668918,0.06221506892683881,0.03163511749273251,1.7975828040685997,-0.0026581448981763955,0.005721510932981788,0.04129400557078,0.05335128988120319
40,2016-04-04,2016-04-04,1544,1544,1,102.0,152.0,0.0660107733274717,6.601077332747174,70.44776831499675,70.44776831499675,2.097939884711242,2.097939884711242,0.0,True,0.0270927522513164,0.0310835350827711,0.0880448252019157,0.0,70.44776831499675,70.44776831499675,0.0,0.0,0.0,2073.18994140625,2066.1298828125,1996.1779373168945,72.17544841156814,0.03857972911616736,1.0670110928886474,0.05864344578385605,0.021336960766544566,1.6418606818185997,-0.004380881839306405,0.014275463679011668,0.008074729484412346,0.03307011180109676
41,2016-12-08,2016-12-14,1718,1722,5,174.0,248.0,0.0036336303439625,0.3633630343962579,72.58435711063555,75.51540856538018,2.5036278296117263,2.6398488995732294,0.0544094726661625,True,-0.0229374838980104,-0.0488403129610676,0.0180727264604023,0.0544094726661625,76.06135117871345,72.58435711063555,2.931051454744633,0.0544094726661625,0.0,2241.1298828125,2246.18994140625,2135.066244506836,47.787067326444486,0.04967697774181379,2.2195050719710165,0.03755792854163298,0.022146546742567663,2.503574776207245,0.0074341377106172946,0.025151916550859132,0.018809631723841758,0.03833562829537529
42,2016-12-16,2016-12-16,1724,1724,1,2.0,2.0,0.0063251424988723,0.6325142498872394,70.61715456450716,70.61715456450716,2.6436225203036328,2.6436225203036328,0.0,True,0.032119339850053,0.1258205367342351,0.0858340422229124,0.0,70.61715456450716,70.61715456450716,0.0,0.0,0.0,2266.81005859375,2258.070068359375,2141.581118774414,52.08606527499046,0.05847499248172405,2.404269532708699,0.043768783257472244,0.021443809049710882,1.6761991074919527,0.008449447049812209,-0.0006461347796091754,0.03016497577973909,0.03243989692852911
43,2016-12-20,2016-12-21,1726,1727,2,2.0,4.0,-0.0412849675876447,-4.128496758764477,69.62218898730134,70.49743856819808,2.6517631206887597,2.6638772129334383,0.0045683161328271,False,0.0183609294154352,0.0834986254541452,0.0608507984096884,0.0045683161328271,70.49743856819808,69.62218898730134,0.8752495808967353,0.0045683161328271,0.0,2266.5,2270.760009765625,2143.92986907959,53.13037261672162,0.057170774421380965,2.306969156881723,0.041649055418720105,0.01782804499236179,1.406523320487653,0.008790296526773878,-0.00042257010101598436,0.026457479472578704,0.0330182607348386
44,2017-02-13,2017-03-03,1762,1775,14,35.0,54.0,-0.0358753329209764,-3.5875332920976444,71.1153077950721,71.46689558630405,3.1493914113780153,3.361469547916993,0.067339402708977,False,0.0425928735426477,0.0448181446258415,0.1085481812197188,0.067339402708977,80.7629056084354,71.1153077950721,0.3515877912319496,0.0865069649773846,0.0,2321.719970703125,2328.25,2188.2942428588867,61.318343298364574,0.06097248040552583,2.175951284186063,0.02511036140886147,0.015929956361738773,2.5746367011353484,0.011025563548574757,0.01556772363387604,0.02075939308322794,0.023568613034880004
45,2017-10-03,2017-10-18,1923,1934,12,148.0,214.0,-0.1592622858264425,-15.926228582644251,72.43726853032456,75.70829472894428,4.567213093459928,4.886917468918341,0.0699998815286759,False,0.044570005418878,-0.0045936838773001,0.0048129306598614,0.0699998815286759,76.65176884314792,72.43726853032456,3.2710261986197224,0.0699998815286759,-0.0033045665652459,2530.340087890625,2534.580078125,2419.0509399414063,50.123426377343236,0.04600529327915437,2.2203020821322688,0.022592977068917053,0.013973540380415539,1.868989325643349,0.010837020448211776,0.015115101050086954,0.011142431878953252,0.031218332046335062
46,2017-10-20,2017-10-24,1936,1938,3,2.0,2.0,0.104925641541351,10.49256415413511,77.41104455411616,71.07769227537476,4.858721316673595,4.768567961597977,-0.0185549549356206,True,-0.0076815524762385,0.0198641864111277,0.0818550384448149,-0.0185549549356206,80.44548912703603,71.07769227537476,-6.333352278741401,0.0016347189100123,-0.0185549549356206,2567.56005859375,2575.2099609375,2434.2374404907227,58.73910213552235,0.05476976727305227,2.2697421863110274,0.029370151018574653,0.012243440446854104,1.3884580757681713,0.010013023765078177,0.008632421553170344,0.010151640634756154,0.029170093392654417
47,2017-11-06,2017-11-08,1947,1949,3,9.0,13.0,-0.0037513564254909,-0.3751356425490959,70.08603146477324,69.29175695041863,5.261828192176725,5.328150329748559,0.0126043905558228,False,0.0245758446873087,0.0648765878881783,0.0883236554002653,0.0126043905558228,71.90348864637544,69.29175695041863,-0.7942745143546119,0.0126043905558228,0.0,2587.469970703125,2591.1298828125,2447.99775390625,65.7888757604162,0.05697399704485839,2.119996962781242,0.0257916340510298,0.00879660402134963,1.929126965107015,0.009908758945279539,0.007112714066541237,0.010194973271865804,0.018233723302620408
