date,sp500_forward_pe,qqq_forward_pe
1995-03-14,13.1930410490913,
1995-03-15,13.166006416816638,
1995-03-16,13.260492848706972,
1995-03-17,13.263436794039276,
1995-03-20,13.280032836579895,
1995-03-21,13.251392267423071,
1995-03-22,13.267452453099652,
1995-03-23,13.274947097501395,
1995-03-24,13.409315656723678,
1995-03-27,13.469005700360565,
1995-03-28,13.487741902937431,
1995-03-29,13.466863906614368,
1995-03-30,13.442774036526982,
1995-03-31,13.402356052330997,
1995-04-03,13.338928318791638,
1995-04-04,13.42903244307862,
1995-04-05,13.437804136317364,
1995-04-06,13.451359135920903,
1995-04-07,13.460396883846377,
1995-04-10,13.476078698659087,
1995-04-11,13.43674072871278,
1995-04-12,13.480331517935094,
1995-04-13,13.535085248007382,
1995-04-17,13.45268859821222,
1995-04-18,13.432487909436771,
1995-04-19,13.420527615668945,
1995-04-20,13.430361905369937,
1995-04-21,13.515415857463058,
1995-04-24,13.632366359697398,
1995-04-25,13.61136750686176,
1995-04-26,13.626251968756613,
1995-04-27,13.649908123890212,
1995-04-28,13.680741266426844,
1995-05-01,13.744755038503943,
1995-05-02,13.760790735041093,
1995-05-03,13.910997740712281,
1995-05-04,13.912601310365996,
1995-05-05,13.901376322789991,
1995-05-08,14.004009674533108,
1995-05-09,13.993318122640485,
1995-05-10,14.014699595123949,
1995-05-11,14.014967128616531,
1995-05-12,14.04650508600745,
1995-05-15,14.105037825320727,
1995-05-16,14.117065413374483,
1995-05-17,14.087131025637278,
1995-05-18,13.886944195906555,
1995-05-19,13.876520177506515,
1995-05-22,13.99572429277195,
1995-05-23,14.127756965267105,
1995-05-24,14.128290400950489,
1995-05-25,14.127756965267105,
1995-05-26,13.99572429277195,
1995-05-30,13.993853189625652,
1995-05-31,14.256314964962248,
1995-06-01,14.342458252337883,
1995-06-02,14.316112249191734,
1995-06-05,14.39918354685472,
1995-06-06,14.397839664407243,
1995-06-07,14.332780329657515,
1995-06-08,14.311809856301275,
1995-06-09,14.1932512012615,
1995-06-12,14.272290851582055,
1995-06-13,14.411281770646234,
1995-06-14,14.422572680439997,
1995-06-15,14.44004807490353,
1995-06-16,14.512904881436421,
1995-06-19,14.657809539622345,
1995-06-20,14.651357591168766,
1995-06-21,14.624473378690784,
1995-06-22,14.81508316714781,
1995-06-23,14.77852103198946,
1995-06-26,14.628506666915326,
1995-06-27,14.582803177526333,
1995-06-28,14.644636538049271,
1995-06-29,14.621516509129913,
1995-06-30,14.645174747381105,
1995-07-03,14.723344282670453,
1995-07-05,14.72791888060781,
1995-07-06,14.909036822067252,
1995-07-07,14.973087763528378,
1995-07-10,14.995155886791707,
1995-07-11,14.930298436322595,
1995-07-12,15.094731004048588,
1995-07-13,15.097690941385435,
1995-07-14,15.067818898983731,
1995-07-17,15.143978973656413,
1995-07-18,15.029334785851129,
1995-07-19,14.828031123008504,
1995-07-20,14.89692604627116,
1995-07-21,14.899079474600018,
1995-07-24,14.980085173658768,
1995-07-25,15.100381494858105,
1995-07-26,15.114106931254708,
1995-07-27,15.211259236318558,
1995-07-28,15.149631107050466,
1995-07-31,15.126217707050802,
1995-08-01,15.014219419660822,
1995-08-02,14.991682883322657,
1995-08-03,14.990341793207062,
1995-08-04,14.995439245624462,
1995-08-07,15.02468287001328,
1995-08-08,15.034340683812777,
1995-08-09,15.016097600811724,
1995-08-10,14.955465262838205,
1995-08-11,14.89268619819613,
1995-08-14,15.016901599892016,
1995-08-15,14.985512886307312,
1995-08-16,15.02307159690736,
1995-08-17,14.998121425855656,
1995-08-18,15.00268342471042,
1995-08-21,14.973171254803951,
1995-08-22,15.011000148394324,
1995-08-23,14.947148539154304,
1995-08-24,14.955733808355857,
1995-08-25,15.026559413691514,
1995-08-28,14.99838997137331,
1995-08-29,15.02387723346032,
1995-08-30,15.048558858994372,
1995-08-31,15.074314666599037,
1995-09-01,14.613059424006137,
1995-09-05,14.751196060010617,
1995-09-06,14.77711309095555,
1995-09-07,14.780223008120942,
1995-09-08,14.842165091723343,
1995-09-11,14.874042533593602,
1995-09-12,14.941427763160453,
1995-09-13,15.000000506192011,
1995-09-14,15.125438050129478,
1995-09-15,15.118699368987789,
1995-09-18,15.103668629971752,
1995-09-19,15.140729794401004,
1995-09-20,15.207336753751491,
1995-09-21,15.109629040897076,
1995-09-22,15.076713905404999,
1995-09-25,15.078787710798602,
1995-09-26,15.068420265680615,
1995-09-27,15.058831090778991,
1995-09-28,15.184010793161036,
1995-09-29,15.146171358515419,
1995-10-02,14.969120223267131,
1995-10-03,14.985075830014466,
1995-10-04,14.962687093506615,
1995-10-05,14.99253769512487,
1995-10-06,14.988934765517783,
1995-10-09,14.882916912711545,
1995-10-10,14.861044899761119,
1995-10-11,14.910966049526255,
1995-10-12,15.004631225192245,
1995-10-13,15.040657380086463,
1995-10-16,15.002831330977024,
1995-10-17,15.099328277384764,
1995-10-18,15.116311048893666,
1995-10-19,15.198913000430485,
1995-10-20,15.116826201862768,
1995-10-23,15.055067527926486,
1995-10-24,15.093151153520479,
1995-10-25,14.988419612548679,
1995-10-26,14.84045762805681,
1995-10-27,14.91714160280222,
1995-10-30,15.008491731283884,
1995-10-31,14.96345982296027,
1995-11-01,14.715126963455871,
1995-11-02,14.853659027331748,
1995-11-03,14.875069450511782,
1995-11-06,14.821923882239089,
1995-11-07,14.768021946607696,
1995-11-08,14.903783738165743,
1995-11-09,14.942824285064356,
1995-11-10,14.929221971264043,
1995-11-13,14.91864358956649,
1995-11-14,14.842828523181295,
1995-11-15,14.960455946114964,
1995-11-16,15.045590319265246,
1995-11-17,15.114352106297385,
1995-11-20,15.033247080397398,
1995-11-21,15.11863357600058,
1995-11-22,15.072289164628042,
1995-11-24,15.111832419100423,
1995-11-27,15.145836666269174,
1995-11-28,15.275049423379963,
1995-11-29,15.305022785966388,
1995-11-30,15.247846333111369,
1995-12-01,14.814748046652538,
1995-12-04,14.978277316069315,
1995-12-05,15.075906552771398,
1995-12-06,15.136924825710201,
1995-12-07,15.039051277563733,
1995-12-08,15.071024792995509,
1995-12-11,15.120816657124086,
1995-12-12,15.10275548668683,
1995-12-13,15.173780100917867,
1995-12-14,15.057356759445375,
1995-12-15,15.043201592710401,
1995-12-18,14.810599221209799,
1995-12-19,14.935564525012152,
1995-12-20,14.78936498140341,
1995-12-21,14.900417940211245,
1995-12-22,14.936053147900921,
1995-12-26,14.993409728581824,
1995-12-27,14.999024422690866,
1995-12-28,14.989016591694702,
1995-12-29,15.033193761714237,
1996-01-02,15.154047242979154,
1996-01-03,15.168451726609295,
1996-01-04,15.080075816388577,
1996-01-05,15.055906919680096,
1996-01-08,15.098630138325323,
1996-01-09,14.878666357061082,
1996-01-10,14.610852034489845,
1996-01-11,14.713632428340704,
1996-01-12,14.692148633473694,
1996-01-15,14.643566468967942,
1996-01-16,14.854008718175018,
1996-01-17,14.80347307502655,
1996-01-18,14.849125766602041,
1996-01-19,14.936770053623999,
1996-01-22,14.975099062873829,
1996-01-23,14.960205837066107,
1996-01-24,15.135250040021232,
1996-01-25,15.063719344183337,
1996-01-26,15.175775408934953,
1996-01-29,15.239249309180815,
1996-01-30,15.384021298478139,
1996-01-31,15.527327061242719,
1996-02-01,15.039009662502142,
1996-02-02,14.977295333449323,
1996-02-05,15.108967712441812,
1996-02-06,15.224388431004419,
1996-02-07,15.309186328693313,
1996-02-08,15.453815180066737,
1996-02-09,15.460881431925625,
1996-02-12,15.580541901603565,
1996-02-13,15.558400020651636,
1996-02-14,15.4422733957487,
1996-02-15,15.341928306279133,
1996-02-16,15.263253535073861,
1996-02-20,15.090595457608703,
1996-02-21,15.266080035817417,
1996-02-22,15.519533478891073,
1996-02-23,15.52471635538167,
1996-02-26,15.321671238386616,
1996-02-27,15.245822967924898,
1996-02-28,15.18717092095945,
1996-02-29,15.085412581118106,
1996-03-01,15.634489194893662,
1996-03-04,15.790744373359791,
1996-03-05,15.911574721481903,
1996-03-06,15.819617661149486,
1996-03-07,15.859652562011497,
1996-03-08,15.370748141623006,
1996-03-11,15.528944792125463,
1996-03-12,15.457853743228489,
1996-03-13,15.493277092663247,
1996-03-14,15.549567934442706,
1996-03-15,15.563155276878488,
1996-03-18,15.835389344739795,
1996-03-19,15.81209612303163,
1996-03-20,15.770605488369688,
1996-03-21,15.751438079852376,
1996-03-22,15.786134302841798,
1996-03-25,15.772061222169619,
1996-03-26,15.843152271066593,
1996-03-27,15.744643668179855,
1996-03-28,15.74537227553445,
1996-03-29,15.661906748883426,
1996-04-01,16.162182560223744,
1996-04-02,16.200009512570112,
1996-04-03,16.215337667266716,
1996-04-04,16.214842723897895,
1996-04-08,15.927561295718283,
1996-04-09,15.87687939654573,
1996-04-10,15.662036250135206,
1996-04-11,15.60467865137831,
1996-04-12,15.741397703173046,
1996-04-15,15.884296002209622,
1996-04-16,15.946351036049261,
1996-04-17,15.862539619613086,
1996-04-18,15.91198566933727,
1996-04-19,15.948081828866451,
1996-04-22,16.017800940054393,
1996-04-23,16.109028962154458,
1996-04-24,16.074168652073645,
1996-04-25,16.14092112099603,
1996-04-26,16.155508369613084,
1996-04-29,16.1728132798376,
1996-04-30,16.173060751522012,
1996-05-01,15.641099572039277,
1996-05-02,15.373476819183093,
1996-05-03,15.331660809625149,
1996-05-06,15.312066847278226,
1996-05-07,15.251135239321982,
1996-05-08,15.406691028225806,
1996-05-09,15.422700177811379,
1996-05-10,15.581601597502239,
1996-05-13,15.806690794877538,
1996-05-14,15.90441996621117,
1996-05-15,15.900119065953554,
1996-05-16,15.886498819257765,
1996-05-17,15.983511903095131,
1996-05-20,16.084827345616784,
1996-05-21,16.075507999178612,
1996-05-22,16.210752279812574,
1996-05-23,16.152927120669055,
1996-05-24,16.21290345915472,
1996-05-28,16.062843021953405,
1996-05-29,15.960095404439217,
1996-05-30,16.05017950315487,
1996-05-31,15.988530349275687,
1996-06-03,15.68074178759875,
1996-06-04,15.795350728002873,
1996-06-05,15.933445083515448,
1996-06-06,15.806389618490556,
1996-06-07,15.812964789334211,
1996-06-10,15.7859559885851,
1996-06-11,15.758008287268604,
1996-06-12,15.71268160812161,
1996-06-13,15.686378057875022,
1996-06-14,15.63776307658821,
1996-06-17,15.621558082825938,
1996-06-18,15.54875386936413,
1996-06-19,15.546405901227677,
1996-06-20,15.549692769931514,
1996-06-21,15.6610148416318,
1996-06-24,15.708219321913564,
1996-06-25,15.699529832998316,
1996-06-26,15.603475287928896,
1996-06-27,15.701173984068225,
1996-06-28,15.75002404885588,
1996-07-01,16.265530261747315,
1996-07-02,16.210900636497925,
1996-07-03,16.181782070920814,
1996-07-05,15.821758563264547,
1996-07-08,15.703836010719064,
1996-07-09,15.757021752294005,
1996-07-10,15.788547769897997,
1996-07-11,15.538504720150637,
1996-07-12,15.55101935789867,
1996-07-15,15.156582065289511,
1996-07-16,15.122168280336618,
1996-07-17,15.259343104826169,
1996-07-18,15.487726430602578,
1996-07-19,15.371488653819654,
1996-07-22,15.252123686453917,
1996-07-23,15.086069719621168,
1996-07-24,15.080775969099584,
1996-07-25,15.189551966567953,
1996-07-26,15.303383760178193,
1996-07-29,15.183294647693938,
1996-07-30,15.28798135508126,
1996-07-31,15.400849580339068,
1996-08-01,14.713436791466092,
1996-08-02,14.995699060656163,
1996-08-05,14.944542927251842,
1996-08-06,14.993209502689364,
1996-08-07,15.033499724102084,
1996-08-08,14.997963425532733,
1996-08-09,14.986870938898205,
1996-08-12,15.069943702795845,
1996-08-13,14.943864584875762,
1996-08-14,14.98573944723627,
1996-08-15,14.990946519365494,
1996-08-16,15.057267956766228,
1996-08-19,15.088278288687839,
1996-08-20,15.068132487205128,
1996-08-21,15.05409867487065,
1996-08-22,15.181082709809742,
1996-08-23,15.098464476750657,
1996-08-26,15.027162541863627,
1996-08-27,15.084204089773252,
1996-08-28,15.048213260365344,
1996-08-29,14.880485854727679,
1996-08-30,14.758027786436328,
1996-09-03,15.03698367991115,
1996-09-04,15.057424687276582,
1996-09-05,14.915718406000765,
1996-09-06,15.059032548711786,
1996-09-09,15.244606672841376,
1996-09-10,15.245754744781596,
1996-09-11,15.325451123313126,
1996-09-12,15.414333479163657,
1996-09-13,15.629992975675421,
1996-09-16,15.708999669964475,
1996-09-17,15.685114446778385,
1996-09-18,15.651352160233579,
1996-09-19,15.686492413466098,
1996-09-20,15.779050281682022,
1996-09-23,15.766417284947881,
1996-09-24,15.746436067077434,
1996-09-25,15.75148954613054,
1996-09-26,15.752177828575775,
1996-09-27,15.759757346256812,
1996-09-30,15.785940115120582,
1996-10-01,15.717617930370228,
1996-10-02,15.830068936575142,
1996-10-03,15.802013612679268,
1996-10-04,16.00000050118681,
1996-10-07,16.04288260155604,
1996-10-08,15.981296487861032,
1996-10-09,15.892338613392067,
1996-10-10,15.84375412086933,
1996-10-11,15.981751732547115,
1996-10-14,16.04744340153038,
1996-10-15,16.025318788223846,
1996-10-16,16.06728761484974,
1996-10-17,16.12613669168591,
1996-10-18,16.213497729289625,
1996-10-21,16.191371723797506,
1996-10-22,16.11655706267998,
1996-10-23,16.132524039146922,
1996-10-24,16.018931440762838,
1996-10-25,15.987682443136457,
1996-10-28,15.904200034570751,
1996-10-29,16.00091238274456,
1996-10-30,15.987227198450373,
1996-10-31,16.086904901918853,
1996-11-01,15.593202547826303,
1996-11-04,15.658785435916412,
1996-11-05,15.822967143922591,
1996-11-06,16.054504652553646,
1996-11-07,16.122304019396225,
1996-11-08,16.19254029576409,
1996-11-11,16.21580453248081,
1996-11-12,16.16462267076961,
1996-11-13,16.199408810458284,
1996-11-14,16.30465300962367,
1996-11-15,16.3432054051547,
1996-11-18,16.329911941984008,
1996-11-19,16.44379621604233,
1996-11-20,16.483457527117608,
1996-11-21,16.4568692484402,
1996-11-22,16.589365723273513,
1996-11-25,16.773267195262907,
1996-11-26,16.749559392328486,
1996-11-27,16.728288498919355,
1996-11-29,16.773045412154058,
1996-12-02,16.999060826409035,
1996-12-03,16.813019158099983,
1996-12-04,16.741566891739193,
1996-12-05,16.72538995162189,
1996-12-06,16.617988015183524,
1996-12-09,16.846272671491338,
1996-12-10,16.7963910300123,
1996-12-11,16.643377966805414,
1996-12-12,16.38655875700313,
1996-12-13,16.371729895228935,
1996-12-16,16.199617455537336,
1996-12-17,16.31330996711287,
1996-12-18,16.436888843668537,
1996-12-19,16.756397124905398,
1996-12-20,16.826275033241885,
1996-12-23,16.782460430002835,
1996-12-24,16.874808596377814,
1996-12-26,16.982434069713356,
1996-12-27,17.004228231492284,
1996-12-30,16.938169649895936,
1996-12-31,16.6436028750946,
1997-01-02,16.351922641037334,
1997-01-03,16.596422043338563,
1997-01-06,16.58799093607458,
1997-01-07,16.711792524299483,
1997-01-08,16.60485179642535,
1997-01-09,16.74773509561345,
1997-01-10,16.850904439978073,
1997-01-13,16.851126525039316,
1997-01-14,17.05857293072037,
1997-01-15,17.021743373338637,
1997-01-16,17.07831954269009,
1997-01-17,17.220758671755707,
1997-01-20,17.23251834658392,
1997-01-21,17.366082198263065,
1997-01-22,17.443958220835725,
1997-01-23,17.25159870336991,
1997-01-24,17.095403842279307,
1997-01-27,16.973376226189934,
1997-01-28,16.973376226189934,
1997-01-29,17.139333350734777,
1997-01-30,17.398253386067523,
1997-01-31,17.442404979584232,
1997-02-03,16.75172493138535,
1997-02-04,16.805596470416244,
1997-02-05,16.571801372821398,
1997-02-06,16.61161890183878,
1997-02-07,16.81198406605305,
1997-02-10,16.72404448388417,
1997-02-11,16.812623475423,
1997-02-12,17.093263107041984,
1997-02-13,17.28596315649209,
1997-02-14,17.214844459435554,
1997-02-18,17.381141580511837,
1997-02-19,17.30022900334971,
1997-02-20,17.093901216799395,
1997-02-21,17.071970255177607,
1997-02-24,17.253172632481462,
1997-02-25,17.290435123244123,
1997-02-26,17.155224734137803,
1997-02-27,16.929307887763773,
1997-02-28,16.83881326734017,
1997-03-03,17.067599927408725,
1997-03-04,16.974033285598278,
1997-03-05,17.210954648031176,
1997-03-06,17.13734593831561,
1997-03-07,17.27490595580833,
1997-03-10,17.461182608360765,
1997-03-11,17.41160934223259,
1997-03-12,17.259669973257456,
1997-03-13,16.944203138881154,
1997-03-14,17.021674547405393,
1997-03-17,17.07618457576141,
1997-03-18,16.946348646052606,
1997-03-19,16.862869031548236,
1997-03-20,16.7959129658643,
1997-03-21,16.827029369017545,
1997-03-24,16.97274571932872,
1997-03-25,16.93368779604085,
1997-03-26,16.96437588365987,
1997-03-27,16.607705618824244,
1997-03-31,16.248030596081836,
1997-04-01,16.90453346382972,
1997-04-02,16.692458407153225,
1997-04-03,16.697132099160548,
1997-04-04,16.865812855941073,
1997-04-07,16.959944082583238,
1997-04-08,17.048734723066495,
1997-04-09,16.925895808465352,
1997-04-10,16.875604383311256,
1997-04-11,16.415182562589585,
1997-04-14,16.550481939403806,
1997-04-15,16.79504601462585,
1997-04-16,16.991099312825618,
1997-04-17,16.951933203344876,
1997-04-18,17.05363116586987,
1997-04-21,16.920777973102492,
1997-04-22,17.23766542873897,
1997-04-23,17.21608033330729,
1997-04-24,17.161336608705355,
1997-04-25,17.032044712201625,
1997-04-28,17.200948219778194,
1997-04-29,17.67027056468586,
1997-04-30,17.832498339563795,
1997-05-01,16.96573181595588,
1997-05-02,17.272525755254907,
1997-05-05,17.64051016226816,
1997-05-06,17.58675794074057,
1997-05-07,17.328828714273627,
1997-05-08,17.427411411554047,
1997-05-09,17.52344466810871,
1997-05-12,17.797094581207553,
1997-05-13,17.70084995189689,
1997-05-14,17.762675834644494,
1997-05-15,17.88675423594783,
1997-05-16,17.629037679002266,
1997-05-19,17.703824731665392,
1997-05-20,17.882079396773698,
1997-05-21,17.833000717654865,
1997-05-22,17.75460217342448,
1997-05-23,17.996172704695393,
1997-05-27,18.053112375512868,
1997-05-28,17.999996865784023,
1997-05-29,17.933496143862286,
1997-05-30,18.022730459559813,
1997-06-02,17.674956614743515,
1997-06-03,17.65657903499769,
1997-06-04,17.54443475554165,
1997-06-05,17.613768120104986,
1997-06-06,17.9182498701468,
1997-06-09,18.02057824298454,
1997-06-10,18.069864265736086,
1997-06-11,18.15966304994146,
1997-06-12,18.449735135742287,
1997-06-13,18.654602194960432,
1997-06-16,18.667758900338182,
1997-06-17,18.678617452277056,
1997-06-18,18.566682211736143,
1997-06-19,18.75317169120846,
1997-06-20,18.767999433279705,
1997-06-23,18.348658447140252,
1997-06-24,18.71871468515569,
1997-06-25,18.56522021395778,
1997-06-26,18.45432889336498,
1997-06-27,18.529927052244496,
1997-06-30,18.484819258540444,
1997-07-01,18.296502238909557,
1997-07-02,18.563445575593192,
1997-07-03,18.828129208456776,
1997-07-07,18.731208844722836,
1997-07-08,18.86570696754531,
1997-07-09,18.63551922372395,
1997-07-10,18.763653078105918,
1997-07-11,18.823201224307887,
1997-07-14,18.85810944976541,
1997-07-15,19.009651228854604,
1997-07-16,19.2320359133395,
1997-07-17,19.129775229041368,
1997-07-18,18.794864062149603,
1997-07-21,18.746403880282635,
1997-07-22,19.178440952464904,
1997-07-23,19.2314192886698,
1997-07-24,19.308216632695054,
1997-07-25,19.277209936905763,
1997-07-28,19.229160838151923,
1997-07-29,19.349079296782126,
1997-07-30,19.554420325000304,
1997-07-31,19.595899613757073,
1997-08-01,20.42923115155596,
1997-08-04,20.49738984066625,
1997-08-05,20.542038633302866,
1997-08-06,20.713515536953082,
1997-08-07,20.51658691258803,
1997-08-08,20.135886675021435,
1997-08-11,20.21051723394159,
1997-08-12,19.984686365921984,
1997-08-13,19.88740821214033,
1997-08-14,19.94672403113002,
1997-08-15,19.42992100337763,
1997-08-18,19.681851305689463,
1997-08-19,19.973469862508626,
1997-08-20,20.261204770845467,
1997-08-21,19.95276277539728,
1997-08-22,19.9201927877862,
1997-08-25,19.84728814858141,
1997-08-26,19.693283713628617,
1997-08-27,19.70795073998169,
1997-08-28,19.491609139169064,
1997-08-29,19.401017443232064,
1997-09-02,18.808585008545208,
1997-09-03,18.814261938570883,
1997-09-04,18.87529605262061,
1997-09-05,18.838391675808847,
1997-09-08,18.881987825162316,
1997-09-09,18.931057936038254,
1997-09-10,18.63521649126019,
1997-09-11,18.50463224931582,
1997-09-12,18.734167349412065,
1997-09-15,18.650221309143614,
1997-09-16,19.174788455230747,
1997-09-17,19.12125675012273,
1997-09-18,19.208244842713636,
1997-09-19,19.27353758249224,
1997-09-22,19.373300314656937,
1997-09-23,19.302330644852667,
1997-09-24,19.151266385889578,
1997-09-25,19.018046028629158,
1997-09-26,19.166271203773,
1997-09-29,19.33092197632271,
1997-09-30,19.208043111823255,
1997-10-01,18.58266170063273,
1997-10-02,18.680884821159573,
1997-10-03,18.769771165726258,
1997-10-06,18.91875714408303,
1997-10-07,19.121619821762867,
1997-10-08,18.941125043973855,
1997-10-09,18.87849563655743,
1997-10-10,18.807697588914458,
1997-10-13,18.829481420938478,
1997-10-14,18.871883323512538,
1997-10-15,18.783190481104977,
1997-10-16,18.579550233399218,
1997-10-17,18.36384993394784,
1997-10-20,18.58655192502198,
1997-10-21,18.91078319314541,
1997-10-22,18.837067180428043,
1997-10-23,18.49085857812147,
1997-10-24,18.314836905458694,
1997-10-27,17.05739814472427,
1997-10-28,17.929921935678376,
1997-10-29,17.877601563536974,
1997-10-30,17.576516952460103,
1997-10-31,17.789299286837092,
1997-11-03,18.001341780150334,
1997-11-04,18.035274757999883,
1997-11-05,18.073616682764506,
1997-11-06,17.982938405129033,
1997-11-07,17.781259506434257,
1997-11-10,17.65894867282689,
1997-11-11,17.709752191181092,
1997-11-12,17.368125501115976,
1997-11-13,17.573253862524563,
1997-11-14,17.797362459577894,
1997-11-17,18.139564840163768,
1997-11-18,17.986771661523346,
1997-11-19,18.10869987155289,
1997-11-20,18.38456913095631,
1997-11-21,18.463362675625653,
1997-11-24,18.148574630834165,
1997-11-25,18.22813459276183,
1997-11-26,18.24385492232765,
1997-11-28,18.31593792810157,
1997-12-01,18.738370233203575,
1997-12-02,18.678969486270304,
1997-12-03,18.776816984453095,
1997-12-04,18.706266351132978,
1997-12-05,18.911764283493728,
1997-12-08,18.884467418631054,
1997-12-09,18.75778603031286,
1997-12-10,18.642637024747092,
1997-12-11,18.357170366040105,
1997-12-12,18.327374368482072,
1997-12-15,18.51960812472967,
1997-12-16,18.608996117403763,
1997-12-17,18.560937678341862,
1997-12-18,18.3640904996726,
1997-12-19,18.200308137194828,
1997-12-22,18.33333356799368,
1997-12-23,18.053248844344722,
1997-12-24,17.929642679873727,
1997-12-26,18.0019227599511,
1997-12-29,18.326604682543973,
1997-12-30,18.662822507794477,
1997-12-31,18.654940266739352,
1998-01-02,19.230359971889566,
1998-01-05,19.270397503695563,
1998-01-06,19.06350722959956,
1998-01-07,19.01262248795881,
1998-01-08,18.855827279590606,
1998-01-09,18.296493570821625,
1998-01-12,18.52369873928798,
1998-01-13,18.778317458921446,
1998-01-14,18.893103353249792,
1998-01-15,18.75090270398008,
1998-01-16,18.963513313347946,
1998-01-20,19.30057251300948,
1998-01-21,19.146933600744564,
1998-01-22,18.993688322661864,
1998-01-23,18.88620091165702,
1998-01-26,18.87357813479239,
1998-01-27,19.111630513093495,
1998-01-28,19.278089621201286,
1998-01-29,19.436461773846876,
1998-01-30,19.333707603222706,
1998-02-02,19.267606408624868,
1998-02-03,19.358626213687067,
1998-02-04,19.375945533980335,
1998-02-05,19.311287599525926,
1998-02-06,19.482937496689907,
1998-02-09,19.449838638342925,
1998-02-10,19.608980007016246,
1998-02-11,19.62822317422667,
1998-02-12,19.7076975487665,
1998-02-13,19.629762956466223,
1998-02-17,19.681141884055336,
1998-02-18,19.860487168887943,
1998-02-19,19.78736454289999,
1998-02-20,19.901475209006925,
1998-02-23,19.977101889712443,
1998-02-24,19.831239527904422,
1998-02-25,20.068699553555618,
1998-02-26,20.179733004202877,
1998-02-27,20.192624422861424,
1998-03-02,19.750851117436426,
1998-03-03,19.83229144478179,
1998-03-04,19.74387610663722,
1998-03-05,19.51237984752555,
1998-03-06,19.90147545160042,
1998-03-09,19.837759153676185,
1998-03-10,20.06284650316206,
1998-03-11,20.142399826596066,
1998-03-12,20.16973606984375,
1998-03-13,20.145039330847695,
1998-03-16,20.345998343735204,
1998-03-17,20.368241977646488,
1998-03-18,20.463821026981396,
1998-03-19,20.5433743504154,
1998-03-20,20.720957527044806,
1998-03-23,20.652903421348718,
1998-03-24,20.843304417229714,
1998-03-25,20.773176908455405,
1998-03-26,20.75187447527552,
1998-03-27,20.650827717046216,
1998-03-30,20.616141363441336,
1998-03-31,20.769782602639232,
1998-04-01,20.92353040163218,
1998-04-02,21.147464669194502,
1998-04-03,21.19825478745673,
1998-04-06,21.173332226702986,
1998-04-07,20.94996495719351,
1998-04-08,20.800800676762552,
1998-04-09,20.971112140668552,
1998-04-13,20.952606338366525,
1998-04-14,21.06702931127495,
1998-04-15,21.13443523832972,
1998-04-16,20.923908400334078,
1998-04-17,21.198632786158626,
1998-04-20,21.21619359170591,
1998-04-21,21.273216078809174,
1998-04-22,21.346287376652132,
1998-04-23,21.139344611714115,
1998-04-24,20.918810027598735,
1998-04-27,20.51550154676542,
1998-04-28,20.488499993151244,
1998-04-29,20.668063205773187,
1998-04-30,20.991503326739796,
1998-05-01,21.744014001912632,
1998-05-04,21.76476772813089,
1998-05-05,21.63733061474892,
1998-05-06,21.432111424211236,
1998-05-07,21.24240839658379,
1998-05-08,21.49456912987983,
1998-05-11,21.465473660653366,
1998-05-12,21.64295649649388,
1998-05-13,21.702504181680762,
1998-05-14,21.673602871672767,
1998-05-15,21.50601268479288,
1998-05-18,21.449566811510838,
1998-05-19,21.521337056279997,
1998-05-20,21.706384998254833,
1998-05-21,21.620649496527854,
1998-05-22,21.539763239671952,
1998-05-26,21.220683874273174,
1998-05-27,21.185962523301747,
1998-05-28,21.290124208420682,
1998-05-29,21.158612119246172,
1998-06-01,20.867001313560657,
1998-06-02,20.90984525203786,
1998-06-03,20.70920487007055,
1998-06-04,20.94063918689213,
1998-06-05,21.304623543566002,
1998-06-08,21.340199188829065,
1998-06-09,21.391651606933813,
1998-06-10,21.274403974317476,
1998-06-11,20.935857476483342,
1998-06-12,21.017338008634706,
1998-06-15,20.599799896274096,
1998-06-16,20.802161040239103,
1998-06-17,21.17551736252864,
1998-06-18,21.16136368650418,
1998-06-19,21.05195871270773,
1998-06-22,21.10092221318759,
1998-06-23,21.412307755364758,
1998-06-24,21.668416445037955,
1998-06-25,21.59956028211527,
1998-06-26,21.674536007040615,
1998-06-29,21.775717746432885,
1998-06-30,21.686777465865465,
1998-07-01,20.854382083789062,
1998-07-02,20.815525880485193,
1998-07-06,21.01361693713227,
1998-07-07,20.965139218881045,
1998-07-08,21.177938493263817,
1998-07-09,21.035951884408128,
1998-07-10,21.140715797565615,
1998-07-13,21.156330534447466,
1998-07-14,21.381295783385877,
1998-07-15,21.33100281041411,
1998-07-16,21.497682646182604,
1998-07-17,21.547796088467724,
1998-07-20,21.499679648018027,
1998-07-21,21.154151785497167,
1998-07-22,21.13617655255014,
1998-07-23,20.69441802555811,
1998-07-24,20.713483741194405,
1998-07-27,20.830958870252168,
1998-07-28,20.52174496785512,
1998-07-29,20.430414826200956,
1998-07-30,20.752519475184922,
1998-07-31,20.347983643891094,
1998-08-03,20.18627873799285,
1998-08-04,19.454635038232265,
1998-08-05,19.623574889135956,
1998-08-06,19.772370787082732,
1998-08-07,19.769103541578943,
1998-08-10,19.65460375355431,
1998-08-11,19.39765649172789,
1998-08-12,19.67420058133195,
1998-08-13,19.505262945509955,
1998-08-14,19.28460758221511,
1998-08-17,19.664221638284783,
1998-08-18,19.98231844545194,
1998-08-19,19.925342114029263,
1998-08-20,19.808117775516724,
1998-08-21,19.620126006932974,
1998-08-24,19.745333499883245,
1998-08-25,19.830800212098957,
