episode_id,entry_date,exit_date,entry_index,exit_index,holding_days,days_since_previous_exit,calendar_days_since_previous_exit,episode_return,episode_return_pct,entry_rsi,exit_rsi,entry_tqqq_open,exit_tqqq_open,tqqq_open_return_during_episode,is_win,pre5_tqqq_open_return,pre10_tqqq_open_return,pre20_tqqq_open_return,episode_tqqq_open_return,max_rsi_during_episode,min_rsi_during_episode,rsi_change,max_tqqq_open_return_from_entry,min_tqqq_open_return_from_entry,GSPC_OPEN,GSPC_CLOSE,GSPC_SMA160_PREV_CLOSE,GSPC_STD160_PREV_CLOSE,GSPC_SMA160_RATIO,GSPC_SMA160_Z,GSPC_SMA50_RATIO,GSPC_SMA20_RATIO,GSPC_BB20_Z,GSPC_SMA160_SLOPE_20D,GSPC_CLOSE_RET_5D,GSPC_CLOSE_RET_10D,GSPC_CLOSE_RET_20D,UVIX_OPEN,UVIX_CLOSE,UVIX_OPEN_SMA5_RATIO,UVIX_PREV_CLOSE_SMA5_RATIO,UVIX_OPEN_SMA10_RATIO,UVIX_PREV_CLOSE_SMA10_RATIO,UVIX_OPEN_SMA20_RATIO,UVIX_PREV_CLOSE_SMA20_RATIO,UVIX_OPEN_SMA50_RATIO,UVIX_PREV_CLOSE_SMA50_RATIO,UVIX_OPEN_GAP_FROM_PREV_CLOSE,UVIX_PREV_CLOSE_RET_5D,UVIX_PREV_CLOSE_RET_10D,UVIX_PREV_CLOSE_RET_20D,^VIX_OPEN_SMA20_RATIO,^VIX_PREV_CLOSE_SMA20_RATIO,^VIX_OPEN_GAP_FROM_PREV_CLOSE,^VIX_PREV_CLOSE_RET_5D,^VIX_PREV_CLOSE_RET_10D,^VIX3M_OPEN_SMA20_RATIO,^VIX3M_PREV_CLOSE_SMA20_RATIO,^VIX3M_OPEN_GAP_FROM_PREV_CLOSE,^VIX3M_PREV_CLOSE_RET_5D,^VIX3M_PREV_CLOSE_RET_10D,VIX3M_VIX_PREV_CLOSE_RATIO,VIX_VIX3M_PREV_CLOSE_RATIO,HYG_LQD_PREV_CLOSE_RATIO_SMA20,HYG_LQD_PREV_CLOSE_RET_20D,HYG_TLT_PREV_CLOSE_RATIO_SMA20,HYG_TLT_PREV_CLOSE_RET_20D,IEF_TLT_PREV_CLOSE_RATIO_SMA20,IEF_TLT_PREV_CLOSE_RET_20D,XLY_XLP_PREV_CLOSE_RATIO_SMA20,XLY_XLP_PREV_CLOSE_RET_20D,IWM_SPY_PREV_CLOSE_RATIO_SMA20,IWM_SPY_PREV_CLOSE_RET_20D,QQQ_SPY_PREV_CLOSE_RATIO_SMA20,QQQ_SPY_PREV_CLOSE_RET_20D,UUP_SPY_PREV_CLOSE_RATIO_SMA20,UUP_SPY_PREV_CLOSE_RET_20D,SPY_GLD_PREV_CLOSE_RATIO_SMA20,SPY_GLD_PREV_CLOSE_RET_20D,SPY_PREV_CLOSE_RET_5D,SPY_PREV_CLOSE_RET_20D,SPY_PREV_CLOSE_SMA20_RATIO,QQQ_PREV_CLOSE_RET_5D,QQQ_PREV_CLOSE_RET_20D,QQQ_PREV_CLOSE_SMA20_RATIO,HYG_PREV_CLOSE_RET_5D,HYG_PREV_CLOSE_RET_20D,HYG_PREV_CLOSE_SMA20_RATIO,TLT_PREV_CLOSE_RET_5D,TLT_PREV_CLOSE_RET_20D,TLT_PREV_CLOSE_SMA20_RATIO,XLY_PREV_CLOSE_RET_5D,XLY_PREV_CLOSE_RET_20D,XLY_PREV_CLOSE_SMA20_RATIO,XLP_PREV_CLOSE_RET_5D,XLP_PREV_CLOSE_RET_20D,XLP_PREV_CLOSE_SMA20_RATIO,IWM_PREV_CLOSE_RET_5D,IWM_PREV_CLOSE_RET_20D,IWM_PREV_CLOSE_SMA20_RATIO,GLD_PREV_CLOSE_RET_5D,GLD_PREV_CLOSE_RET_20D,GLD_PREV_CLOSE_SMA20_RATIO,UUP_PREV_CLOSE_RET_5D,UUP_PREV_CLOSE_RET_20D,UUP_PREV_CLOSE_SMA20_RATIO,FNG_VALUE,FNG_PREV_VALUE,FNG_PREV_SMA20_RATIO,FNG_PREV_CHANGE_5D,FNG_PREV_CHANGE_20D
26,2013-02-04,2013-02-04,748,748,1,2.0,4.0,0.0590242709529433,5.902427095294338,71.67717128680772,71.67717128680772,0.5616217963410394,0.5616217963410394,0.0,True,0.0140895894280215,0.0137285853952964,0.0186329219192831,0.0,71.67717128680772,71.67717128680772,0.0,0.0,0.0,1513.1700439453125,1495.7099609375,1413.4264373779297,45.21154289609403,0.07056865778768,2.2061535656196325,0.0467062425708924,0.019667355717412,1.7357908155145576,0.0154803244107115,-0.0029797041777618,0.0065478543430179,0.0199390310190636,3.9557619486016745e-05,4.2610547775983475e-05,0.003343631629573851,-0.05494623078361116,0.019905383165602197,-0.03934664434030244,-0.11451947029308895,-0.16596200365759606,-0.33825571344131744,-0.3767001528140663,0.06167888464326987,-0.006316857419502497,-0.19873204621246932,-0.34925343297360734,0.04762973966225448,-0.0346840541425677,0.08527134992233831,0.0007757389403562076,-0.04937362500822251,-0.012875556144815059,-0.05259113358043499,0.041920208732806774,0.00886767502005581,-0.08022387860532487,0.14651165885368345,-0.1277890701959108,0.004494219271847788,0.010774868049716613,0.01812989119253472,0.01577359218868324,0.017690685050833377,0.012621220869037941,-0.007446973541617163,-0.0022749011394652685,0.0015870492764686883,0.005515289761080178,-0.01017490042213487,-0.024756907442150533,-0.028707884485198787,-0.05352139405644707,0.021054457288934625,0.036202701953044425,0.006589054862988775,0.03780971609939976,0.02007232518119073,0.00985080092700552,0.012116757015362634,0.009798050512550338,-0.014443807477353743,-0.0048967327285260875,-0.009346946199246031,-0.021096313560297064,-0.02034934268439792,-0.027084821291680106,-0.009430321071592696,0.038516971395898825,0.016050824849728196,0.011153423997082745,0.04088488159910053,0.02368488915304967,0.004780968351161929,0.04353353740055255,0.021678331202467982,0.004979788871161128,0.0015508685157126223,-0.0009962291451286465,-0.008264476561111844,-0.01773530667156553,-0.00903792904974643,88.0,91.0,0.4241001564945228,35.0,8.0
27,2013-02-20,2013-02-20,759,759,1,11.0,16.0,0.1922613637824564,19.22613637824564,70.98113979253807,70.98113979253807,0.585142974957243,0.585142974957243,0.0,True,-0.0020603553313482,0.050804511864279,0.029219747485967,0.0,70.98113979253807,70.98113979253807,0.0,0.0,0.0,1530.93994140625,1511.949951171875,1425.951188659668,46.517173647341366,0.0736271715199921,2.256989075530014,0.0415023626363164,0.0144812349756306,2.0389164406032005,0.0167991072553712,-0.004922966029791,0.0004366548394538,0.0129910300536875,3.0474948187475865e-05,3.634025101808757e-05,-0.10476947521588886,-0.09285685768748198,-0.15220602708615216,-0.14092463635760577,-0.18617199873715917,-0.17534258503358813,-0.4218152287762392,-0.4141214629252601,-0.013132015194469604,-0.13286239052187643,-0.2752857540289563,-0.24680992740094876,-0.06368751315034837,-0.06444745198704982,0.000812288778770931,-0.04868618092705845,-0.16087250473099168,-0.05544698316120722,-0.05746818417069488,0.0021444379654274037,-0.04700276019846816,-0.11399621248153724,0.1364743537152353,-0.12008573116418209,-0.0005207516060284911,-0.001437567212746238,0.008526816020190564,0.022313265932087933,0.008067057871152805,0.023840202842848157,-0.009975120353743483,-0.014497812247258435,0.008958993247579095,0.011389203178226781,-0.003378017453794069,-0.015220001781345749,-0.008055643921624722,-0.026788766210672943,0.05005819641110287,0.08478446399472594,0.009751569387071557,0.033169271949103685,0.015573217033520548,0.003381792682175755,0.017444433789606917,0.012155016535503549,0.0055920452135374,-0.012774483412994142,-0.0027461304576222867,-0.00948475281491612,-0.034321915321221086,-0.011242095609971248,0.011473824724204107,0.026294688504928,0.012495314722494655,0.013607314366579581,0.04139260293800717,0.02262484791706254,0.020396980879407556,0.04493624670483287,0.024650309249220514,-0.02736377708638149,-0.047581057582212094,-0.03308837375458462,0.0022809870842390723,0.0054919418668080144,0.007428435484251761,84.0,83.0,0.3143309580364213,1.0,-10.0
28,2013-03-15,2013-03-15,776,776,1,17.0,23.0,-0.0102719155716044,-1.027191557160445,70.04482322308792,70.04482322308792,0.6004260113586362,0.6004260113586362,0.0,False,-0.0024768083786665,0.0913844182893046,0.0504078305219211,0.0,70.04482322308792,70.04482322308792,0.0,0.0,0.0,1563.2099609375,1560.699951171875,1444.277936553955,49.75887110929666,0.0823470478731516,2.390167255247968,0.038418834543497,0.0229066076442832,1.6833480510538348,0.0155521754219847,0.0061371969283403,0.0279936776227629,0.0258449211655644,2.8858820798666523e-05,2.851520229825505e-05,-0.026103532205184354,-0.04431697249307598,-0.11092233725895817,-0.1275495286053836,-0.16915140904159487,-0.18468962249662924,-0.28049438719276043,-0.2939503067376176,0.019058034686882275,-0.13000309502694385,-0.26110351632907114,-0.20581865652271736,-0.1669980569097136,-0.18290609880496156,0.019469049850918685,-0.13476264719243325,-0.2714377805299675,-0.06589975684047777,-0.07313062987171237,0.00780139387952139,-0.043419226566235425,-0.12855376294651177,0.24778762331620574,-0.19858156843844021,0.010926046092322617,0.010143749958241077,0.02074778339715544,0.015055698398672712,0.009840839570544935,0.007229060408017185,0.015594688914676524,0.004380287617458123,0.008817001811960212,0.00600930327595206,-0.008458177018472401,-0.016510875059022045,-0.01564969925901194,-0.0017138757999429766,0.023919535688047278,0.06609653814968386,0.012598507324080854,0.030101886393572252,0.023636428649845387,0.002474860429511949,0.013094002849264985,0.015005471292097283,0.004148929677111113,0.010058881456431523,0.0061022632516363196,-0.00638149249406661,-0.0049227022222760874,-0.0144934841141936,0.016900347095694546,0.04109319951841517,0.03132945204054005,0.007782081530423035,0.03655280012319406,0.015566755973099422,0.020781740584656205,0.03629208103404147,0.03262352526143597,0.006483661133969143,-0.033763032209619404,-0.0004130815639526997,0.004912934941946334,0.0283364196990068,0.007748472525717975,77.0,82.0,0.25574272588055136,-6.0,26.0
29,2013-05-15,2013-05-22,818,823,6,42.0,61.0,0.0341404565177503,3.414045651775033,70.78831556569122,72.56566294587955,0.7223970443725939,0.7506818721458821,0.0391541299810462,True,0.0356473139398627,0.1052306368622448,0.192289585869122,0.0391541299810462,72.90812018176455,69.134835246206,1.7773473801883313,0.0391541299810462,0.0,1649.1300048828125,1658.780029296875,1488.8373710632325,70.38653234214323,0.1076629569723315,2.2773196588291995,0.0471468581800096,0.0325500045651889,1.7082207800982847,0.0142556292083979,0.0159798178631231,0.0480698050623356,0.0687946719798371,2.1911704155764927e-05,2.1752061641980285e-05,-0.003047607867091018,-0.027976328829453445,-0.02362005221777641,-0.04803436072797074,-0.08935927084276352,-0.11212977504462973,-0.17735872318132462,-0.19792880757428166,0.025646207702269663,-0.0010734065355101352,-0.08363976305133891,-0.10256443849294994,-0.05634318253453274,-0.07161029152627818,0.016444720199284335,-0.004676497762990728,-0.05547337090283333,0.003397432890694718,-0.011775605017360524,0.01535383864746831,0.04390237937415842,0.01353178706891156,0.17306178584583076,-0.1475299834450282,0.0131944612965893,0.017947022788216804,0.040881717827246034,0.0511360782956769,0.027675552564570882,0.030374475589774352,0.027197630806747863,0.04407998048725981,0.010234599802867672,0.01845604535337575,0.004727857506287014,0.008211413161539172,-0.02112115997333608,-0.025900297711392017,0.04700953945808539,0.011518715349919662,0.016174597326577667,0.049679130191851106,0.034471938772671074,0.01603090136719687,0.058298479216901455,0.03922534398491506,-0.0076080849479635,0.004430360289292556,-0.0018083046690346993,-0.029960103144128225,-0.04443356000310983,-0.04130941664168042,0.02082224616902617,0.06736134757761403,0.044323687503886156,0.011639173683325899,0.022298451771375793,0.01674264700441075,0.01924075345566334,0.06905205582516394,0.04493764228595354,-0.01830750274132098,0.03772586138332645,-0.012171363809122648,0.01609292308883381,0.02249212821844715,0.012991047336370798,77.0,64.0,-0.09476661951909482,-5.0,13.0
30,2013-09-19,2013-09-20,906,907,2,83.0,120.0,0.0641410475496224,6.4141047549622465,72.56528653589962,70.210016411744,0.9085791471916144,0.913938131707913,0.0058982032912191,True,0.0148802611293488,0.0675878890019496,0.1200511152929355,0.0058982032912191,72.56528653589962,70.210016411744,-2.3552701241556235,0.0058982032912191,0.0,1727.3399658203125,1722.3399658203125,1611.6011848449707,61.22313378038864,0.0718160187915692,1.8904419592519444,0.0302510740851846,0.0373218028870421,2.3830845787084116,0.0146124686844013,0.0231195547510447,0.0406385259633961,0.0484172842878392,1.097878060013567e-05,1.1230777170703785e-05,-0.11773457353424976,-0.08273931484667396,-0.1840018390615732,-0.15163508652428004,-0.24649779340344524,-0.21660995710101105,-0.2571497065818902,-0.22768438083695397,-0.03815192262571043,-0.10540655994392101,-0.29966048471226814,-0.1833271035636802,-0.14843517058190892,-0.11115470392862892,-0.04194258192967537,-0.016642514277512288,-0.14420654567694569,-0.10483772353866783,-0.0843286057854109,-0.022397901564729428,-0.027546403648864293,-0.12254329626461735,0.11699780240878899,-0.10474309095012091,0.004137634010548119,0.005333430491647695,0.007679143390547649,0.00497853737722509,0.003774280502642169,-0.006765151280945236,0.0015324660648545763,0.012669239549326639,0.001403268598707097,0.0035971974840665055,-0.0056945493821446425,0.0027278634557887926,-0.052865770194961414,-0.05279198317665912,0.04115491559591411,0.048597620506366956,0.021546690004628166,0.045114151093710975,0.03652238621404824,0.01601332358563967,0.04796507979360709,0.030642451197806064,0.016440158210433653,0.02181573028796424,0.01800776470610299,0.016458485169658088,0.01675378357301094,0.010135981728210508,0.022432676425310438,0.05305491114033911,0.042324835466200916,0.033184747824238636,0.03988041703427814,0.04076239474354404,0.01980758174789643,0.0488736330885875,0.03795023429971223,0.0023538159891953736,-0.003322026814226331,-0.0053533895442421375,-0.016356229287047608,-0.010059497588516653,-0.017962463887793767,48.0,36.0,-0.27199191102123366,-26.0,-5.0
31,2013-10-30,2013-10-30,935,935,1,28.0,40.0,0.0332331680281632,3.323316802816323,70.6053282454621,70.6053282454621,1.0466277221438305,1.0466277221438305,0.0,True,0.041426121794263,0.1289031766938448,0.1543875699135748,0.0,70.6053282454621,70.6053282454621,0.0,0.0,0.0,1772.27001953125,1763.31005859375,1646.111624145508,54.84663204533398,0.0766402433074553,2.300203142491315,0.0475251057055148,0.0320167687239445,1.5480345299478897,0.0147352417547137,0.0096943698757439,0.0242631705237577,0.0409949191359035,9.59349588020947e-06,9.8061056413801e-06,-0.012570113007335237,-0.012909266449483647,-0.02961642491095906,-0.02994972344084057,-0.20636126754520534,-0.20663385936309542,-0.26735052434820805,-0.26760216813054516,0.0003435889231058198,-0.021261929287123893,-0.32996704705233004,-0.22806748856468217,-0.11893139702579214,-0.138838950328796,0.023117108362721073,0.006001494685966335,-0.28135048461579193,-0.11189083861600546,-0.09071660892646893,-0.023286722156595885,0.0006657306859370049,-0.18359587954673684,0.1208053619681222,-0.1077844254384982,0.0005816830815226215,0.0017654620000482346,-0.002555099649725112,0.002939829847759423,-0.0050452056516886445,-0.007343953069497977,-0.012549950698366175,-0.03031067982218638,-0.004866375757211605,-0.013176603729922909,0.00020455972887600815,-0.0036499377106595787,-0.035224049701501614,-0.051713914538284445,0.009562762890960919,0.004475824649035509,0.010033603956968173,0.046238348886173286,0.03220957431314986,0.007398430963369007,0.04241964408223553,0.03237190157401604,0.002888055178420057,0.024363633635686277,0.012122610234968967,0.0015756619696636331,0.02136100606471958,0.014671691706879875,0.015011217780900088,0.03992150661071703,0.03510331271150813,0.024332073051455794,0.07242751360819866,0.04812230085971647,0.005326799625418488,0.032452480755851276,0.02717136530648645,0.003324632339148703,0.04157643540274303,0.02226987105443956,0.004215463746127357,-0.007866731674802119,-0.0036248576258396392,62.0,56.0,0.3397129186602872,8.0,-4.0
32,2013-12-27,2013-12-27,975,975,1,40.0,58.0,0.0462925057220862,4.629250572208621,69.95152356813948,69.95152356813948,1.2274495760802464,1.2274495760802464,0.0,True,0.0662438137963716,0.0941125338353587,0.1088501069791649,0.0,69.95152356813948,69.95152356813948,0.0,0.0,0.0,1842.969970703125,1841.4000244140625,1700.0920654296874,63.29629408908936,0.0840412752807748,2.2572870549472825,0.0340527985244878,0.0225800626943519,2.231150689939303,0.0160795600674459,0.0175729715169941,0.0371163190166501,0.0189074131762962,5.985788221063384e-06,6.2416178896083065e-06,-0.08319582615981058,-0.0723355168443941,-0.16358847357829398,-0.15368048215426844,-0.18625568068712406,-0.1766162012174971,-0.2781013602257614,-0.269549869355593,-0.011707152222184103,-0.12368471348188681,-0.23682247150707691,-0.16371454417571818,-0.14309775145761283,-0.13467611579511107,-0.009732350876042295,-0.1065217570080722,-0.2003891139623486,-0.0924534224575061,-0.08330612484821864,-0.009978573935353063,-0.06404269865278067,-0.1225766145217344,0.13787508676270654,-0.12116891244623862,-0.0031058903765189827,-0.0024862715578888306,0.00820401874728205,0.017574005303867546,-0.001135221759781757,-0.0006290710989257375,0.020189946817476878,0.027154424622552353,0.007116045245597835,0.0036962172706900276,0.00307741092048186,0.018816804769611117,-0.01755090477950605,-0.02001428093019464,0.032344002064392585,0.04444800830209528,0.011887747376928548,0.01760022173720488,0.018315959920749858,0.01857439616273515,0.036748206443147025,0.02144995640127112,-0.004294165532222505,-0.006746597472135907,-0.0027364247686465504,-0.006519394675785661,-0.0239005739624224,-0.010879372626261263,0.01354847551485916,0.01975801650234854,0.02107953776742466,-0.0004676483594794334,-0.007200872568817185,0.0008313332513216753,0.02081862296860093,0.021361493251448094,0.02552467441369366,-0.0073973534739141256,-0.025705239850603467,-0.013895361421902397,0.0,-0.0027663149752716887,0.0005087704025934503,72.0,52.0,0.048387096774193505,-19.0,-10.0
33,2013-12-31,2013-12-31,977,977,1,2.0,4.0,0.0343124823025324,3.4312482302532477,69.57124271341809,69.57124271341809,1.2150449324326766,1.2150449324326766,0.0,True,0.0058674737403545,0.0846557082852053,0.0615737513250251,0.0,69.57124271341809,69.57124271341809,0.0,0.0,0.0,1842.6099853515625,1848.3599853515625,1702.6858154296874,64.75854695386498,0.0821785021369687,2.1607058296344928,0.0312149779112069,0.0204148254170619,1.6993673034632997,0.0158393615375895,0.0111433843872283,0.0346031686597423,0.026353467873899,6.252476946419456e-06,6.429510873549166e-06,-0.0029043988195113224,0.03341198568929005,-0.08475658460625801,-0.05142143424230483,-0.13859753483555304,-0.10722338866069814,-0.23064857658096394,-0.2026271290064281,-0.035142213378315246,-0.07481111820983821,-0.18947041886976212,-0.12388436901464495,-0.055289788643907656,-0.04614515477949399,-0.009587028791890884,-0.016678719570164646,-0.1395938944996593,-0.03872615757180642,-0.03217348201354053,-0.006770506321627234,-0.015989324947268346,-0.09219421990146504,0.08923303839994845,-0.08192281656368883,-0.004158010248149324,-0.004860360138280395,0.003354437201378735,0.012380793449030092,-0.0030817631181436766,-0.0011148931804320084,0.013380958866172854,0.016204176324389197,0.006194141661236108,-0.001635246459934514,-0.0014713337913542235,0.0037248845018258425,-0.021462629801566546,-0.024870135221961465,0.03918648737884389,0.062314947311368885,0.012447729654191164,0.015580150962534622,0.01653209659430588,0.010289010284953104,0.01936306972721691,0.015035624289251315,-0.0031146054518992328,-0.006422591371025632,-0.0013502547953302413,-0.01669062699059498,-0.018573431007116614,-0.00471377920406113,0.013859213858679276,0.014786604318074659,0.019597028959599694,0.00940074108228206,-0.0013949677036771968,0.006102219910838702,0.010181655662315992,0.013919427115893335,0.022781268415139833,-0.004743859239055737,-0.04399335288194539,-0.02213937105218522,-0.007848572368030604,-0.009677464720643791,-0.005184717823389806,72.0,52.0,0.048387096774193505,-19.0,-10.0
34,2014-06-06,2014-06-11,1085,1088,4,108.0,157.0,-0.0156969621887854,-1.5696962188785468,71.38709335129565,72.1980534293136,1.4172041093832586,1.4128380595571333,-0.0030807487765649,False,0.0089188703926785,0.0921175289684339,0.1933587053710528,-0.0030807487765649,73.01074546365277,71.38709335129565,0.8109600780179562,0.0064426453462447,-0.0030807487765649,1942.4100341796875,1949.43994140625,1832.0255004882813,47.919808673794975,0.0602527277387709,2.3035261773023348,0.0333754687271403,0.0221260630107411,2.036735310665567,0.0143103230357672,0.013448949525904,0.0300926036416298,0.0393520770787887,3.1135315301225578e-06,2.9471975283452056e-06,-0.10924175576036343,-0.07254752202624226,-0.13928857497349167,-0.10383210133230636,-0.21949547529106817,-0.18734307519214322,-0.36855930655246616,-0.34254749858499933,-0.03956454331146819,-0.09934162903100707,-0.179769590341613,-0.33178422541377317,-0.06654574576439276,-0.03685987029447302,-0.030821969259027693,0.009507399589713916,-0.019311464750883633,-0.06217634343713596,-0.030034647862170583,-0.03313695226754676,-0.009482138153114716,-0.02090843289443456,0.1626711959663496,-0.1399116074524802,0.0049859620438166274,0.006201511371150437,0.00902131007638074,0.008657800810502936,0.004904005340137907,0.006151500803225574,0.013539592052000948,0.03059372618964029,0.008761033844634891,0.006917220204647911,0.010930599967768906,0.030172700468856117,-0.020241329997315316,-0.0205518243385846,0.041119813666645966,0.06507629391965764,0.010812506543900424,0.03496908609049498,0.021660016510221647,0.010843349733606233,0.06619689831962927,0.03273671843175552,-0.004107418664384244,0.004248023374337828,-0.00016920418492161193,-0.022426676774138343,-0.004371926170225082,-0.009181018898992699,0.013867662216186627,0.050860801392500044,0.027522064470699048,0.009398120307651192,0.019665436231396605,0.013833193496678664,0.012437117390449615,0.04212819516398625,0.030581631317158298,-0.002315187478456715,-0.028267653689261207,-0.019136003040494898,-0.002788167844548939,0.013698583237297779,0.0010728780551627626,81.0,45.0,0.07913669064748197,10.0,-21.0
35,2014-06-20,2014-06-24,1095,1097,3,7.0,9.0,0.0651860953505809,6.518609535058095,70.22221124318762,70.22515581148488,1.42931208119204,1.432884704221275,0.0024995402167562,True,0.0210158002803209,0.0138659164543322,0.1457741340780949,0.0024995402167562,71.01325415188165,70.22221124318762,0.0029445682972664,0.0024995402167562,0.0,1960.449951171875,1962.8699951171875,1844.3198127746584,50.17105476896799,0.0629663779529141,2.3146840131622284,0.0341802271544982,0.0148898055052253,1.587841827779529,0.0147453334780318,0.0137953270731654,0.0068891856710648,0.0371891028465076,2.653125581700369e-06,2.7596587186109513e-06,-0.10324100256350255,-0.09044160096492349,-0.1163531965364315,-0.10374094470381834,-0.19843525541201457,-0.18699455718364733,-0.39397124915006887,-0.38532142753178866,-0.014072105333926332,-0.19376234632474953,-0.16990543659668977,-0.3191311962045029,-0.10310036926906285,-0.08412746874055965,-0.020715656252309533,-0.15445863608632115,-0.09075345821240943,-0.07016313527338747,-0.06054667530834734,-0.010236229637269556,-0.09992911989511344,-0.06480118699446658,0.19585686874953812,-0.16377952401137952,0.006997685327936987,0.010677056134960727,0.016446888702683182,0.01813003604695118,0.007766271444968886,0.003601956062279532,-0.009480441419179031,0.0044341358000630215,0.013403466382930107,0.03494846356311454,-0.002733636361639924,0.006690659291464174,-0.018351090870413977,-0.03605888337095964,-0.025808886389276364,0.01799318265179317,0.01519067140329855,0.03886210889319597,0.014813111909661059,0.009342754827156297,0.045812781314612305,0.012025391990412304,0.004217645943951798,0.0063397979500274815,0.004503578164143818,-0.011139827200773667,-0.01158028707482317,-0.01183553578943386,0.011861294920292309,0.035964462678863995,0.007998561219069389,0.0212432227708077,0.03139113432628027,0.017647802911649135,0.02140567842766372,0.07516874345295022,0.02834358190711672,0.03506199505184249,0.02050006483053357,0.04147353819610178,-0.005106806205949055,0.0014019012701069755,-0.003719183534010795,95.0,85.0,0.9428571428571428,43.0,26.0
36,2014-07-03,2014-07-07,1104,1105,2,7.0,9.0,0.0704831311113569,7.048313111135696,70.47867247738625,72.55920924394823,1.5558095098606712,1.5641476487852213,0.0053593572167436,True,0.052925605890717,0.0692487468698768,0.1217817904782769,0.0053593572167436,72.55920924394823,70.47867247738625,2.080536766561977,0.0053593572167436,0.0,1975.8800048828125,1985.43994140625,1855.4998733520508,53.00373847382389,0.064877466853872,2.271163034852945,0.0315648839000064,0.0117233465098751,1.958125552053523,0.0136515863953907,0.0144183950325149,0.0132483930411424,0.0231800611062433,2.290593009759787e-06,2.3289342795011616e-06,-0.09573183618654113,-0.06097057359769664,-0.12561859379522466,-0.09200621764376549,-0.19305897197521793,-0.162039093037328,-0.39846267748263997,-0.37533878828495504,-0.0370182888964673,-0.09701544816447183,-0.1172218166466833,-0.3211033149700443,-0.0848301829931839,-0.05423716445270643,-0.032347452649451824,-0.06643662188319654,0.019792652680701295,-0.06156126027029807,-0.050154011385948216,-0.012009577364215152,-0.04729213591117831,-0.0103011185118691,0.1543438191678319,-0.13370697413106825,0.0026593847053397734,0.005213380526689848,0.006757540586847854,0.009889451123699766,0.005900908950145611,0.0031636350006714054,0.017887480784794185,0.023987699233773085,0.00673333580703428,0.03771922992432519,0.012575185267720057,0.017832225962225,-0.015371263390395185,-0.03139242222090477,-0.01704116780339604,-0.04256516308107594,0.00843641415807772,0.0209120204724782,0.009158798472951535,0.019401838791197834,0.039117154309095126,0.02183896808532082,-0.0053469754825103966,0.005724593502017372,-0.0018149438039309906,-0.01585896050296276,-0.004124072805244405,-0.008555077072029516,0.014873881152001944,0.0219365296688232,0.015285696619034228,0.002235102153990809,-0.002003119340676318,-0.00259140015705539,0.011464955194234294,0.059420035705186836,0.015929875859550746,0.005590984301254265,0.06629922069456673,0.026205586760395194,-0.004205614681878744,-0.011136880724590736,-0.006318366392783048,76.0,95.0,1.0148462354188759,67.0,68.0
37,2014-11-19,2014-11-19,1201,1201,1,96.0,135.0,0.0177119421246185,1.7711942124618574,70.89864683030314,70.89864683030314,1.9484846750205376,1.9484846750205376,0.0,True,0.0334972085110243,0.0288723739243592,0.1862176891241374,0.0,70.89864683030314,70.89864683030314,0.0,0.0,0.0,2051.159912109375,2048.719970703125,1946.0472473144532,52.98793713262976,0.05401341870809,1.983709321082323,0.0378075074832118,0.0207502758751774,1.189030732206436,0.0093106776748419,0.0051367451014963,0.0124285421713166,0.0631048493733881,2.1744289596634805e-06,2.2192554279260495e-06,0.0002421164702139933,-0.025714719421448873,-0.018302348995560824,-0.043777945756349634,-0.1312841546588015,-0.15382781110228627,-0.2144900346800107,-0.23487445253778838,0.026641925531553978,0.0060378749973575285,-0.16423545755382973,-0.2965283399164893,-0.029711194904862848,-0.04009976546804794,0.010822552375196137,0.07275538504895551,-0.06917398676269337,-0.041244588696822904,-0.05330439397940179,0.012738841509227994,0.022135427095539395,-0.07265212485168193,0.132756147053831,-0.11719746337207215,-0.005093853137773885,-0.005707043358578856,-0.012313176140842597,-0.012246936699309985,-0.0016853511091819984,0.00034863071096080667,-0.0025030221583032253,-0.011839239919361089,-0.01076990754199958,-0.005793872700603608,0.0037769907187936713,0.01052395334536338,-0.015604292922968721,-0.03255835669324503,0.013524696450660345,0.1049078041288567,0.0067098169513211126,0.05915388928882903,0.02265972553864759,0.01368793060801532,0.0703003754052649,0.02651432512823071,-0.014364340147574706,-0.02060526038481525,-0.010517157224549822,0.006653695475421495,-0.008461956733978648,0.0018020731515080435,0.01567535396041686,0.04902414393547949,0.023177581237225908,0.008357662057679294,0.06159259334470413,0.02564099030217193,-0.008349691863342223,0.05301728648394044,0.011594347541432848,0.02686542405957182,-0.04140971280051864,0.007937366884631203,0.0004301173712617512,0.02466957916832535,0.006861034751596495,53.0,55.0,0.6417910447761195,50.0,-30.0
