Date,SOXL_OPEN,SOXL_SOURCE
2006-06-27,0.40707455462225867,synthetic_3x_semiconductor_ohlc_fee_financing
2006-06-28,0.36132543655084826,synthetic_3x_semiconductor_ohlc_fee_financing
2006-06-29,0.35513520751955757,synthetic_3x_semiconductor_ohlc_fee_financing
2006-06-30,0.3976108255022053,synthetic_3x_semiconductor_ohlc_fee_financing
2006-07-03,0.3857019142198963,synthetic_3x_semiconductor_ohlc_fee_financing
2006-07-05,0.39692825774200524,synthetic_3x_semiconductor_ohlc_fee_financing
2006-07-06,0.35924467783099834,synthetic_3x_semiconductor_ohlc_fee_financing
2006-07-07,0.35643925330005083,synthetic_3x_semiconductor_ohlc_fee_financing
2006-07-10,0.3401944826104328,synthetic_3x_semiconductor_ohlc_fee_financing
2006-07-11,0.31769137837126743,synthetic_3x_semiconductor_ohlc_fee_financing
2006-07-12,0.349038316736339,synthetic_3x_semiconductor_ohlc_fee_financing
2006-07-13,0.32080603489015763,synthetic_3x_semiconductor_ohlc_fee_financing
2006-07-14,0.30704075059425606,synthetic_3x_semiconductor_ohlc_fee_financing
2006-07-17,0.30250483137661077,synthetic_3x_semiconductor_ohlc_fee_financing
2006-07-18,0.29752563717802233,synthetic_3x_semiconductor_ohlc_fee_financing
2006-07-19,0.2941594939381032,synthetic_3x_semiconductor_ohlc_fee_financing
2006-07-20,0.31433773623500527,synthetic_3x_semiconductor_ohlc_fee_financing
2006-07-21,0.2907138574451488,synthetic_3x_semiconductor_ohlc_fee_financing
2006-07-24,0.24916231239764572,synthetic_3x_semiconductor_ohlc_fee_financing
2006-07-25,0.26284690072633815,synthetic_3x_semiconductor_ohlc_fee_financing
2006-07-26,0.27136971232656404,synthetic_3x_semiconductor_ohlc_fee_financing
2006-07-27,0.2705602910928441,synthetic_3x_semiconductor_ohlc_fee_financing
2006-07-28,0.27929014680294595,synthetic_3x_semiconductor_ohlc_fee_financing
2006-07-31,0.30477150641256484,synthetic_3x_semiconductor_ohlc_fee_financing
2006-08-01,0.30598239086924767,synthetic_3x_semiconductor_ohlc_fee_financing
2006-08-02,0.28767036094343523,synthetic_3x_semiconductor_ohlc_fee_financing
2006-08-03,0.2966859905013018,synthetic_3x_semiconductor_ohlc_fee_financing
2006-08-04,0.31032977406355083,synthetic_3x_semiconductor_ohlc_fee_financing
2006-08-07,0.3013478207655282,synthetic_3x_semiconductor_ohlc_fee_financing
2006-08-08,0.29584017050074,synthetic_3x_semiconductor_ohlc_fee_financing
2006-08-09,0.2897267623855441,synthetic_3x_semiconductor_ohlc_fee_financing
2006-08-10,0.2958880171994897,synthetic_3x_semiconductor_ohlc_fee_financing
2006-08-11,0.309174619364141,synthetic_3x_semiconductor_ohlc_fee_financing
2006-08-14,0.28829882119765904,synthetic_3x_semiconductor_ohlc_fee_financing
2006-08-15,0.2979335922096615,synthetic_3x_semiconductor_ohlc_fee_financing
2006-08-16,0.3311988850156701,synthetic_3x_semiconductor_ohlc_fee_financing
2006-08-17,0.3742587906573111,synthetic_3x_semiconductor_ohlc_fee_financing
2006-08-18,0.3806005651233488,synthetic_3x_semiconductor_ohlc_fee_financing
2006-08-21,0.3799750291838403,synthetic_3x_semiconductor_ohlc_fee_financing
2006-08-22,0.35664722744429717,synthetic_3x_semiconductor_ohlc_fee_financing
2006-08-23,0.35621248601809535,synthetic_3x_semiconductor_ohlc_fee_financing
2006-08-24,0.348197931750599,synthetic_3x_semiconductor_ohlc_fee_financing
2006-08-25,0.35100794426750453,synthetic_3x_semiconductor_ohlc_fee_financing
2006-08-28,0.3494922156017591,synthetic_3x_semiconductor_ohlc_fee_financing
2006-08-29,0.36224244810040396,synthetic_3x_semiconductor_ohlc_fee_financing
2006-08-30,0.3799406407988926,synthetic_3x_semiconductor_ohlc_fee_financing
2006-08-31,0.3988534414357775,synthetic_3x_semiconductor_ohlc_fee_financing
2006-09-01,0.3872321480499044,synthetic_3x_semiconductor_ohlc_fee_financing
2006-09-05,0.37476620220057744,synthetic_3x_semiconductor_ohlc_fee_financing
2006-09-06,0.39195262958220006,synthetic_3x_semiconductor_ohlc_fee_financing
2006-09-07,0.35328314023201957,synthetic_3x_semiconductor_ohlc_fee_financing
2006-09-08,0.35146716623474517,synthetic_3x_semiconductor_ohlc_fee_financing
2006-09-11,0.35422467075163067,synthetic_3x_semiconductor_ohlc_fee_financing
2006-09-12,0.38652258849116233,synthetic_3x_semiconductor_ohlc_fee_financing
2006-09-13,0.4278140084764808,synthetic_3x_semiconductor_ohlc_fee_financing
2006-09-14,0.41783408649501447,synthetic_3x_semiconductor_ohlc_fee_financing
2006-09-15,0.42657371977915215,synthetic_3x_semiconductor_ohlc_fee_financing
2006-09-18,0.4186484977316301,synthetic_3x_semiconductor_ohlc_fee_financing
2006-09-19,0.4309135031228183,synthetic_3x_semiconductor_ohlc_fee_financing
2006-09-20,0.4088701414143981,synthetic_3x_semiconductor_ohlc_fee_financing
2006-09-21,0.4120834731892029,synthetic_3x_semiconductor_ohlc_fee_financing
2006-09-22,0.38955918550738766,synthetic_3x_semiconductor_ohlc_fee_financing
2006-09-25,0.3861372172929342,synthetic_3x_semiconductor_ohlc_fee_financing
2006-09-26,0.41028145835640467,synthetic_3x_semiconductor_ohlc_fee_financing
2006-09-27,0.4070551033414755,synthetic_3x_semiconductor_ohlc_fee_financing
2006-09-28,0.3978797062905995,synthetic_3x_semiconductor_ohlc_fee_financing
2006-09-29,0.41088513584228636,synthetic_3x_semiconductor_ohlc_fee_financing
2006-10-02,0.3951504207049952,synthetic_3x_semiconductor_ohlc_fee_financing
2006-10-03,0.3778062345097037,synthetic_3x_semiconductor_ohlc_fee_financing
2006-10-04,0.37590073251432166,synthetic_3x_semiconductor_ohlc_fee_financing
2006-10-05,0.39872961378936783,synthetic_3x_semiconductor_ohlc_fee_financing
2006-10-06,0.39103455595406195,synthetic_3x_semiconductor_ohlc_fee_financing
2006-10-09,0.3851302139552542,synthetic_3x_semiconductor_ohlc_fee_financing
2006-10-10,0.39809814271429406,synthetic_3x_semiconductor_ohlc_fee_financing
2006-10-11,0.39062502098618496,synthetic_3x_semiconductor_ohlc_fee_financing
2006-10-12,0.41236250777248357,synthetic_3x_semiconductor_ohlc_fee_financing
2006-10-13,0.4209372361451929,synthetic_3x_semiconductor_ohlc_fee_financing
2006-10-16,0.44167470149282434,synthetic_3x_semiconductor_ohlc_fee_financing
2006-10-17,0.4396265196033971,synthetic_3x_semiconductor_ohlc_fee_financing
2006-10-18,0.40989057320679084,synthetic_3x_semiconductor_ohlc_fee_financing
2006-10-19,0.3779406512842085,synthetic_3x_semiconductor_ohlc_fee_financing
2006-10-20,0.38288247746748844,synthetic_3x_semiconductor_ohlc_fee_financing
2006-10-23,0.37122303686437635,synthetic_3x_semiconductor_ohlc_fee_financing
2006-10-24,0.37921364688975967,synthetic_3x_semiconductor_ohlc_fee_financing
2006-10-25,0.37052412360928155,synthetic_3x_semiconductor_ohlc_fee_financing
2006-10-26,0.3946695906008118,synthetic_3x_semiconductor_ohlc_fee_financing
2006-10-27,0.40530858148513565,synthetic_3x_semiconductor_ohlc_fee_financing
2006-10-30,0.38487278329143276,synthetic_3x_semiconductor_ohlc_fee_financing
2006-10-31,0.3971620817181984,synthetic_3x_semiconductor_ohlc_fee_financing
2006-11-01,0.4004588505406654,synthetic_3x_semiconductor_ohlc_fee_financing
2006-11-02,0.3731468038255734,synthetic_3x_semiconductor_ohlc_fee_financing
2006-11-03,0.3745513762927187,synthetic_3x_semiconductor_ohlc_fee_financing
2006-11-06,0.3770914969628239,synthetic_3x_semiconductor_ohlc_fee_financing
2006-11-07,0.39605361997208627,synthetic_3x_semiconductor_ohlc_fee_financing
2006-11-08,0.4126054501236564,synthetic_3x_semiconductor_ohlc_fee_financing
2006-11-09,0.4214306713926001,synthetic_3x_semiconductor_ohlc_fee_financing
2006-11-10,0.39444359425300207,synthetic_3x_semiconductor_ohlc_fee_financing
2006-11-13,0.40278064224889326,synthetic_3x_semiconductor_ohlc_fee_financing
2006-11-14,0.4240703659173587,synthetic_3x_semiconductor_ohlc_fee_financing
2006-11-15,0.4595603797116007,synthetic_3x_semiconductor_ohlc_fee_financing
2006-11-16,0.4654128714491918,synthetic_3x_semiconductor_ohlc_fee_financing
2006-11-17,0.4659297868612299,synthetic_3x_semiconductor_ohlc_fee_financing
2006-11-20,0.4619470949548911,synthetic_3x_semiconductor_ohlc_fee_financing
2006-11-21,0.4869675472208444,synthetic_3x_semiconductor_ohlc_fee_financing
2006-11-22,0.472732873228871,synthetic_3x_semiconductor_ohlc_fee_financing
2006-11-24,0.48283904550063167,synthetic_3x_semiconductor_ohlc_fee_financing
2006-11-27,0.47610904829093914,synthetic_3x_semiconductor_ohlc_fee_financing
2006-11-28,0.4428813531076427,synthetic_3x_semiconductor_ohlc_fee_financing
2006-11-29,0.45235410588288016,synthetic_3x_semiconductor_ohlc_fee_financing
2006-11-30,0.44216858021968214,synthetic_3x_semiconductor_ohlc_fee_financing
2006-12-01,0.449170258179644,synthetic_3x_semiconductor_ohlc_fee_financing
2006-12-04,0.43815106942347687,synthetic_3x_semiconductor_ohlc_fee_financing
2006-12-05,0.4662503183318462,synthetic_3x_semiconductor_ohlc_fee_financing
2006-12-06,0.4674263958644826,synthetic_3x_semiconductor_ohlc_fee_financing
2006-12-07,0.4788519260692741,synthetic_3x_semiconductor_ohlc_fee_financing
2006-12-08,0.4441871682943198,synthetic_3x_semiconductor_ohlc_fee_financing
2006-12-11,0.44171497635554113,synthetic_3x_semiconductor_ohlc_fee_financing
2006-12-12,0.4403358734663076,synthetic_3x_semiconductor_ohlc_fee_financing
2006-12-13,0.4357064620378053,synthetic_3x_semiconductor_ohlc_fee_financing
2006-12-14,0.41715095240445216,synthetic_3x_semiconductor_ohlc_fee_financing
2006-12-15,0.4425445912614992,synthetic_3x_semiconductor_ohlc_fee_financing
2006-12-18,0.44206315138145635,synthetic_3x_semiconductor_ohlc_fee_financing
2006-12-19,0.4339005599086161,synthetic_3x_semiconductor_ohlc_fee_financing
2006-12-20,0.4249732905587936,synthetic_3x_semiconductor_ohlc_fee_financing
2006-12-21,0.43187749091454786,synthetic_3x_semiconductor_ohlc_fee_financing
2006-12-22,0.41411298076512004,synthetic_3x_semiconductor_ohlc_fee_financing
2006-12-26,0.4055224268485682,synthetic_3x_semiconductor_ohlc_fee_financing
2006-12-27,0.4212890009810681,synthetic_3x_semiconductor_ohlc_fee_financing
2006-12-28,0.4196803633887557,synthetic_3x_semiconductor_ohlc_fee_financing
2006-12-29,0.4169573712618825,synthetic_3x_semiconductor_ohlc_fee_financing
2007-01-03,0.4216813357658397,synthetic_3x_semiconductor_ohlc_fee_financing
2007-01-04,0.4103783633865923,synthetic_3x_semiconductor_ohlc_fee_financing
2007-01-05,0.4248049807564157,synthetic_3x_semiconductor_ohlc_fee_financing
2007-01-08,0.4212011061431786,synthetic_3x_semiconductor_ohlc_fee_financing
2007-01-09,0.429745555334405,synthetic_3x_semiconductor_ohlc_fee_financing
2007-01-10,0.43099325341897815,synthetic_3x_semiconductor_ohlc_fee_financing
2007-01-11,0.4605451359232657,synthetic_3x_semiconductor_ohlc_fee_financing
2007-01-12,0.4470338564849931,synthetic_3x_semiconductor_ohlc_fee_financing
2007-01-16,0.45259098531678055,synthetic_3x_semiconductor_ohlc_fee_financing
2007-01-17,0.4290132805872102,synthetic_3x_semiconductor_ohlc_fee_financing
2007-01-18,0.41842004492613866,synthetic_3x_semiconductor_ohlc_fee_financing
2007-01-19,0.3755275619250696,synthetic_3x_semiconductor_ohlc_fee_financing
2007-01-22,0.38495808067123766,synthetic_3x_semiconductor_ohlc_fee_financing
2007-01-23,0.3741420403140977,synthetic_3x_semiconductor_ohlc_fee_financing
2007-01-24,0.3771779914797185,synthetic_3x_semiconductor_ohlc_fee_financing
2007-01-25,0.3889930654868096,synthetic_3x_semiconductor_ohlc_fee_financing
2007-01-26,0.3845053112843019,synthetic_3x_semiconductor_ohlc_fee_financing
2007-01-29,0.394812232206097,synthetic_3x_semiconductor_ohlc_fee_financing
2007-01-30,0.3946670032972474,synthetic_3x_semiconductor_ohlc_fee_financing
2007-01-31,0.38373326440519684,synthetic_3x_semiconductor_ohlc_fee_financing
2007-02-01,0.39147917413925587,synthetic_3x_semiconductor_ohlc_fee_financing
2007-02-02,0.39810257890408846,synthetic_3x_semiconductor_ohlc_fee_financing
2007-02-05,0.40886479195095354,synthetic_3x_semiconductor_ohlc_fee_financing
2007-02-06,0.4101659700551119,synthetic_3x_semiconductor_ohlc_fee_financing
2007-02-07,0.4007344362412472,synthetic_3x_semiconductor_ohlc_fee_financing
2007-02-08,0.4199265359133845,synthetic_3x_semiconductor_ohlc_fee_financing
2007-02-09,0.4137102590274727,synthetic_3x_semiconductor_ohlc_fee_financing
2007-02-12,0.3965424504206349,synthetic_3x_semiconductor_ohlc_fee_financing
2007-02-13,0.3848741746921428,synthetic_3x_semiconductor_ohlc_fee_financing
2007-02-14,0.38990710095922354,synthetic_3x_semiconductor_ohlc_fee_financing
2007-02-15,0.4148778501491916,synthetic_3x_semiconductor_ohlc_fee_financing
2007-02-16,0.4239032089304086,synthetic_3x_semiconductor_ohlc_fee_financing
2007-02-20,0.42182050799700377,synthetic_3x_semiconductor_ohlc_fee_financing
2007-02-21,0.4252378572630201,synthetic_3x_semiconductor_ohlc_fee_financing
2007-02-22,0.4217498930681385,synthetic_3x_semiconductor_ohlc_fee_financing
2007-02-23,0.46062848934330025,synthetic_3x_semiconductor_ohlc_fee_financing
2007-02-26,0.46849880870966404,synthetic_3x_semiconductor_ohlc_fee_financing
2007-02-27,0.4548610866331486,synthetic_3x_semiconductor_ohlc_fee_financing
2007-02-28,0.42327453888655947,synthetic_3x_semiconductor_ohlc_fee_financing
2007-03-01,0.4097561967678043,synthetic_3x_semiconductor_ohlc_fee_financing
2007-03-02,0.4099476983800341,synthetic_3x_semiconductor_ohlc_fee_financing
2007-03-05,0.386608068917798,synthetic_3x_semiconductor_ohlc_fee_financing
2007-03-06,0.3921047482732209,synthetic_3x_semiconductor_ohlc_fee_financing
2007-03-07,0.3990904295853762,synthetic_3x_semiconductor_ohlc_fee_financing
2007-03-08,0.408493316203064,synthetic_3x_semiconductor_ohlc_fee_financing
2007-03-09,0.42637078242077386,synthetic_3x_semiconductor_ohlc_fee_financing
2007-03-12,0.4260203114546719,synthetic_3x_semiconductor_ohlc_fee_financing
2007-03-13,0.43199409536434313,synthetic_3x_semiconductor_ohlc_fee_financing
2007-03-14,0.4162697297311194,synthetic_3x_semiconductor_ohlc_fee_financing
2007-03-15,0.4223445751332789,synthetic_3x_semiconductor_ohlc_fee_financing
2007-03-16,0.42222334931802946,synthetic_3x_semiconductor_ohlc_fee_financing
2007-03-19,0.4201177619619183,synthetic_3x_semiconductor_ohlc_fee_financing
2007-03-20,0.4106318226714655,synthetic_3x_semiconductor_ohlc_fee_financing
2007-03-21,0.42727603028086947,synthetic_3x_semiconductor_ohlc_fee_financing
2007-03-22,0.44628775344446625,synthetic_3x_semiconductor_ohlc_fee_financing
2007-03-23,0.42909151092174364,synthetic_3x_semiconductor_ohlc_fee_financing
2007-03-26,0.43543125801957844,synthetic_3x_semiconductor_ohlc_fee_financing
2007-03-27,0.43177081814025514,synthetic_3x_semiconductor_ohlc_fee_financing
2007-03-28,0.42303083138301967,synthetic_3x_semiconductor_ohlc_fee_financing
2007-03-29,0.413473858938713,synthetic_3x_semiconductor_ohlc_fee_financing
2007-03-30,0.39870352793460734,synthetic_3x_semiconductor_ohlc_fee_financing
2007-04-02,0.40010467231553176,synthetic_3x_semiconductor_ohlc_fee_financing
2007-04-03,0.39891074940802473,synthetic_3x_semiconductor_ohlc_fee_financing
2007-04-04,0.4078269277766473,synthetic_3x_semiconductor_ohlc_fee_financing
2007-04-05,0.4175658688328212,synthetic_3x_semiconductor_ohlc_fee_financing
2007-04-09,0.4246024658317851,synthetic_3x_semiconductor_ohlc_fee_financing
2007-04-10,0.4170621481510841,synthetic_3x_semiconductor_ohlc_fee_financing
2007-04-11,0.42627312016479774,synthetic_3x_semiconductor_ohlc_fee_financing
2007-04-12,0.4126329004699845,synthetic_3x_semiconductor_ohlc_fee_financing
2007-04-13,0.4231526263148937,synthetic_3x_semiconductor_ohlc_fee_financing
2007-04-16,0.4159278875937069,synthetic_3x_semiconductor_ohlc_fee_financing
2007-04-17,0.4197951750690883,synthetic_3x_semiconductor_ohlc_fee_financing
2007-04-18,0.4129294558706519,synthetic_3x_semiconductor_ohlc_fee_financing
2007-04-19,0.4431653084875987,synthetic_3x_semiconductor_ohlc_fee_financing
2007-04-20,0.45423336679875487,synthetic_3x_semiconductor_ohlc_fee_financing
2007-04-23,0.4551970773959467,synthetic_3x_semiconductor_ohlc_fee_financing
2007-04-24,0.4471260206334729,synthetic_3x_semiconductor_ohlc_fee_financing
2007-04-25,0.487131373848845,synthetic_3x_semiconductor_ohlc_fee_financing
2007-04-26,0.4976228287294181,synthetic_3x_semiconductor_ohlc_fee_financing
2007-04-27,0.508483420610082,synthetic_3x_semiconductor_ohlc_fee_financing
2007-04-30,0.4866543821453456,synthetic_3x_semiconductor_ohlc_fee_financing
2007-05-01,0.4693005216021971,synthetic_3x_semiconductor_ohlc_fee_financing
